 2.29086765e+01  1.50527658e+02 -1.23604167e-01 
 2.51188643e+01  1.50527637e+02 -1.35529255e-01 
 2.75422870e+01  1.50527613e+02 -1.48604849e-01 
 3.01995172e+01  1.50527583e+02 -1.62941945e-01 
 3.31131121e+01  1.50527547e+02 -1.78662247e-01 
 3.63078055e+01  1.50527504e+02 -1.95899203e-01 
 3.98107171e+01  1.50527453e+02 -2.14799131e-01 
 4.36515832e+01  1.50527391e+02 -2.35522467e-01 
 4.78630092e+01  1.50527316e+02 -2.58245121e-01 
 5.24807460e+01  1.50527227e+02 -2.83159976e-01 
 5.75439937e+01  1.50527119e+02 -3.10478518e-01 
 6.30957344e+01  1.50526989e+02 -3.40432632e-01 
 6.91830971e+01  1.50526834e+02 -3.73276573e-01 
 7.58577575e+01  1.50526646e+02 -4.09289114e-01 
 8.31763771e+01  1.50526421e+02 -4.48775918e-01 
 9.12010839e+01  1.50526151e+02 -4.92072125e-01 
 1.00000000e+02  1.50525825e+02 -5.39545190e-01 
 1.09647820e+02  1.50525434e+02 -5.91597999e-01 
 1.20226443e+02  1.50524964e+02 -6.48672281e-01 
 1.31825674e+02  1.50524399e+02 -7.11252341e-01 
 1.44543977e+02  1.50523719e+02 -7.79869163e-01 
 1.58489319e+02  1.50522902e+02 -8.55104891e-01 
 1.73780083e+02  1.50521919e+02 -9.37597749e-01 
 1.90546072e+02  1.50520738e+02 -1.02804742e+00 
 2.08929613e+02  1.50519318e+02 -1.12722095e+00 
 2.29086765e+02  1.50517611e+02 -1.23595917e+00 
 2.51188643e+02  1.50515559e+02 -1.35518381e+00 
 2.75422870e+02  1.50513091e+02 -1.48590514e+00 
 3.01995172e+02  1.50510125e+02 -1.62923048e+00 
 3.31131121e+02  1.50506558e+02 -1.78637337e+00 
 3.63078055e+02  1.50502271e+02 -1.95866365e+00 
 3.98107171e+02  1.50497116e+02 -2.14755844e+00 
 4.36515832e+02  1.50490920e+02 -2.35465406e+00 
 4.78630092e+02  1.50483471e+02 -2.58169905e+00 
 5.24807460e+02  1.50474516e+02 -2.83060827e+00 
 5.75439937e+02  1.50463751e+02 -3.10347824e+00 
 6.30957344e+02  1.50450811e+02 -3.40260359e+00 
 6.91830971e+02  1.50435257e+02 -3.73049495e+00 
 7.58577575e+02  1.50416561e+02 -4.08989805e+00 
 8.31763771e+02  1.50394089e+02 -4.48381412e+00 
 9.12010839e+02  1.50367081e+02 -4.91552159e+00 
 1.00000000e+03  1.50334623e+02 -5.38859890e+00 
 1.09647820e+03  1.50295619e+02 -5.90694835e+00 
 1.20226443e+03  1.50248752e+02 -6.47482054e+00 
 1.31825674e+03  1.50192445e+02 -7.09683910e+00 
 1.44543977e+03  1.50124804e+02 -7.77802508e+00 
 1.58489319e+03  1.50043563e+02 -8.52381998e+00 
 1.73780083e+03  1.49946005e+02 -9.34010635e+00 
 1.90546072e+03  1.49828884e+02 -1.02332242e+01 
 2.08929613e+03  1.49688314e+02 -1.12099808e+01 
