 7.37754000e-11  5.65299027e-05  7.37754000e-11 -6.33662296e-07 
 1.47550800e-10  1.13052762e-04  1.47550800e-10 -6.33676842e-07 
 2.95101600e-10  2.26078360e-04  2.95101600e-10 -6.33669555e-07 
 5.90203200e-10  4.52053140e-04  5.90203200e-10 -6.33670658e-07 
 1.18040640e-09  9.03730609e-04  1.18040640e-09 -6.33512364e-07 
 2.01538064e-09  1.54220510e-03  2.01538064e-09 -6.33299805e-07 
 3.23912870e-09  2.47707084e-03  3.23912870e-09 -6.32938271e-07 
 5.40598451e-09  4.13045466e-03  5.40598451e-09 -6.32391180e-07 
 7.37754000e-09  5.63317593e-03  7.37754000e-09 -6.31870522e-07 
 7.81091116e-09  5.96331825e-03  7.81091116e-09 -6.31827316e-07 
 8.67765349e-09  6.62343390e-03  8.67765349e-09 -6.31502924e-07 
 1.04111381e-08  7.94303926e-03  1.04111381e-08 -6.31184325e-07 
 1.38781074e-08  1.05800258e-02  1.38781074e-08 -6.30235259e-07 
 2.08120461e-08  1.58463319e-02  2.08120461e-08 -6.28704368e-07 
 2.81895861e-08  2.14395934e-02  2.81895861e-08 -6.26910861e-07 
 3.55671261e-08  2.70233609e-02  3.55671261e-08 -6.25372241e-07 
 4.29446661e-08  3.25980856e-02  4.29446661e-08 -6.23668205e-07 
 5.03222061e-08  3.81640884e-02  5.03222061e-08 -6.22214843e-07 
 5.76997461e-08  4.37216266e-02  5.76997461e-08 -6.20593297e-07 
 6.50772861e-08  4.92709181e-02  6.50772861e-08 -6.19220423e-07 
 7.24548261e-08  5.48121519e-02  7.24548261e-08 -6.17677929e-07 
 7.98323661e-08  6.03454904e-02  7.98323661e-08 -6.16383189e-07 
 8.72099061e-08  6.58710704e-02  8.72099061e-08 -6.14918481e-07 
 9.45874461e-08  7.13889993e-02  9.45874461e-08 -6.13701850e-07 
 1.01964986e-07  7.68993503e-02  1.01964986e-07 -6.12316442e-07 
 1.09342526e-07  8.24021526e-02  1.09342526e-07 -6.11181449e-07 
 1.16720066e-07  8.78973786e-02  1.16720066e-07 -6.09881591e-07 
 1.24097606e-07  9.33849244e-02  1.24097606e-07 -6.08838204e-07 
 1.31475146e-07  9.88645815e-02  1.31475146e-07 -6.07638905e-07 
 1.38852686e-07  1.04335998e-01  1.38852686e-07 -6.06708861e-07 
 1.46230226e-07  1.09798622e-01  1.46230226e-07 -6.05640645e-07 
 1.53607766e-07  1.15251625e-01  1.53607766e-07 -6.04865691e-07 
 1.60985306e-07  1.20693791e-01  1.60985306e-07 -6.03984374e-07 
 1.68362846e-07  1.26123367e-01  1.68362846e-07 -6.03437695e-07 
 1.75740386e-07  1.31537848e-01  1.75740386e-07 -6.02837600e-07 
 1.83117926e-07  1.36933686e-01  1.83117926e-07 -6.02638832e-07 
 1.90495466e-07  1.42305885e-01  1.90495466e-07 -6.02469218e-07 
 1.97873006e-07  1.47647444e-01  1.97873006e-07 -6.02801180e-07 
 2.04665025e-07  1.52529783e-01  2.04665025e-07 -6.03228030e-07 
 2.11189785e-07  1.57178246e-01  2.11189785e-07 -6.04170029e-07 
 2.17400441e-07  1.61553555e-01  2.17400441e-07 -6.05234495e-07 
 2.24254387e-07  1.66308349e-01  2.24254387e-07 -6.07074933e-07 
 2.30895575e-07  1.70818960e-01  2.30895575e-07 -6.09236671e-07 
 2.37569241e-07  1.75224268e-01  2.37569241e-07 -6.12201306e-07 
 2.44359384e-07  1.79532092e-01  2.44359384e-07 -6.15791112e-07 
 2.50402969e-07  1.83172420e-01  2.50402969e-07 -6.19877395e-07 
 2.55688915e-07  1.86162949e-01  2.55688915e-07 -6.23925128e-07 
 2.60600091e-07  1.88736939e-01  2.60600091e-07 -6.28460853e-07 
 2.65335269e-07  1.90987027e-01  2.65335269e-07 -6.33267617e-07 
 2.70619309e-07  1.93162237e-01  2.70619309e-07 -6.39627252e-07 
 2.75465392e-07  1.94772819e-01  2.75465392e-07 -6.46165908e-07 
 2.80214088e-07  1.95906151e-01  2.80214088e-07 -6.53696911e-07 
 2.83702611e-07  1.96401828e-01  2.83702611e-07 -6.59827867e-07 
 2.86538365e-07  1.96556657e-01  2.86538365e-07 -6.65513878e-07 
 2.88984840e-07  1.96486823e-01  2.88984840e-07 -6.70758371e-07 
 2.91172536e-07  1.96246628e-01  2.91172536e-07 -6.76053736e-07 
 2.93153015e-07  1.95870359e-01  2.93153015e-07 -6.81135576e-07 
 2.94967950e-07  1.95381776e-01  2.94967950e-07 -6.86362320e-07 
 2.96748318e-07  1.94758775e-01  2.96748318e-07 -6.91762891e-07 
 2.98670709e-07  1.93914926e-01  2.98670709e-07 -6.98273267e-07 
 3.00430998e-07  1.92976648e-01  3.00430998e-07 -7.04597633e-07 
 3.02251946e-07  1.91829533e-01  3.02251946e-07 -7.11728286e-07 
 3.04121089e-07  1.90455711e-01  3.04121089e-07 -7.19353631e-07 
 3.06240446e-07  1.88645290e-01  3.06240446e-07 -7.28458815e-07 
 3.09258834e-07  1.85576482e-01  3.09258834e-07 -7.41353170e-07 
 3.11539170e-07  1.82855973e-01  3.11539170e-07 -7.50711499e-07 
 3.13780383e-07  1.79820389e-01  3.13780383e-07 -7.58954667e-07 
 3.16231824e-07  1.76053704e-01  3.16231824e-07 -7.67050781e-07 
 3.18710048e-07  1.71718808e-01  3.18710048e-07 -7.73932669e-07 
 3.21565341e-07  1.65963462e-01  3.21565341e-07 -7.81033433e-07 
 3.24837079e-07  1.58162555e-01  3.24837079e-07 -7.88281574e-07 
 3.27886556e-07  1.49465179e-01  3.27886556e-07 -7.95340697e-07 
 3.31207855e-07  1.37998337e-01  3.31207855e-07 -8.03869879e-07 
 3.34370159e-07  1.24648090e-01  3.34370159e-07 -8.13692348e-07 
 3.37664756e-07  1.07542713e-01  3.37664756e-07 -8.25979472e-07 
 3.40816389e-07  8.74900770e-02  3.40816389e-07 -8.39982368e-07 
 3.44037126e-07  6.33012454e-02  3.44037126e-07 -8.54114589e-07 
 3.45129033e-07  5.45094501e-02  3.45129033e-07 -8.57648374e-07 
 3.46033509e-07  4.72894450e-02  3.46033509e-07 -8.59059664e-07 
 3.46921222e-07  4.04594217e-02  3.46921222e-07 -8.59641292e-07 
 3.47877078e-07  3.35982798e-02  3.47877078e-07 -8.58652572e-07 
 3.48960837e-07  2.66622025e-02  3.48960837e-07 -8.56685159e-07 
 3.49996230e-07  2.10095805e-02  3.49996230e-07 -8.53648952e-07 
 3.51230024e-07  1.55666348e-02  3.51230024e-07 -8.50175327e-07 
 3.52151753e-07  1.23696418e-02  3.52151753e-07 -8.47430587e-07 
 3.52847028e-07  1.03980497e-02  3.52847028e-07 -8.46080468e-07 
 3.53554165e-07  8.73354808e-03  3.53554165e-07 -8.44623628e-07 
 3.54334700e-07  7.24266310e-03  3.54334700e-07 -8.43959039e-07 
 3.55195618e-07  5.95286436e-03  3.55195618e-07 -8.43344749e-07 
 3.56027025e-07  4.99665934e-03  3.56027025e-07 -8.43766750e-07 
 3.56914941e-07  4.22289234e-03  3.56914941e-07 -8.44322740e-07 
 3.57809295e-07  3.64340722e-03  3.57809295e-07 -8.45849185e-07 
 3.58787206e-07  3.18003309e-03  3.58787206e-07 -8.47548025e-07 
 3.59809354e-07  2.83249664e-03  3.59809354e-07 -8.50224846e-07 
 3.60951008e-07  2.55655962e-03  3.60951008e-07 -8.53154645e-07 
 3.62190826e-07  2.34370292e-03  3.62190826e-07 -8.57161638e-07 
 3.63624283e-07  2.16500571e-03  3.63624283e-07 -8.61641617e-07 
 3.65268686e-07  2.01011660e-03  3.65268686e-07 -8.67552894e-07 
 3.67292873e-07  1.85833628e-03  3.67292873e-07 -8.74628114e-07 
 3.69839500e-07  1.70086053e-03  3.69839500e-07 -8.84376234e-07 
 3.73362415e-07  1.52144962e-03  3.73362415e-07 -8.97873862e-07 
 3.78418109e-07  1.31863920e-03  3.78418109e-07 -9.18899044e-07 
 3.85429004e-07  1.11006704e-03  3.85429004e-07 -9.50316642e-07 
 3.92806544e-07  9.46749297e-04  3.92806544e-07 -9.90751815e-07 
 4.00184084e-07  8.15632420e-04  4.00184084e-07 -1.05137242e-06 
 4.04879278e-07  7.40314933e-04  4.04879278e-07 -1.11913063e-06 
 4.07977400e-07  6.94295900e-04  4.07977400e-07 -1.18841282e-06 
 4.10643494e-07  6.56420895e-04  4.10643494e-07 -1.27293423e-06 
 4.13285637e-07  6.21281279e-04  4.13285637e-07 -1.38613792e-06 
 4.15959238e-07  5.87850127e-04  4.15959238e-07 -1.53852223e-06 
 4.18653965e-07  5.56614896e-04  4.18653965e-07 -1.73602776e-06 
 4.21561696e-07  5.25443694e-04  4.21561696e-07 -2.00459225e-06 
 4.24295855e-07  4.98448662e-04  4.24295855e-07 -2.31109275e-06 
 4.27194385e-07  4.71931543e-04  4.27194385e-07 -2.69370981e-06 
 4.30072493e-07  4.47554231e-04  4.30072493e-07 -3.12767348e-06 
 4.32324096e-07  4.29640128e-04  4.32324096e-07 -3.50039127e-06 
 4.34478565e-07  4.13343337e-04  4.34478565e-07 -3.87780567e-06 
 4.36145723e-07  4.01238949e-04  4.36145723e-07 -4.17617007e-06 
 4.37298683e-07  3.93096219e-04  4.37298683e-07 -4.38103826e-06 
 4.38246458e-07  3.86528821e-04  4.38246458e-07 -4.54475299e-06 
 4.39092014e-07  3.80756084e-04  4.39092014e-07 -4.68407001e-06 
 4.39880487e-07  3.75442908e-04  4.39880487e-07 -4.80632026e-06 
 4.40632964e-07  3.70434033e-04  4.40632964e-07 -4.91439989e-06 
 4.41366405e-07  3.65615955e-04  4.41366405e-07 -5.01247698e-06 
 4.42151682e-07  3.60544235e-04  4.42151682e-07 -5.11231085e-06 
 4.42889678e-07  3.55886639e-04  4.42889678e-07 -5.20665217e-06 
 4.43680740e-07  3.51054794e-04  4.43680740e-07 -5.31889808e-06 
 4.44585878e-07  3.45799048e-04  4.44585878e-07 -5.47401332e-06 
 4.45277548e-07  3.42030457e-04  4.45277548e-07 -5.62386296e-06 
 4.45844980e-07  3.39123048e-04  4.45844980e-07 -5.76892399e-06 
 4.46411609e-07  3.36404265e-04  4.46411609e-07 -5.93957947e-06 
 4.47127462e-07  3.33248552e-04  4.47127462e-07 -6.18979561e-06 
 4.47733752e-07  3.30830467e-04  4.47733752e-07 -6.43764262e-06 
 4.48339880e-07  3.28648199e-04  4.48339880e-07 -6.71281818e-06 
 4.48972360e-07  3.26622731e-04  4.48972360e-07 -7.03467642e-06 
 4.49885398e-07  3.24147067e-04  4.49885398e-07 -7.54701089e-06 
 4.50909955e-07  3.22004182e-04  4.50909955e-07 -8.18133686e-06 
 4.51935101e-07  3.20563342e-04  4.51935101e-07 -8.82773002e-06 
 4.52978188e-07  3.19844765e-04  4.52978188e-07 -9.44493357e-06 
 4.54057073e-07  3.19778035e-04  4.54057073e-07 -9.99268487e-06 
 4.55262700e-07  3.20178925e-04  4.55262700e-07 -1.04942592e-05 
 4.56421933e-07  3.20679615e-04  4.56421933e-07 -1.08723986e-05 
 4.57694484e-07  3.20997641e-04  4.57694484e-07 -1.12033038e-05 
 4.59058644e-07  3.20885882e-04  4.59058644e-07 -1.14821329e-05 
 4.59957177e-07  3.20634029e-04  4.59957177e-07 -1.16407095e-05 
 4.60580126e-07  3.20417830e-04  4.60580126e-07 -1.17384377e-05 
 4.61085775e-07  3.20295676e-04  4.61085775e-07 -1.18164040e-05 
 4.61555621e-07  3.20273408e-04  4.61555621e-07 -1.18824899e-05 
 4.62018744e-07  3.20399113e-04  4.62018744e-07 -1.19485999e-05 
 4.62461106e-07  3.20727256e-04  4.62461106e-07 -1.20062682e-05 
 4.62880193e-07  3.21292430e-04  4.62880193e-07 -1.20626227e-05 
 4.63334302e-07  3.22251903e-04  4.63334302e-07 -1.21184291e-05 
 4.63808433e-07  3.23746281e-04  4.63808433e-07 -1.21785948e-05 
 4.64318440e-07  3.25992432e-04  4.64318440e-07 -1.22383075e-05 
 4.64854003e-07  3.29105859e-04  4.64854003e-07 -1.23035756e-05 
 4.65395654e-07  3.32909620e-04  4.65395654e-07 -1.23662895e-05 
 4.65952478e-07  3.37032035e-04  4.65952478e-07 -1.24360518e-05 
 4.66543671e-07  3.40621565e-04  4.66543671e-07 -1.25108525e-05 
 4.67198280e-07  3.41632019e-04  4.67198280e-07 -1.26050865e-05 
 4.67741608e-07  3.38115021e-04  4.67741608e-07 -1.26881077e-05 
 4.68208807e-07  3.30461122e-04  4.68208807e-07 -1.27674883e-05 
 4.68643275e-07  3.18706893e-04  4.68643275e-07 -1.28381284e-05 
 4.69060826e-07  3.02707441e-04  4.69060826e-07 -1.29031863e-05 
 4.69453583e-07  2.83235089e-04  4.69453583e-07 -1.29455013e-05 
 4.69823456e-07  2.60957111e-04  4.69823456e-07 -1.29603403e-05 
 4.70226973e-07  2.32794736e-04  4.70226973e-07 -1.29123334e-05 
 4.70592392e-07  2.05137673e-04  4.70592392e-07 -1.27817520e-05 
 4.70950061e-07  1.78787001e-04  4.70950061e-07 -1.25262143e-05 
 4.71135782e-07  1.66679338e-04  4.71135782e-07 -1.23334248e-05 
 4.71278180e-07  1.58464123e-04  4.71278180e-07 -1.21530450e-05 
 4.71414480e-07  1.51687257e-04  4.71414480e-07 -1.19572479e-05 
 4.71562167e-07  1.45691977e-04  4.71562167e-07 -1.17312003e-05 
 4.71717950e-07  1.40907557e-04  4.71717950e-07 -1.15087583e-05 
 4.71883335e-07  1.37297496e-04  4.71883335e-07 -1.13487431e-05 
 4.72032872e-07  1.35076707e-04  4.72032872e-07 -1.12917664e-05 
 4.72176892e-07  1.33851026e-04  4.72176892e-07 -1.12903470e-05 
 4.72245531e-07  1.33629839e-04  4.72245531e-07 -1.12994080e-05 
 4.72335057e-07  1.33712868e-04  4.72335057e-07 -1.13153625e-05 
 4.72445916e-07  1.34385316e-04  4.72445916e-07 -1.13390119e-05 
 4.72546305e-07  1.35486291e-04  4.72546305e-07 -1.13606493e-05 
 4.72662508e-07  1.37250828e-04  4.72662508e-07 -1.13842999e-05 
 4.72791803e-07  1.39710991e-04  4.72791803e-07 -1.14047024e-05 
 4.72953681e-07  1.43460519e-04  4.72953681e-07 -1.14082361e-05 
 4.73022365e-07  1.45287383e-04  4.73022365e-07 -1.13844947e-05 
 4.73077351e-07  1.47028125e-04  4.73077351e-07 -1.13380295e-05 
 4.73121775e-07  1.48769866e-04  4.73121775e-07 -1.12631427e-05 
 4.73166597e-07  1.51018579e-04  4.73166597e-07 -1.11475097e-05 
 4.73216470e-07  1.54270155e-04  4.73216470e-07 -1.09666737e-05 
 4.73273428e-07  1.59024679e-04  4.73273428e-07 -1.07187329e-05 
 4.73328846e-07  1.64709420e-04  4.73328846e-07 -1.04633533e-05 
 4.73404354e-07  1.73974234e-04  4.73404354e-07 -1.01411149e-05 
 4.73446333e-07  1.79796325e-04  4.73446333e-07 -9.98517159e-06 
 4.73486191e-07  1.85527289e-04  4.73486191e-07 -9.85079561e-06 
 4.73529159e-07  1.91727484e-04  4.73529159e-07 -9.72530693e-06 
 4.73576597e-07  1.98369297e-04  4.73576597e-07 -9.60341147e-06 
 4.73620242e-07  2.04120012e-04  4.73620242e-07 -9.50999342e-06 
 4.73664405e-07  2.09454410e-04  4.73664405e-07 -9.42678413e-06 
 4.73706624e-07  2.14026834e-04  4.73706624e-07 -9.36128345e-06 
 4.73749888e-07  2.18142535e-04  4.73749888e-07 -9.30140667e-06 
 4.73793932e-07  2.21736350e-04  4.73793932e-07 -9.25190369e-06 
 4.73841924e-07  2.24992694e-04  4.73841924e-07 -9.20356942e-06 
 4.73892174e-07  2.27717293e-04  4.73892174e-07 -9.16339518e-06 
 4.73947030e-07  2.29976734e-04  4.73947030e-07 -9.12396687e-06 
 4.74005329e-07  2.31672311e-04  4.74005329e-07 -9.09131795e-06 
 4.74069655e-07  2.32832068e-04  4.74069655e-07 -9.05845289e-06 
 4.74139460e-07  2.33419286e-04  4.74139460e-07 -9.03086753e-06 
 4.74217811e-07  2.33488192e-04  4.74217811e-07 -9.00185065e-06 
 4.74305089e-07  2.33052866e-04  4.74305089e-07 -8.97657345e-06 
 4.74405645e-07  2.32134648e-04  4.74405645e-07 -8.94837463e-06 
 4.74521875e-07  2.30784776e-04  4.74521875e-07 -8.92209262e-06 
 4.74661595e-07  2.29033233e-04  4.74661595e-07 -8.89084240e-06 
 4.74832841e-07  2.26962583e-04  4.74832841e-07 -8.85890260e-06 
 4.75054624e-07  2.24633790e-04  4.75054624e-07 -8.81853162e-06 
 4.75356059e-07  2.22215494e-04  4.75356059e-07 -8.77255661e-06 
 4.75802259e-07  2.20017032e-04  4.75802259e-07 -8.71103572e-06 
 4.76420650e-07  2.18899161e-04  4.76420650e-07 -8.64474766e-06 
 4.77026019e-07  2.19105543e-04  4.77026019e-07 -8.59177450e-06 
 4.77771679e-07  2.20201067e-04  4.77771679e-07 -8.54569785e-06 
 4.78610161e-07  2.21628854e-04  4.78610161e-07 -8.50908087e-06 
 4.79490244e-07  2.22777035e-04  4.79490244e-07 -8.49046364e-06 
 4.80287481e-07  2.23282711e-04  4.80287481e-07 -8.48377435e-06 
 4.81174275e-07  2.23313918e-04  4.81174275e-07 -8.49120315e-06 
 4.82160830e-07  2.22777224e-04  4.82160830e-07 -8.50902999e-06 
 4.83172205e-07  2.21743072e-04  4.83172205e-07 -8.54086573e-06 
 4.84270328e-07  2.20285696e-04  4.84270328e-07 -8.58290409e-06 
 4.85486351e-07  2.18442190e-04  4.85486351e-07 -8.64218732e-06 
 4.86893603e-07  2.16139234e-04  4.86893603e-07 -8.71786929e-06 
 4.88453813e-07  2.13523443e-04  4.88453813e-07 -8.81416946e-06 
