 0.00000000e+00  3.29999999e+00  0.00000000e+00  3.29999999e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00 -2.28048303e-11 
 1.00000000e-12  3.29999999e+00  1.00000000e-12  3.29999999e+00  1.00000000e-12  0.00000000e+00  1.00000000e-12 -2.28026834e-11 
 2.00000000e-12  3.29999999e+00  2.00000000e-12  3.29999999e+00  2.00000000e-12  0.00000000e+00  2.00000000e-12 -2.28022948e-11 
 4.00000000e-12  3.29999999e+00  4.00000000e-12  3.29999999e+00  4.00000000e-12  0.00000000e+00  4.00000000e-12 -2.28012817e-11 
 8.00000000e-12  3.29999999e+00  8.00000000e-12  3.29999999e+00  8.00000000e-12  0.00000000e+00  8.00000000e-12 -2.37803076e-11 
 1.60000000e-11  3.29999999e+00  1.60000000e-11  3.29999999e+00  1.60000000e-11  0.00000000e+00  1.60000000e-11 -2.40238766e-11 
 3.20000000e-11  3.29999999e+00  3.20000000e-11  3.29999999e+00  3.20000000e-11  0.00000000e+00  3.20000000e-11 -2.22815100e-11 
 6.40000000e-11  3.29999999e+00  6.40000000e-11  3.29999999e+00  6.40000000e-11  0.00000000e+00  6.40000000e-11 -2.26583036e-11 
 1.28000000e-10  3.29999999e+00  1.28000000e-10  3.29999999e+00  1.28000000e-10  0.00000000e+00  1.28000000e-10 -2.19604044e-11 
 2.28000000e-10  3.29999999e+00  2.28000000e-10  3.29999999e+00  2.28000000e-10  0.00000000e+00  2.28000000e-10 -2.32487924e-11 
 3.28000000e-10  3.29999999e+00  3.28000000e-10  3.29999999e+00  3.28000000e-10  0.00000000e+00  3.28000000e-10 -2.23327040e-11 
 4.28000000e-10  3.29999999e+00  4.28000000e-10  3.29999999e+00  4.28000000e-10  0.00000000e+00  4.28000000e-10 -2.32423054e-11 
 5.28000000e-10  3.29999999e+00  5.28000000e-10  3.29999999e+00  5.28000000e-10  0.00000000e+00  5.28000000e-10 -2.23269769e-11 
 6.28000000e-10  3.29999999e+00  6.28000000e-10  3.29999999e+00  6.28000000e-10  0.00000000e+00  6.28000000e-10 -2.32422272e-11 
 7.28000000e-10  3.29999999e+00  7.28000000e-10  3.29999999e+00  7.28000000e-10  0.00000000e+00  7.28000000e-10 -2.23265722e-11 
 8.28000000e-10  3.29999999e+00  8.28000000e-10  3.29999999e+00  8.28000000e-10  0.00000000e+00  8.28000000e-10 -2.32421413e-11 
 9.28000000e-10  3.29999999e+00  9.28000000e-10  3.29999999e+00  9.28000000e-10  0.00000000e+00  9.28000000e-10 -2.23265412e-11 
 1.02800000e-09  3.29999999e+00  1.02800000e-09  3.29999999e+00  1.02800000e-09  0.00000000e+00  1.02800000e-09 -2.32421378e-11 
 1.12800000e-09  3.29999999e+00  1.12800000e-09  3.29999999e+00  1.12800000e-09  0.00000000e+00  1.12800000e-09 -2.23265458e-11 
 1.22800000e-09  3.29999999e+00  1.22800000e-09  3.29999999e+00  1.22800000e-09  0.00000000e+00  1.22800000e-09 -2.32421506e-11 
 1.32800000e-09  3.29999999e+00  1.32800000e-09  3.29999999e+00  1.32800000e-09  0.00000000e+00  1.32800000e-09 -2.23265627e-11 
 1.42800000e-09  3.29999999e+00  1.42800000e-09  3.29999999e+00  1.42800000e-09  0.00000000e+00  1.42800000e-09 -2.32421647e-11 
 1.52800000e-09  3.29999999e+00  1.52800000e-09  3.29999999e+00  1.52800000e-09  0.00000000e+00  1.52800000e-09 -2.23265777e-11 
 1.62800000e-09  3.29999999e+00  1.62800000e-09  3.29999999e+00  1.62800000e-09  0.00000000e+00  1.62800000e-09 -2.32421775e-11 
 1.72800000e-09  3.29999999e+00  1.72800000e-09  3.29999999e+00  1.72800000e-09  0.00000000e+00  1.72800000e-09 -2.23265911e-11 
 1.82800000e-09  3.29999999e+00  1.82800000e-09  3.29999999e+00  1.82800000e-09  0.00000000e+00  1.82800000e-09 -2.32421929e-11 
 1.92800000e-09  3.29999999e+00  1.92800000e-09  3.29999999e+00  1.92800000e-09  0.00000000e+00  1.92800000e-09 -2.23266039e-11 
 2.02800000e-09  3.29999999e+00  2.02800000e-09  3.29999999e+00  2.02800000e-09  0.00000000e+00  2.02800000e-09 -2.32422061e-11 
 2.12800000e-09  3.29999999e+00  2.12800000e-09  3.29999999e+00  2.12800000e-09  0.00000000e+00  2.12800000e-09 -2.23266180e-11 
 2.22800000e-09  3.29999999e+00  2.22800000e-09  3.29999999e+00  2.22800000e-09  0.00000000e+00  2.22800000e-09 -2.32422202e-11 
 2.32800000e-09  3.29999999e+00  2.32800000e-09  3.29999999e+00  2.32800000e-09  0.00000000e+00  2.32800000e-09 -2.23266342e-11 
 2.42800000e-09  3.29999999e+00  2.42800000e-09  3.29999999e+00  2.42800000e-09  0.00000000e+00  2.42800000e-09 -2.32422343e-11 
 2.52800000e-09  3.29999999e+00  2.52800000e-09  3.29999999e+00  2.52800000e-09  0.00000000e+00  2.52800000e-09 -2.23266494e-11 
 2.62800000e-09  3.29999999e+00  2.62800000e-09  3.29999999e+00  2.62800000e-09  0.00000000e+00  2.62800000e-09 -2.32422497e-11 
 2.72800000e-09  3.29999999e+00  2.72800000e-09  3.29999999e+00  2.72800000e-09  0.00000000e+00  2.72800000e-09 -2.23266627e-11 
 2.82800000e-09  3.29999999e+00  2.82800000e-09  3.29999999e+00  2.82800000e-09  0.00000000e+00  2.82800000e-09 -2.32422627e-11 
 2.92800000e-09  3.29999999e+00  2.92800000e-09  3.29999999e+00  2.92800000e-09  0.00000000e+00  2.92800000e-09 -2.23266785e-11 
 3.02800000e-09  3.29999999e+00  3.02800000e-09  3.29999999e+00  3.02800000e-09  0.00000000e+00  3.02800000e-09 -2.32422775e-11 
 3.12800000e-09  3.29999999e+00  3.12800000e-09  3.29999999e+00  3.12800000e-09  0.00000000e+00  3.12800000e-09 -2.23266921e-11 
 3.22800000e-09  3.29999999e+00  3.22800000e-09  3.29999999e+00  3.22800000e-09  0.00000000e+00  3.22800000e-09 -2.32422935e-11 
 3.32800000e-09  3.29999999e+00  3.32800000e-09  3.29999999e+00  3.32800000e-09  0.00000000e+00  3.32800000e-09 -2.23267095e-11 
 3.42800000e-09  3.29999999e+00  3.42800000e-09  3.29999999e+00  3.42800000e-09  0.00000000e+00  3.42800000e-09 -2.32423102e-11 
 3.52800000e-09  3.29999999e+00  3.52800000e-09  3.29999999e+00  3.52800000e-09  0.00000000e+00  3.52800000e-09 -2.23267240e-11 
 3.62800000e-09  3.29999999e+00  3.62800000e-09  3.29999999e+00  3.62800000e-09  0.00000000e+00  3.62800000e-09 -2.32423243e-11 
 3.72800000e-09  3.29999999e+00  3.72800000e-09  3.29999999e+00  3.72800000e-09  0.00000000e+00  3.72800000e-09 -2.23267396e-11 
 3.82800000e-09  3.29999999e+00  3.82800000e-09  3.29999999e+00  3.82800000e-09  0.00000000e+00  3.82800000e-09 -2.32423393e-11 
 3.92800000e-09  3.29999999e+00  3.92800000e-09  3.29999999e+00  3.92800000e-09  0.00000000e+00  3.92800000e-09 -2.23267524e-11 
 4.02800000e-09  3.29999999e+00  4.02800000e-09  3.29999999e+00  4.02800000e-09  0.00000000e+00  4.02800000e-09 -2.32423547e-11 
 4.12800000e-09  3.29999999e+00  4.12800000e-09  3.29999999e+00  4.12800000e-09  0.00000000e+00  4.12800000e-09 -2.23267702e-11 
 4.22800000e-09  3.29999999e+00  4.22800000e-09  3.29999999e+00  4.22800000e-09  0.00000000e+00  4.22800000e-09 -2.32423711e-11 
 4.32800000e-09  3.29999999e+00  4.32800000e-09  3.29999999e+00  4.32800000e-09  0.00000000e+00  4.32800000e-09 -2.23267852e-11 
 4.42800000e-09  3.29999999e+00  4.42800000e-09  3.29999999e+00  4.42800000e-09  0.00000000e+00  4.42800000e-09 -2.32423870e-11 
 4.52800000e-09  3.29999999e+00  4.52800000e-09  3.29999999e+00  4.52800000e-09  0.00000000e+00  4.52800000e-09 -2.23268021e-11 
 4.62800000e-09  3.29999999e+00  4.62800000e-09  3.29999999e+00  4.62800000e-09  0.00000000e+00  4.62800000e-09 -2.32424011e-11 
 4.72800000e-09  3.29999999e+00  4.72800000e-09  3.29999999e+00  4.72800000e-09  0.00000000e+00  4.72800000e-09 -2.23268175e-11 
 4.82800000e-09  3.29999999e+00  4.82800000e-09  3.29999999e+00  4.82800000e-09  0.00000000e+00  4.82800000e-09 -2.32424175e-11 
 4.92800000e-09  3.29999999e+00  4.92800000e-09  3.29999999e+00  4.92800000e-09  0.00000000e+00  4.92800000e-09 -2.23268316e-11 
 5.02800000e-09  3.29999999e+00  5.02800000e-09  3.29999999e+00  5.02800000e-09  0.00000000e+00  5.02800000e-09 -2.32424329e-11 
 5.12800000e-09  3.29999999e+00  5.12800000e-09  3.29999999e+00  5.12800000e-09  0.00000000e+00  5.12800000e-09 -2.23268485e-11 
 5.22800000e-09  3.29999999e+00  5.22800000e-09  3.29999999e+00  5.22800000e-09  0.00000000e+00  5.22800000e-09 -2.32424507e-11 
 5.32800000e-09  3.29999999e+00  5.32800000e-09  3.29999999e+00  5.32800000e-09  0.00000000e+00  5.32800000e-09 -2.23268665e-11 
 5.42800000e-09  3.29999999e+00  5.42800000e-09  3.29999999e+00  5.42800000e-09  0.00000000e+00  5.42800000e-09 -2.32424687e-11 
 5.52800000e-09  3.29999999e+00  5.52800000e-09  3.29999999e+00  5.52800000e-09  0.00000000e+00  5.52800000e-09 -2.23268836e-11 
 5.62800000e-09  3.29999999e+00  5.62800000e-09  3.29999999e+00  5.62800000e-09  0.00000000e+00  5.62800000e-09 -2.32424828e-11 
