 0.00000000e+00  1.63419415e+00  0.00000000e+00 -2.96566622e-04 
 1.00000000e-12  1.63419346e+00  1.00000000e-12 -2.96935691e-04 
 2.00000000e-12  1.63419277e+00  2.00000000e-12 -2.96935447e-04 
 4.00000000e-12  1.63419140e+00  4.00000000e-12 -2.96934961e-04 
 8.00000000e-12  1.63418878e+00  8.00000000e-12 -2.96933995e-04 
 1.60000000e-11  1.63418395e+00  1.60000000e-11 -2.96932088e-04 
 3.20000000e-11  1.63417587e+00  3.20000000e-11 -2.96928375e-04 
 6.40000000e-11  1.63416559e+00  6.40000000e-11 -2.96921327e-04 
 1.28000000e-10  1.63416479e+00  1.28000000e-10 -2.96908560e-04 
 2.28000000e-10  1.63420032e+00  2.28000000e-10 -2.96891479e-04 
 3.28000000e-10  1.63425687e+00  3.28000000e-10 -2.96877019e-04 
 4.28000000e-10  1.63430596e+00  4.28000000e-10 -2.96864317e-04 
 5.28000000e-10  1.63431988e+00  5.28000000e-10 -2.96852715e-04 
 6.28000000e-10  1.63427158e+00  6.28000000e-10 -2.96841711e-04 
 7.28000000e-10  1.63413471e+00  7.28000000e-10 -2.96830924e-04 
 8.28000000e-10  1.63388352e+00  8.28000000e-10 -2.96820070e-04 
 9.28000000e-10  1.63349291e+00  9.28000000e-10 -2.96808940e-04 
 1.02800000e-09  1.63293834e+00  1.02800000e-09 -2.96797383e-04 
 1.12800000e-09  1.63219589e+00  1.12800000e-09 -2.96785294e-04 
 1.22800000e-09  1.63124214e+00  1.22800000e-09 -2.96772611e-04 
 1.32800000e-09  1.63005426e+00  1.32800000e-09 -2.96759305e-04 
 1.42800000e-09  1.62860992e+00  1.42800000e-09 -2.96745379e-04 
 1.52800000e-09  1.62688730e+00  1.52800000e-09 -2.96730870e-04 
 1.62800000e-09  1.62486510e+00  1.62800000e-09 -2.96715845e-04 
 1.72800000e-09  1.62252248e+00  1.72800000e-09 -2.96700411e-04 
 1.82800000e-09  1.61983909e+00  1.82800000e-09 -2.96684719e-04 
 1.92800000e-09  1.61679501e+00  1.92800000e-09 -2.96668974e-04 
 2.02800000e-09  1.61337078e+00  2.02800000e-09 -2.96653447e-04 
 2.12800000e-09  1.60954735e+00  2.12800000e-09 -2.96638498e-04 
 2.22800000e-09  1.60530611e+00  2.22800000e-09 -2.96624593e-04 
 2.32800000e-09  1.60062882e+00  2.32800000e-09 -2.96612339e-04 
 2.42800000e-09  1.59549766e+00  2.42800000e-09 -2.96602524e-04 
 2.52800000e-09  1.58989519e+00  2.52800000e-09 -2.96596170e-04 
 2.62800000e-09  1.58380438e+00  2.62800000e-09 -2.96594596e-04 
 2.72800000e-09  1.57720856e+00  2.72800000e-09 -2.96599513e-04 
 2.82800000e-09  1.57009146e+00  2.82800000e-09 -2.96613136e-04 
 2.92800000e-09  1.56243719e+00  2.92800000e-09 -2.96638333e-04 
 3.02800000e-09  1.55423018e+00  3.02800000e-09 -2.96678818e-04 
 3.12800000e-09  1.54545525e+00  3.12800000e-09 -2.96739407e-04 
 3.22800000e-09  1.53609745e+00  3.22800000e-09 -2.96826341e-04 
 3.32800000e-09  1.52614207e+00  3.32800000e-09 -2.96947717e-04 
 3.42800000e-09  1.51557453e+00  3.42800000e-09 -2.97114036e-04 
 3.52800000e-09  1.50438024e+00  3.52800000e-09 -2.97338921e-04 
 3.62800000e-09  1.49254451e+00  3.62800000e-09 -2.97640031e-04 
 3.72800000e-09  1.48005236e+00  3.72800000e-09 -2.98040250e-04 
 3.82800000e-09  1.46688840e+00  3.82800000e-09 -2.98569176e-04 
 3.92800000e-09  1.45303676e+00  3.92800000e-09 -2.99265002e-04 
 4.02800000e-09  1.43848104e+00  4.02800000e-09 -3.00176793e-04 
 4.12800000e-09  1.42320451e+00  4.12800000e-09 -3.01367048e-04 
 4.22800000e-09  1.40719045e+00  4.22800000e-09 -3.02913976e-04 
 4.32800000e-09  1.39042298e+00  4.32800000e-09 -3.04911008e-04 
 4.42800000e-09  1.37288839e+00  4.42800000e-09 -3.07452878e-04 
