 0.00000000e+00  1.30967532e-18  0.00000000e+00  0.00000000e+00  0.00000000e+00  3.91368342e-30 
 5.00000000e-11  1.06115794e-04  5.00000000e-11  1.65000000e-04  5.00000000e-11 -2.39902840e-07 
 1.00000000e-10  2.12231972e-04  1.00000000e-10  3.30000000e-04  1.00000000e-10 -2.39899312e-07 
 2.00000000e-10  4.24465478e-04  2.00000000e-10  6.60000000e-04  2.00000000e-10 -2.39888729e-07 
 4.00000000e-10  8.48937093e-04  4.00000000e-10  1.32000000e-03  4.00000000e-10 -2.39878150e-07 
 8.00000000e-10  1.69789876e-03  8.00000000e-10  2.64000000e-03  8.00000000e-10 -2.39846424e-07 
 1.60000000e-09  3.39589597e-03  1.60000000e-09  5.28000000e-03  1.60000000e-09 -2.39793619e-07 
 3.20000000e-09  6.79218619e-03  3.20000000e-09  1.05600000e-02  3.20000000e-09 -2.39677701e-07 
 6.40000000e-09  1.35859474e-02  6.40000000e-09  2.11200000e-02  6.40000000e-09 -2.39457650e-07 
 1.14000000e-08  2.42043214e-02  1.14000000e-08  3.76200000e-02  1.14000000e-08 -2.39108352e-07 
 1.64000000e-08  3.48264413e-02  1.64000000e-08  5.41200000e-02  1.64000000e-08 -2.38770858e-07 
 2.14000000e-08  4.54522323e-02  2.14000000e-08  7.06200000e-02  2.14000000e-08 -2.38429953e-07 
 2.64000000e-08  5.60816193e-02  2.64000000e-08  8.71200000e-02  2.64000000e-08 -2.38100668e-07 
 3.14000000e-08  6.67145274e-02  3.14000000e-08  1.03620000e-01  3.14000000e-08 -2.37767820e-07 
 3.64000000e-08  7.73508823e-02  3.64000000e-08  1.20120000e-01  3.64000000e-08 -2.37446469e-07 
 4.14000000e-08  8.79906098e-02  4.14000000e-08  1.36620000e-01  4.14000000e-08 -2.37121459e-07 
 4.64000000e-08  9.86336354e-02  4.64000000e-08  1.53120000e-01  4.64000000e-08 -2.36807873e-07 
 5.14000000e-08  1.09279885e-01  5.14000000e-08  1.69620000e-01  5.14000000e-08 -2.36490578e-07 
 5.64000000e-08  1.19929282e-01  5.64000000e-08  1.86120000e-01  5.64000000e-08 -2.36184681e-07 
 6.14000000e-08  1.30581750e-01  6.14000000e-08  2.02620000e-01  6.14000000e-08 -2.35875071e-07 
 6.64000000e-08  1.41237211e-01  6.64000000e-08  2.19120000e-01  6.64000000e-08 -2.35576880e-07 
 7.14000000e-08  1.51895584e-01  7.14000000e-08  2.35620000e-01  7.14000000e-08 -2.35275022e-07 
 7.64000000e-08  1.62556787e-01  7.64000000e-08  2.52120000e-01  7.64000000e-08 -2.34984657e-07 
 8.14000000e-08  1.73220732e-01  8.14000000e-08  2.68620000e-01  8.14000000e-08 -2.34690732e-07 
 8.64000000e-08  1.83887330e-01  8.64000000e-08  2.85120000e-01  8.64000000e-08 -2.34408445e-07 
 9.14000000e-08  1.94556486e-01  9.14000000e-08  3.01620000e-01  9.14000000e-08 -2.34122785e-07 
 9.64000000e-08  2.05228098e-01  9.64000000e-08  3.18120000e-01  9.64000000e-08 -2.33848999e-07 
 1.01400000e-07  2.15902060e-01  1.01400000e-07  3.34620000e-01  1.01400000e-07 -2.33572140e-07 
 1.06400000e-07  2.26578254e-01  1.06400000e-07  3.51120000e-01  1.06400000e-07 -2.33307535e-07 
 1.11400000e-07  2.37256552e-01  1.11400000e-07  3.67620000e-01  1.11400000e-07 -2.33040335e-07 
 1.16400000e-07  2.47936815e-01  1.16400000e-07  3.84120000e-01  1.16400000e-07 -2.32785993e-07 
 1.21400000e-07  2.58618883e-01  1.21400000e-07  4.00620000e-01  1.21400000e-07 -2.32529822e-07 
 1.26400000e-07  2.69302578e-01  1.26400000e-07  4.17120000e-01  1.26400000e-07 -2.32287485e-07 
 1.31400000e-07  2.79987691e-01  1.31400000e-07  4.33620000e-01  1.31400000e-07 -2.32044571e-07 
 1.36400000e-07  2.90673980e-01  1.36400000e-07  4.50120000e-01  1.36400000e-07 -2.31817095e-07 
 1.41400000e-07  3.01361154e-01  1.41400000e-07  4.66620000e-01  1.41400000e-07 -2.31591101e-07 
 1.46400000e-07  3.12048864e-01  1.46400000e-07  4.83120000e-01  1.46400000e-07 -2.31383198e-07 
 1.51400000e-07  3.22736681e-01  1.51400000e-07  4.99620000e-01  1.51400000e-07 -2.31180193e-07 
 1.56400000e-07  3.33424076e-01  1.56400000e-07  5.16120000e-01  1.56400000e-07 -2.30999673e-07 
 1.61400000e-07  3.44110386e-01  1.61400000e-07  5.32620000e-01  1.61400000e-07 -2.30829706e-07 
 1.66400000e-07  3.54794775e-01  1.66400000e-07  5.49120000e-01  1.66400000e-07 -2.30689490e-07 
 1.71400000e-07  3.65476185e-01  1.71400000e-07  5.65620000e-01  1.71400000e-07 -2.30569150e-07 
 1.76400000e-07  3.76153268e-01  1.76400000e-07  5.82120000e-01  1.76400000e-07 -2.30490512e-07 
 1.81400000e-07  3.86824300e-01  1.81400000e-07  5.98620000e-01  1.81400000e-07 -2.30447032e-07 
 1.86400000e-07  3.97487073e-01  1.86400000e-07  6.15120000e-01  1.86400000e-07 -2.30464747e-07 
 1.91400000e-07  4.08138762e-01  1.91400000e-07  6.31620000e-01  1.91400000e-07 -2.30542408e-07 
 1.96400000e-07  4.18775743e-01  1.96400000e-07  6.48120000e-01  1.96400000e-07 -2.30712661e-07 
 2.01400000e-07  4.29393388e-01  2.01400000e-07  6.64620000e-01  2.01400000e-07 -2.30982424e-07 
 2.06400000e-07  4.39985791e-01  2.06400000e-07  6.81120000e-01  2.06400000e-07 -2.31394323e-07 
 2.11400000e-07  4.50545454e-01  2.11400000e-07  6.97620000e-01  2.11400000e-07 -2.31967304e-07 
 2.16400000e-07  4.61062899e-01  2.16400000e-07  7.14120000e-01  2.16400000e-07 -2.32758221e-07 
 2.21400000e-07  4.71526228e-01  2.21400000e-07  7.30620000e-01  2.21400000e-07 -2.33802482e-07 
 2.26400000e-07  4.81920613e-01  2.26400000e-07  7.47120000e-01  2.26400000e-07 -2.35175444e-07 
 2.31400000e-07  4.92227758e-01  2.31400000e-07  7.63620000e-01  2.31400000e-07 -2.36932512e-07 
 2.36400000e-07  5.02425330e-01  2.36400000e-07  7.80120000e-01  2.36400000e-07 -2.39169475e-07 
 2.41400000e-07  5.12486438e-01  2.41400000e-07  7.96620000e-01  2.41400000e-07 -2.41960850e-07 
 2.46400000e-07  5.22379212e-01  2.46400000e-07  8.13120000e-01  2.46400000e-07 -2.45417567e-07 
 2.51400000e-07  5.32066601e-01  2.51400000e-07  8.29620000e-01  2.51400000e-07 -2.49621650e-07 
 2.56400000e-07  5.41506514e-01  2.56400000e-07  8.46120000e-01  2.56400000e-07 -2.54679331e-07 
 2.61400000e-07  5.50652454e-01  2.61400000e-07  8.62620000e-01  2.61400000e-07 -2.60650679e-07 
 2.66400000e-07  5.59454783e-01  2.66400000e-07  8.79120000e-01  2.66400000e-07 -2.67598173e-07 
 2.71400000e-07  5.67862693e-01  2.71400000e-07  8.95620000e-01  2.71400000e-07 -2.75513766e-07 
 2.76400000e-07  5.75826877e-01  2.76400000e-07  9.12120000e-01  2.76400000e-07 -2.84368565e-07 
 2.81400000e-07  5.83302734e-01  2.81400000e-07  9.28620000e-01  2.81400000e-07 -2.94045980e-07 
 2.86400000e-07  5.90253817e-01  2.86400000e-07  9.45120000e-01  2.86400000e-07 -3.04402603e-07 
 2.91400000e-07  5.96655109e-01  2.91400000e-07  9.61620000e-01  2.91400000e-07 -3.15216168e-07 
 2.96400000e-07  6.02495695e-01  2.96400000e-07  9.78120000e-01  2.96400000e-07 -3.26261802e-07 
 3.01400000e-07  6.07780463e-01  3.01400000e-07  9.94620000e-01  3.01400000e-07 -3.37272253e-07 
 3.06400000e-07  6.12530593e-01  3.06400000e-07  1.01112000e+00  3.06400000e-07 -3.48020301e-07 
 3.11400000e-07  6.16782805e-01  3.11400000e-07  1.02762000e+00  3.11400000e-07 -3.58277787e-07 
 3.16400000e-07  6.20587502e-01  3.16400000e-07  1.04412000e+00  3.16400000e-07 -3.67890324e-07 
 3.21400000e-07  6.24006043e-01  3.21400000e-07  1.06062000e+00  3.21400000e-07 -3.76724521e-07 
 3.26400000e-07  6.27107448e-01  3.26400000e-07  1.07712000e+00  3.26400000e-07 -3.84729793e-07 
 3.31400000e-07  6.29964849e-01  3.31400000e-07  1.09362000e+00  3.31400000e-07 -3.91874172e-07 
 3.36400000e-07  6.32651900e-01  3.36400000e-07  1.11012000e+00  3.36400000e-07 -3.98197747e-07 
 3.41400000e-07  6.35239386e-01  3.41400000e-07  1.12662000e+00  3.41400000e-07 -4.03743653e-07 
 3.46400000e-07  6.37792173e-01  3.46400000e-07  1.14312000e+00  3.46400000e-07 -4.08609909e-07 
