 5.50120000e-11  4.20951411e-05  5.50120000e-11 -6.29922641e-07 
 1.10024000e-10  8.41851344e-05  1.10024000e-10 -6.29939565e-07 
 2.20048000e-10  1.68350259e-04  2.20048000e-10 -6.29944043e-07 
 4.40096000e-10  3.36623411e-04  4.40096000e-10 -6.29959262e-07 
 8.80192000e-10  6.72961536e-04  8.80192000e-10 -6.29849538e-07 
 1.62684661e-09  1.24303620e-03  1.62684661e-09 -6.29651996e-07 
 2.61745471e-09  1.99850366e-03  2.61745471e-09 -6.29353110e-07 
 4.47914963e-09  3.41627556e-03  4.47914963e-09 -6.28873598e-07 
 5.50120000e-09  4.19375782e-03  5.50120000e-09 -6.28601327e-07 
 5.87353898e-09  4.47687410e-03  5.87353898e-09 -6.28560422e-07 
 6.61821695e-09  5.04292610e-03  6.61821695e-09 -6.28280583e-07 
 8.10757288e-09  6.17438234e-03  8.10757288e-09 -6.28008292e-07 
 1.10862847e-08  8.43512058e-03  1.10862847e-08 -6.27198450e-07 
 1.65874847e-08  1.26042699e-02  1.65874847e-08 -6.26008615e-07 
 2.20886847e-08  1.67668997e-02  2.20886847e-08 -6.24671437e-07 
 2.75898847e-08  2.09237446e-02  2.75898847e-08 -6.23543013e-07 
 3.30910847e-08  2.50751723e-02  3.30910847e-08 -6.22259152e-07 
 3.85922847e-08  2.92214050e-02  3.85922847e-08 -6.21180482e-07 
 4.40934847e-08  3.33625968e-02  4.40934847e-08 -6.19944501e-07 
 4.95946847e-08  3.74988641e-02  4.95946847e-08 -6.18912608e-07 
 5.50958847e-08  4.16302991e-02  5.50958847e-08 -6.17722776e-07 
 6.05970847e-08  4.57569766e-02  6.05970847e-08 -6.16736735e-07 
 6.60982847e-08  4.98789560e-02  6.60982847e-08 -6.15592768e-07 
 7.15994847e-08  5.39962825e-02  7.15994847e-08 -6.14652907e-07 
 7.71006847e-08  5.81089856e-02  7.71006847e-08 -6.13555780e-07 
 8.26018847e-08  6.22170773e-02  8.26018847e-08 -6.12663821e-07 
 8.81030847e-08  6.63205486e-02  8.81030847e-08 -6.11616169e-07 
 9.36042847e-08  7.04193644e-02  9.36042847e-08 -6.10775900e-07 
 9.91054847e-08  7.45134569e-02  9.91054847e-08 -6.09782991e-07 
 1.04606685e-07  7.86027160e-02  1.04606685e-07 -6.09001595e-07 
 1.10107885e-07  8.26869776e-02  1.10107885e-07 -6.08073074e-07 
 1.15609085e-07  8.67660068e-02  1.15609085e-07 -6.07363332e-07 
 1.21110285e-07  9.08394764e-02  1.21110285e-07 -6.06515911e-07 
 1.26611485e-07  9.49069385e-02  1.26611485e-07 -6.05899382e-07 
 1.32112685e-07  9.89677870e-02  1.32112685e-07 -6.05160505e-07 
 1.37613885e-07  1.03021208e-01  1.37613885e-07 -6.04671680e-07 
 1.43115085e-07  1.07066117e-01  1.43115085e-07 -6.04084174e-07 
 1.48616285e-07  1.11101071e-01  1.48616285e-07 -6.03775635e-07 
 1.54117485e-07  1.15124163e-01  1.54117485e-07 -6.03403365e-07 
 1.59618685e-07  1.19132874e-01  1.59618685e-07 -6.03351840e-07 
 1.65119885e-07  1.23123890e-01  1.65119885e-07 -6.03285913e-07 
 1.70621085e-07  1.27092859e-01  1.70621085e-07 -6.03598179e-07 
 1.76122285e-07  1.31034078e-01  1.76122285e-07 -6.03961909e-07 
 1.81623485e-07  1.34940092e-01  1.81623485e-07 -6.04778062e-07 
 1.87124685e-07  1.38801172e-01  1.87124685e-07 -6.05727905e-07 
 1.92625885e-07  1.42604647e-01  1.92625885e-07 -6.07219883e-07 
 1.98127085e-07  1.46334052e-01  1.98127085e-07 -6.08942510e-07 
 2.03628285e-07  1.49968020e-01  2.03628285e-07 -6.11312034e-07 
 2.09129485e-07  1.53478869e-01  2.09129485e-07 -6.14026668e-07 
 2.14630685e-07  1.56830766e-01  2.14630685e-07 -6.17515885e-07 
 2.20131885e-07  1.59977342e-01  2.20131885e-07 -6.21496226e-07 
 2.25633085e-07  1.62858575e-01  2.25633085e-07 -6.26421890e-07 
 2.31134285e-07  1.65396689e-01  2.31134285e-07 -6.32041969e-07 
 2.36162282e-07  1.67332745e-01  2.36162282e-07 -6.38232698e-07 
 2.40966943e-07  1.68747066e-01  2.40966943e-07 -6.44881539e-07 
 2.45492048e-07  1.69591795e-01  2.45492048e-07 -6.52275439e-07 
 2.49423480e-07  1.69854826e-01  2.49423480e-07 -6.59437160e-07 
 2.52420672e-07  1.69705071e-01  2.52420672e-07 -6.65758081e-07 
 2.54921650e-07  1.69311107e-01  2.54921650e-07 -6.71414559e-07 
 2.57117114e-07  1.68738235e-01  2.57117114e-07 -6.77058154e-07 
 2.59093884e-07  1.68021756e-01  2.59093884e-07 -6.82431477e-07 
 2.60913806e-07  1.67178747e-01  2.60913806e-07 -6.88012682e-07 
 2.62677943e-07  1.66180221e-01  2.62677943e-07 -6.93709722e-07 
 2.64403422e-07  1.65018373e-01  2.64403422e-07 -6.99957883e-07 
 2.66228807e-07  1.63576288e-01  2.66228807e-07 -7.06917474e-07 
 2.67950395e-07  1.62003503e-01  2.67950395e-07 -7.14213161e-07 
 2.69752562e-07  1.60123272e-01  2.69752562e-07 -7.22103617e-07 
 2.71674690e-07  1.57840716e-01  2.71674690e-07 -7.31178716e-07 
 2.74041482e-07  1.54615861e-01  2.74041482e-07 -7.42367679e-07 
 2.76110605e-07  1.51403241e-01  2.76110605e-07 -7.52273435e-07 
 2.78194462e-07  1.47774510e-01  2.78194462e-07 -7.61465202e-07 
 2.80689623e-07  1.42870536e-01  2.80689623e-07 -7.71781908e-07 
 2.82948253e-07  1.37858037e-01  2.82948253e-07 -7.79715228e-07 
 2.85565637e-07  1.31274227e-01  2.85565637e-07 -7.88176100e-07 
 2.88349410e-07  1.23208542e-01  2.88349410e-07 -7.95883107e-07 
 2.91401947e-07  1.12838934e-01  2.91401947e-07 -8.04467068e-07 
 2.94384939e-07  1.00816915e-01  2.94384939e-07 -8.12922488e-07 
 2.97483497e-07  8.58985202e-02  2.97483497e-07 -8.23354410e-07 
 3.00521314e-07  6.85241028e-02  3.00521314e-07 -8.34294283e-07 
 3.03207023e-07  5.12438223e-02  3.03207023e-07 -8.43329099e-07 
 3.04220302e-07  4.45063751e-02  3.04220302e-07 -8.45328008e-07 
 3.05135887e-07  3.85456584e-02  3.05135887e-07 -8.46560787e-07 
