 0.00000000e+00  1.38130654e+00  0.00000000e+00 -1.71370473e-04 
 1.00000000e-12  1.38130226e+00  1.00000000e-12 -1.73630055e-04 
 2.00000000e-12  1.38129802e+00  2.00000000e-12 -1.73628877e-04 
 4.00000000e-12  1.38128962e+00  4.00000000e-12 -1.73626525e-04 
 8.00000000e-12  1.38127332e+00  8.00000000e-12 -1.73621847e-04 
 1.60000000e-11  1.38124271e+00  1.60000000e-11 -1.73612598e-04 
 3.20000000e-11  1.38118921e+00  3.20000000e-11 -1.73594513e-04 
 6.40000000e-11  1.38111134e+00  6.40000000e-11 -1.73559926e-04 
 1.28000000e-10  1.38105807e+00  1.28000000e-10 -1.73496504e-04 
 2.28000000e-10  1.38118756e+00  2.28000000e-10 -1.73410538e-04 
 3.28000000e-10  1.38148559e+00  3.28000000e-10 -1.73337692e-04 
 4.28000000e-10  1.38184330e+00  4.28000000e-10 -1.73275042e-04 
 5.28000000e-10  1.38215405e+00  5.28000000e-10 -1.73220293e-04 
 6.28000000e-10  1.38231326e+00  6.28000000e-10 -1.73171686e-04 
 7.28000000e-10  1.38221829e+00  7.28000000e-10 -1.73127907e-04 
 8.28000000e-10  1.38176827e+00  8.28000000e-10 -1.73088023e-04 
 9.28000000e-10  1.38086403e+00  9.28000000e-10 -1.73051430e-04 
 1.02800000e-09  1.37940797e+00  1.02800000e-09 -1.73017826e-04 
 1.12800000e-09  1.37730393e+00  1.12800000e-09 -1.72987178e-04 
 1.22800000e-09  1.37445714e+00  1.22800000e-09 -1.72959721e-04 
 1.32800000e-09  1.37077411e+00  1.32800000e-09 -1.72935952e-04 
 1.42800000e-09  1.36616256e+00  1.42800000e-09 -1.72916646e-04 
 1.52800000e-09  1.36053134e+00  1.52800000e-09 -1.72902873e-04 
 1.62800000e-09  1.35379036e+00  1.62800000e-09 -1.72896038e-04 
 1.72800000e-09  1.34585052e+00  1.72800000e-09 -1.72897926e-04 
 1.82800000e-09  1.33662369e+00  1.82800000e-09 -1.72910772e-04 
 1.92800000e-09  1.32602262e+00  1.92800000e-09 -1.72937332e-04 
 2.02800000e-09  1.31396091e+00  2.02800000e-09 -1.72980999e-04 
 2.12800000e-09  1.30035298e+00  2.12800000e-09 -1.73045914e-04 
 2.22800000e-09  1.28511401e+00  2.22800000e-09 -1.73137137e-04 
 2.32800000e-09  1.26815998e+00  2.32800000e-09 -1.73260815e-04 
 2.42800000e-09  1.24940766e+00  2.42800000e-09 -1.73424424e-04 
 2.52800000e-09  1.22877469e+00  2.52800000e-09 -1.73637025e-04 
 2.62800000e-09  1.20617968e+00  2.62800000e-09 -1.73909591e-04 
 2.72800000e-09  1.18154240e+00  2.72800000e-09 -1.74255378e-04 
 2.82800000e-09  1.15478416e+00  2.82800000e-09 -1.74690361e-04 
 2.92800000e-09  1.12582827e+00  2.92800000e-09 -1.75233704e-04 
 3.02800000e-09  1.09460110e+00  3.02800000e-09 -1.75908255e-04 
 3.12800000e-09  1.06103406e+00  3.12800000e-09 -1.76740859e-04 
 3.22800000e-09  1.02506812e+00  3.22800000e-09 -1.77762057e-04 
 3.32800000e-09  9.86665189e-01  3.32800000e-09 -1.79003508e-04 
 3.42800000e-09  9.45838151e-01  3.42800000e-09 -1.80489174e-04 
 3.52800000e-09  9.02713318e-01  3.52800000e-09 -1.82221410e-04 
 3.62800000e-09  8.57594599e-01  3.62800000e-09 -1.84188193e-04 
 3.72800000e-09  8.10975595e-01  3.72800000e-09 -1.86374462e-04 
 3.82800000e-09  7.63528601e-01  3.82800000e-09 -1.88729332e-04 
 3.92800000e-09  7.16110876e-01  3.92800000e-09 -1.91068647e-04 
 4.02800000e-09  6.69712905e-01  4.02800000e-09 -1.93090144e-04 
 4.12800000e-09  6.25205601e-01  4.12800000e-09 -1.94676848e-04 
