 6.05589334e+02 -2.38516856e+01  6.05589334e+02  3.10611023e+00 
 6.19554061e+02 -2.38520428e+01  6.19554061e+02  3.10529324e+00 
 6.33840810e+02 -2.38524166e+01  6.33840810e+02  3.10445750e+00 
 6.48457008e+02 -2.38528079e+01  6.48457008e+02  3.10360257e+00 
 6.63410251e+02 -2.38532174e+01  6.63410251e+02  3.10272804e+00 
 6.78708313e+02 -2.38536459e+01  6.78708313e+02  3.10183344e+00 
 6.94359143e+02 -2.38540944e+01  6.94359143e+02  3.10091832e+00 
 7.10370877e+02 -2.38545637e+01  7.10370877e+02  3.09998223e+00 
 7.26751838e+02 -2.38550549e+01  7.26751838e+02  3.09902468e+00 
 7.43510539e+02 -2.38555690e+01  7.43510539e+02  3.09804518e+00 
 7.60655691e+02 -2.38561069e+01  7.60655691e+02  3.09704325e+00 
 7.78196206e+02 -2.38566699e+01  7.78196206e+02  3.09601838e+00 
 7.96141200e+02 -2.38572590e+01  7.96141200e+02  3.09497004e+00 
 8.14500001e+02 -2.38578756e+01  8.14500001e+02  3.09389771e+00 
 8.33282151e+02 -2.38585208e+01  8.33282151e+02  3.09280085e+00 
 8.52497412e+02 -2.38591960e+01  8.52497412e+02  3.09167891e+00 
 8.72155772e+02 -2.38599025e+01  8.72155772e+02  3.09053132e+00 
 8.92267449e+02 -2.38606419e+01  8.92267449e+02  3.08935751e+00 
 9.12842895e+02 -2.38614157e+01  9.12842895e+02  3.08815689e+00 
 9.33892805e+02 -2.38622254e+01  9.33892805e+02  3.08692885e+00 
 9.55428121e+02 -2.38630727e+01  9.55428121e+02  3.08567280e+00 
 9.77460036e+02 -2.38639593e+01  9.77460036e+02  3.08438809e+00 
 1.00000000e+03 -2.38648872e+01  1.00000000e+03  3.08307410e+00 
 1.02305973e+03 -2.38658580e+01  1.02305973e+03  3.08173017e+00 
 1.04665121e+03 -2.38668739e+01  1.04665121e+03  3.08035563e+00 
 1.07078670e+03 -2.38679369e+01  1.07078670e+03  3.07894981e+00 
 1.09547876e+03 -2.38690493e+01  1.09547876e+03  3.07751202e+00 
 1.12074020e+03 -2.38702132e+01  1.12074020e+03  3.07604155e+00 
 1.14658417e+03 -2.38714310e+01  1.14658417e+03  3.07453768e+00 
 1.17302409e+03 -2.38727053e+01  1.17302409e+03  3.07299967e+00 
 1.20007371e+03 -2.38740386e+01  1.20007371e+03  3.07142677e+00 
 1.22774708e+03 -2.38754336e+01  1.22774708e+03  3.06981823e+00 
 1.25605860e+03 -2.38768932e+01  1.25605860e+03  3.06817326e+00 
 1.28502297e+03 -2.38784203e+01  1.28502297e+03  3.06649108e+00 
 1.31465525e+03 -2.38800181e+01  1.31465525e+03  3.06477086e+00 
 1.34497085e+03 -2.38816897e+01  1.34497085e+03  3.06301179e+00 
 1.37598551e+03 -2.38834386e+01  1.37598551e+03  3.06121303e+00 
 1.40771537e+03 -2.38852683e+01  1.40771537e+03  3.05937372e+00 
 1.44017690e+03 -2.38871825e+01  1.44017690e+03  3.05749300e+00 
 1.47338699e+03 -2.38891850e+01  1.47338699e+03  3.05556998e+00 
 1.50736290e+03 -2.38912799e+01  1.50736290e+03  3.05360376e+00 
 1.54212228e+03 -2.38934713e+01  1.54212228e+03  3.05159342e+00 
 1.57768320e+03 -2.38957638e+01  1.57768320e+03  3.04953803e+00 
 1.61406415e+03 -2.38981618e+01  1.61406415e+03  3.04743665e+00 
 1.65128404e+03 -2.39006702e+01  1.65128404e+03  3.04528830e+00 
 1.68936220e+03 -2.39032940e+01  1.68936220e+03  3.04309201e+00 
 1.72831844e+03 -2.39060383e+01  1.72831844e+03  3.04084679e+00 
 1.76817299e+03 -2.39089088e+01  1.76817299e+03  3.03855163e+00 
 1.80894658e+03 -2.39119110e+01  1.80894658e+03  3.03620549e+00 
 1.85066040e+03 -2.39150509e+01  1.85066040e+03  3.03380735e+00 
 1.89333613e+03 -2.39183347e+01  1.89333613e+03  3.03135615e+00 
 1.93699595e+03 -2.39217689e+01  1.93699595e+03  3.02885081e+00 
 1.98166255e+03 -2.39253602e+01  1.98166255e+03  3.02629026e+00 
 2.02735916e+03 -2.39291157e+01  2.02735916e+03  3.02367340e+00 
 2.07410951e+03 -2.39330428e+01  2.07410951e+03  3.02099912e+00 
 2.12193792e+03 -2.39371489e+01  2.12193792e+03  3.01826629e+00 
 2.17086923e+03 -2.39414423e+01  2.17086923e+03  3.01547378e+00 
 2.22092889e+03 -2.39459311e+01  2.22092889e+03  3.01262044e+00 
 2.27214291e+03 -2.39506241e+01  2.27214291e+03  3.00970512e+00 
 2.32453791e+03 -2.39555303e+01  2.32453791e+03  3.00672664e+00 
 2.37814113e+03 -2.39606591e+01  2.37814113e+03  3.00368383e+00 
 2.43298042e+03 -2.39660203e+01  2.43298042e+03  3.00057549e+00 
 2.48908429e+03 -2.39716241e+01  2.48908429e+03  2.99740045e+00 
 2.54648190e+03 -2.39774811e+01  2.54648190e+03  2.99415748e+00 
 2.60520309e+03 -2.39836024e+01  2.60520309e+03  2.99084540e+00 
 2.66527837e+03 -2.39899995e+01  2.66527837e+03  2.98746298e+00 
 2.72673897e+03 -2.39966843e+01  2.72673897e+03  2.98400901e+00 
 2.78961683e+03 -2.40036694e+01  2.78961683e+03  2.98048228e+00 
 2.85394464e+03 -2.40109675e+01  2.85394464e+03  2.97688157e+00 
 2.91975583e+03 -2.40185923e+01  2.91975583e+03  2.97320567e+00 
 2.98708461e+03 -2.40265575e+01  2.98708461e+03  2.96945337e+00 
 3.05596598e+03 -2.40348778e+01  3.05596598e+03  2.96562346e+00 
 3.12643573e+03 -2.40435682e+01  3.12643573e+03  2.96171476e+00 
 3.19853049e+03 -2.40526443e+01  3.19853049e+03  2.95772606e+00 
 3.27228774e+03 -2.40621223e+01  3.27228774e+03  2.95365621e+00 
 3.34774581e+03 -2.40720190e+01  3.34774581e+03  2.94950404e+00 
 3.42494392e+03 -2.40823519e+01  3.42494392e+03  2.94526842e+00 
