 4.56092000e-11  3.42282800e-05  4.56092000e-11 -6.27036359e-07 
 9.12184000e-11  6.84551417e-05  9.12184000e-11 -6.27060951e-07 
 1.82436800e-10  1.36904833e-04  1.82436800e-10 -6.27085905e-07 
 3.64873600e-10  2.73788494e-04  3.64873600e-10 -6.27118462e-07 
 7.29747200e-10  5.47498086e-04  7.29747200e-10 -6.27056896e-07 
 1.38123110e-09  1.03603808e-03  1.38123110e-09 -6.26909773e-07 
 2.25395115e-09  1.69018566e-03  2.25395115e-09 -6.26680232e-07 
 3.99939126e-09  2.99765250e-03  3.99939126e-09 -6.26266267e-07 
 4.56092000e-09  3.41808017e-03  4.56092000e-09 -6.26121417e-07 
 4.91000802e-09  3.67940539e-03  4.91000802e-09 -6.26084363e-07 
 5.60818407e-09  4.20196028e-03  5.60818407e-09 -6.25833809e-07 
 7.00453615e-09  5.24671388e-03  7.00453615e-09 -6.25586204e-07 
 9.79724033e-09  7.33494297e-03  9.79724033e-09 -6.24847181e-07 
 1.43581603e-08  1.07421160e-02  1.43581603e-08 -6.23878905e-07 
 1.89190803e-08  1.41456625e-02  1.89190803e-08 -6.22764326e-07 
 2.34800003e-08  1.75458069e-02  2.34800003e-08 -6.21831948e-07 
 2.80409203e-08  2.09426789e-02  2.80409203e-08 -6.20751019e-07 
 3.26018403e-08  2.43363673e-02  3.26018403e-08 -6.19851030e-07 
 3.71627603e-08  2.77269404e-02  3.71627603e-08 -6.18801646e-07 
 4.17236803e-08  3.11144546e-02  4.17236803e-08 -6.17932592e-07 
 4.62846003e-08  3.44989585e-02  4.62846003e-08 -6.16913690e-07 
 5.08455203e-08  3.78804954e-02  5.08455203e-08 -6.16074798e-07 
 5.54064403e-08  4.12591045e-02  5.54064403e-08 -6.15085870e-07 
 5.99673603e-08  4.46348208e-02  5.99673603e-08 -6.14276896e-07 
 6.45282803e-08  4.80076762e-02  6.45282803e-08 -6.13317980e-07 
 6.90892003e-08  5.13776992e-02  6.90892003e-08 -6.12539286e-07 
 7.36501203e-08  5.47449150e-02  7.36501203e-08 -6.11611116e-07 
 7.82110403e-08  5.81093450e-02  7.82110403e-08 -6.10863866e-07 
 8.27719603e-08  6.14710066e-02  8.27719603e-08 -6.09968116e-07 
 8.73328803e-08  6.48299125e-02  8.73328803e-08 -6.09254593e-07 
 9.18938003e-08  6.81860696e-02  9.18938003e-08 -6.08394275e-07 
 9.64547203e-08  7.15394779e-02  9.64547203e-08 -6.07718390e-07 
 1.01015640e-07  7.48901288e-02  1.01015640e-07 -6.06898551e-07 
 1.05576560e-07  7.82380026e-02  1.05576560e-07 -6.06266803e-07 
 1.10137480e-07  8.15830651e-02  1.10137480e-07 -6.05495840e-07 
 1.14698400e-07  8.49252634e-02  1.14698400e-07 -6.04919128e-07 
 1.19259320e-07  8.82645202e-02  1.19259320e-07 -6.04211223e-07 
 1.23820240e-07  9.16007253e-02  1.23820240e-07 -6.03707994e-07 
 1.28381160e-07  9.49337259e-02  1.28381160e-07 -6.03087037e-07 
 1.32942080e-07  9.82633118e-02  1.32942080e-07 -6.02687985e-07 
 1.37503000e-07  1.01589197e-01  1.37503000e-07 -6.02192987e-07 
 1.42063920e-07  1.04910994e-01  1.42063920e-07 -6.01947080e-07 
 1.46624840e-07  1.08228183e-01  1.46624840e-07 -6.01638692e-07 
 1.51185760e-07  1.11540065e-01  1.51185760e-07 -6.01620015e-07 
 1.55746680e-07  1.14845705e-01  1.55746680e-07 -6.01587438e-07 
 1.60307600e-07  1.18143857e-01  1.60307600e-07 -6.01901733e-07 
 1.64868520e-07  1.21432861e-01  1.64868520e-07 -6.02268144e-07 
 1.69429440e-07  1.24710515e-01  1.69429440e-07 -6.03056018e-07 
 1.73990360e-07  1.27973897e-01  1.73990360e-07 -6.03978155e-07 
 1.78551280e-07  1.31219142e-01  1.78551280e-07 -6.05409647e-07 
 1.83112200e-07  1.34441145e-01  1.83112200e-07 -6.07066639e-07 
 1.87673120e-07  1.37633174e-01  1.87673120e-07 -6.09325143e-07 
 1.92234040e-07  1.40786363e-01  1.92234040e-07 -6.11900692e-07 
 1.96794960e-07  1.43889044e-01  1.96794960e-07 -6.15169080e-07 
 2.01355880e-07  1.46925866e-01  2.01355880e-07 -6.18848708e-07 
 2.05916800e-07  1.49876620e-01  2.05916800e-07 -6.23324109e-07 
 2.10477720e-07  1.52714670e-01  2.10477720e-07 -6.28330393e-07 
 2.15038640e-07  1.55404825e-01  2.15038640e-07 -6.34277806e-07 
 2.19536806e-07  1.57867851e-01  2.19536806e-07 -6.40837302e-07 
 2.23610215e-07  1.59886995e-01  2.23610215e-07 -6.47770554e-07 
 2.27588260e-07  1.61608120e-01  2.27588260e-07 -6.55271851e-07 
 2.31357994e-07  1.62948327e-01  2.31357994e-07 -6.63496957e-07 
 2.34649123e-07  1.63829281e-01  2.34649123e-07 -6.71480194e-07 
 2.37051178e-07  1.64266970e-01  2.37051178e-07 -6.78184281e-07 
 2.39019732e-07  1.64474282e-01  2.39019732e-07 -6.84095614e-07 
 2.40740263e-07  1.64529160e-01  2.40740263e-07 -6.89962167e-07 
 2.42295565e-07  1.64466405e-01  2.42295565e-07 -6.95619642e-07 
 2.43722667e-07  1.64306271e-01  2.43722667e-07 -7.01498479e-07 
 2.45113790e-07  1.64047991e-01  2.45113790e-07 -7.07586742e-07 
