 1.77827941e+04  1.00000000e+00  0.00000000e+00  1.77827941e+04 -9.86078726e-01  2.31461639e-06  1.77827941e+04  0.00000000e+00  0.00000000e+00  1.77827941e+04  0.00000000e+00  0.00000000e+00 
 1.99526231e+04  1.00000000e+00  0.00000000e+00  1.99526231e+04 -9.86078726e-01  2.59704230e-06  1.99526231e+04  0.00000000e+00  0.00000000e+00  1.99526231e+04  0.00000000e+00  0.00000000e+00 
 2.23872114e+04  1.00000000e+00  0.00000000e+00  2.23872114e+04 -9.86078726e-01  2.91392939e-06  2.23872114e+04  0.00000000e+00  0.00000000e+00  2.23872114e+04  0.00000000e+00  0.00000000e+00 
 2.51188643e+04  1.00000000e+00  0.00000000e+00  2.51188643e+04 -9.86078726e-01  3.26948255e-06  2.51188643e+04  0.00000000e+00  0.00000000e+00  2.51188643e+04  0.00000000e+00  0.00000000e+00 
 2.81838293e+04  1.00000000e+00  0.00000000e+00  2.81838293e+04 -9.86078726e-01  3.66841975e-06  2.81838293e+04  0.00000000e+00  0.00000000e+00  2.81838293e+04  0.00000000e+00  0.00000000e+00 
 3.16227766e+04  1.00000000e+00  0.00000000e+00  3.16227766e+04 -9.86078726e-01  4.11603466e-06  3.16227766e+04  0.00000000e+00  0.00000000e+00  3.16227766e+04  0.00000000e+00  0.00000000e+00 
 3.54813389e+04  1.00000000e+00  0.00000000e+00  3.54813389e+04 -9.86078726e-01  4.61826685e-06  3.54813389e+04  0.00000000e+00  0.00000000e+00  3.54813389e+04  0.00000000e+00  0.00000000e+00 
 3.98107171e+04  1.00000000e+00  0.00000000e+00  3.98107171e+04 -9.86078726e-01  5.18178063e-06  3.98107171e+04  0.00000000e+00  0.00000000e+00  3.98107171e+04  0.00000000e+00  0.00000000e+00 
 4.46683592e+04  1.00000000e+00  0.00000000e+00  4.46683592e+04 -9.86078726e-01  5.81405349e-06  4.46683592e+04  0.00000000e+00  0.00000000e+00  4.46683592e+04  0.00000000e+00  0.00000000e+00 
 5.01187234e+04  1.00000000e+00  0.00000000e+00  5.01187234e+04 -9.86078726e-01  6.52347531e-06  5.01187234e+04  0.00000000e+00  0.00000000e+00  5.01187234e+04  0.00000000e+00  0.00000000e+00 
 5.62341325e+04  1.00000000e+00  0.00000000e+00  5.62341325e+04 -9.86078726e-01  7.31945969e-06  5.62341325e+04  0.00000000e+00  0.00000000e+00  5.62341325e+04  0.00000000e+00  0.00000000e+00 
 6.30957344e+04  1.00000000e+00  0.00000000e+00  6.30957344e+04 -9.86078726e-01  8.21256885e-06  6.30957344e+04  0.00000000e+00  0.00000000e+00  6.30957344e+04  0.00000000e+00  0.00000000e+00 
 7.07945784e+04  1.00000000e+00  0.00000000e+00  7.07945784e+04 -9.86078726e-01  9.21465380e-06  7.07945784e+04  0.00000000e+00  0.00000000e+00  7.07945784e+04  0.00000000e+00  0.00000000e+00 
 7.94328235e+04  1.00000000e+00  0.00000000e+00  7.94328235e+04 -9.86078726e-01  1.03390116e-05  7.94328235e+04  0.00000000e+00  0.00000000e+00  7.94328235e+04  0.00000000e+00  0.00000000e+00 
 8.91250938e+04  1.00000000e+00  0.00000000e+00  8.91250938e+04 -9.86078726e-01  1.16005618e-05  8.91250938e+04  0.00000000e+00  0.00000000e+00  8.91250938e+04  0.00000000e+00  0.00000000e+00 
 1.00000000e+05  1.00000000e+00  0.00000000e+00  1.00000000e+05 -9.86078726e-01  1.30160445e-05  1.00000000e+05  0.00000000e+00  0.00000000e+00  1.00000000e+05  0.00000000e+00  0.00000000e+00 
