 7.40000000e-01  3.30000000e+00  7.40000000e-01  0.00000000e+00  7.40000000e-01  7.40000000e-01  7.40000000e-01  3.29319298e+00 
 7.60000000e-01  3.30000000e+00  7.60000000e-01  0.00000000e+00  7.60000000e-01  7.60000000e-01  7.60000000e-01  3.29094001e+00 
 7.80000000e-01  3.30000000e+00  7.80000000e-01  0.00000000e+00  7.80000000e-01  7.80000000e-01  7.80000000e-01  3.28820888e+00 
 8.00000000e-01  3.30000000e+00  8.00000000e-01  0.00000000e+00  8.00000000e-01  8.00000000e-01  8.00000000e-01  3.28496673e+00 
 8.20000000e-01  3.30000000e+00  8.20000000e-01  0.00000000e+00  8.20000000e-01  8.20000000e-01  8.20000000e-01  3.28118598e+00 
 8.40000000e-01  3.30000000e+00  8.40000000e-01  0.00000000e+00  8.40000000e-01  8.40000000e-01  8.40000000e-01  3.27684301e+00 
 8.60000000e-01  3.30000000e+00  8.60000000e-01  0.00000000e+00  8.60000000e-01  8.60000000e-01  8.60000000e-01  3.27191669e+00 
 8.80000000e-01  3.30000000e+00  8.80000000e-01  0.00000000e+00  8.80000000e-01  8.80000000e-01  8.80000000e-01  3.26638714e+00 
 9.00000000e-01  3.30000000e+00  9.00000000e-01  0.00000000e+00  9.00000000e-01  9.00000000e-01  9.00000000e-01  3.26023448e+00 
 9.20000000e-01  3.30000000e+00  9.20000000e-01  0.00000000e+00  9.20000000e-01  9.20000000e-01  9.20000000e-01  3.25343786e+00 
 9.40000000e-01  3.30000000e+00  9.40000000e-01  0.00000000e+00  9.40000000e-01  9.40000000e-01  9.40000000e-01  3.24597449e+00 
 9.60000000e-01  3.30000000e+00  9.60000000e-01  0.00000000e+00  9.60000000e-01  9.60000000e-01  9.60000000e-01  3.23781890e+00 
 9.80000000e-01  3.30000000e+00  9.80000000e-01  0.00000000e+00  9.80000000e-01  9.80000000e-01  9.80000000e-01  3.22894212e+00 
 1.00000000e+00  3.30000000e+00  1.00000000e+00  0.00000000e+00  1.00000000e+00  1.00000000e+00  1.00000000e+00  3.21931089e+00 
 1.02000000e+00  3.30000000e+00  1.02000000e+00  0.00000000e+00  1.02000000e+00  1.02000000e+00  1.02000000e+00  3.20888687e+00 
 1.04000000e+00  3.30000000e+00  1.04000000e+00  0.00000000e+00  1.04000000e+00  1.04000000e+00  1.04000000e+00  3.19762559e+00 
 1.06000000e+00  3.30000000e+00  1.06000000e+00  0.00000000e+00  1.06000000e+00  1.06000000e+00  1.06000000e+00  3.18547532e+00 
 1.08000000e+00  3.30000000e+00  1.08000000e+00  0.00000000e+00  1.08000000e+00  1.08000000e+00  1.08000000e+00  3.17237562e+00 
 1.10000000e+00  3.30000000e+00  1.10000000e+00  0.00000000e+00  1.10000000e+00  1.10000000e+00  1.10000000e+00  3.15825547e+00 
 1.12000000e+00  3.30000000e+00  1.12000000e+00  0.00000000e+00  1.12000000e+00  1.12000000e+00  1.12000000e+00  3.14303098e+00 
 1.14000000e+00  3.30000000e+00  1.14000000e+00  0.00000000e+00  1.14000000e+00  1.14000000e+00  1.14000000e+00  3.12660221e+00 
 1.16000000e+00  3.30000000e+00  1.16000000e+00  0.00000000e+00  1.16000000e+00  1.16000000e+00  1.16000000e+00  3.10884907e+00 
 1.18000000e+00  3.30000000e+00  1.18000000e+00  0.00000000e+00  1.18000000e+00  1.18000000e+00  1.18000000e+00  3.08962559e+00 
 1.20000000e+00  3.30000000e+00  1.20000000e+00  0.00000000e+00  1.20000000e+00  1.20000000e+00  1.20000000e+00  3.06875201e+00 
 1.22000000e+00  3.30000000e+00  1.22000000e+00  0.00000000e+00  1.22000000e+00  1.22000000e+00  1.22000000e+00  3.04600330e+00 
 1.24000000e+00  3.30000000e+00  1.24000000e+00  0.00000000e+00  1.24000000e+00  1.24000000e+00  1.24000000e+00  3.02109222e+00 
 1.26000000e+00  3.30000000e+00  1.26000000e+00  0.00000000e+00  1.26000000e+00  1.26000000e+00  1.26000000e+00  2.99364308e+00 
 1.28000000e+00  3.30000000e+00  1.28000000e+00  0.00000000e+00  1.28000000e+00  1.28000000e+00  1.28000000e+00  2.96314937e+00 
 1.30000000e+00  3.30000000e+00  1.30000000e+00  0.00000000e+00  1.30000000e+00  1.30000000e+00  1.30000000e+00  2.92890106e+00 
 1.32000000e+00  3.30000000e+00  1.32000000e+00  0.00000000e+00  1.32000000e+00  1.32000000e+00  1.32000000e+00  2.88985022e+00 
 1.34000000e+00  3.30000000e+00  1.34000000e+00  0.00000000e+00  1.34000000e+00  1.34000000e+00  1.34000000e+00  2.84433615e+00 
 1.36000000e+00  3.30000000e+00  1.36000000e+00  0.00000000e+00  1.36000000e+00  1.36000000e+00  1.36000000e+00  2.78943751e+00 
 1.38000000e+00  3.30000000e+00  1.38000000e+00  0.00000000e+00  1.38000000e+00  1.38000000e+00  1.38000000e+00  2.71907586e+00 
 1.40000000e+00  3.30000000e+00  1.40000000e+00  0.00000000e+00  1.40000000e+00  1.40000000e+00  1.40000000e+00  2.61591438e+00 
 1.42000000e+00  3.30000000e+00  1.42000000e+00  0.00000000e+00  1.42000000e+00  1.42000000e+00  1.42000000e+00  2.15893360e+00 
