 8.33282151e+01 -1.30464336e-03 
 8.52497412e+01 -1.31161462e-03 
 8.72155772e+01 -1.31891108e-03 
 8.92267449e+01 -1.32654792e-03 
 9.12842895e+01 -1.33454101e-03 
 9.33892805e+01 -1.34290697e-03 
 9.55428121e+01 -1.35166319e-03 
 9.77460036e+01 -1.36082789e-03 
 1.00000000e+02 -1.37042011e-03 
 1.02305973e+02 -1.38045980e-03 
 1.04665121e+02 -1.39096782e-03 
 1.07078670e+02 -1.40196603e-03 
 1.09547876e+02 -1.41347729e-03 
 1.12074020e+02 -1.42552553e-03 
 1.14658417e+02 -1.43813580e-03 
 1.17302409e+02 -1.45133431e-03 
 1.20007371e+02 -1.46514851e-03 
 1.22774708e+02 -1.47960711e-03 
 1.25605860e+02 -1.49474017e-03 
 1.28502297e+02 -1.51057915e-03 
 1.31465525e+02 -1.52715698e-03 
 1.34497085e+02 -1.54450811e-03 
 1.37598551e+02 -1.56266862e-03 
 1.40771537e+02 -1.58167626e-03 
 1.44017690e+02 -1.60157054e-03 
 1.47338699e+02 -1.62239281e-03 
 1.50736290e+02 -1.64418636e-03 
 1.54212228e+02 -1.66699649e-03 
 1.57768320e+02 -1.69087061e-03 
 1.61406415e+02 -1.71585835e-03 
 1.65128404e+02 -1.74201164e-03 
 1.68936220e+02 -1.76938485e-03 
 1.72831844e+02 -1.79803486e-03 
 1.76817299e+02 -1.82802123e-03 
 1.80894658e+02 -1.85940628e-03 
 1.85066040e+02 -1.89225523e-03 
 1.89333613e+02 -1.92663637e-03 
 1.93699595e+02 -1.96262113e-03 
 1.98166255e+02 -2.00028430e-03 
 2.02735916e+02 -2.03970416e-03 
 2.07410951e+02 -2.08096262e-03 
 2.12193792e+02 -2.12414542e-03 
 2.17086923e+02 -2.16934228e-03 
 2.22092889e+02 -2.21664714e-03 
 2.27214291e+02 -2.26615826e-03 
 2.32453791e+02 -2.31797854e-03 
 2.37814113e+02 -2.37221563e-03 
 2.43298042e+02 -2.42898223e-03 
 2.48908429e+02 -2.48839626e-03 
 2.54648190e+02 -2.55058115e-03 
 2.60520309e+02 -2.61566610e-03 
 2.66527837e+02 -2.68378628e-03 
 2.72673897e+02 -2.75508322e-03 
 2.78961683e+02 -2.82970499e-03 
 2.85394464e+02 -2.90780658e-03 
 2.91975583e+02 -2.98955020e-03 
 2.98708461e+02 -3.07510561e-03 
 3.05596598e+02 -3.16465048e-03 
 3.12643573e+02 -3.25837074e-03 
 3.19853049e+02 -3.35646101e-03 
 3.27228774e+02 -3.45912493e-03 
 3.34774581e+02 -3.56657565e-03 
 3.42494392e+02 -3.67903622e-03 
 3.50392221e+02 -3.79674010e-03 
 3.58472171e+02 -3.91993160e-03 
 3.66738442e+02 -4.04886637e-03 
 3.75195331e+02 -4.18381202e-03 
 3.83847234e+02 -4.32504855e-03 
 3.92698648e+02 -4.47286901e-03 
 4.01754173e+02 -4.62758009e-03 
 4.11018515e+02 -4.78950272e-03 
 4.20496491e+02 -4.95897278e-03 
 4.30193027e+02 -5.13634173e-03 
 4.40113162e+02 -5.32197740e-03 
 4.50262052e+02 -5.51626470e-03 
 4.60644974e+02 -5.71960643e-03 
 4.71267322e+02 -5.93242410e-03 
 4.82134619e+02 -6.15515880e-03 
 4.93252513e+02 -6.38827211e-03 
 5.04626783e+02 -6.63224703e-03 
 5.16263340e+02 -6.88758900e-03 
 5.28168234e+02 -7.15482689e-03 
 5.40347650e+02 -7.43451415e-03 
 5.52807921e+02 -7.72722986e-03 
 5.65555523e+02 -8.03357998e-03 
 5.78597080e+02 -8.35419856e-03 
 5.91939372e+02 -8.68974903e-03 
 6.05589334e+02 -9.04092557e-03 
 6.19554061e+02 -9.40845450e-03 
 6.33840810e+02 -9.79309579e-03 
 6.48457008e+02 -1.01956446e-02 
 6.63410251e+02 -1.06169328e-02 
 6.78708313e+02 -1.10578308e-02 
 6.94359143e+02 -1.15192493e-02 
 7.10370877e+02 -1.20021411e-02 
 7.26751838e+02 -1.25075028e-02 
 7.43510539e+02 -1.30363773e-02 
 7.60655691e+02 -1.35898554e-02 
 7.78196206e+02 -1.41690784e-02 
 7.96141200e+02 -1.47752401e-02 
 8.14500001e+02 -1.54095894e-02 
 8.33282151e+02 -1.60734326e-02 
 8.52497412e+02 -1.67681362e-02 
 8.72155772e+02 -1.74951296e-02 
 8.92267449e+02 -1.82559077e-02 
 9.12842895e+02 -1.90520343e-02 
 9.33892805e+02 -1.98851449e-02 
 9.55428121e+02 -2.07569500e-02 
 9.77460036e+02 -2.16692384e-02 
 1.00000000e+03 -2.26238809e-02 
 1.02305973e+03 -2.36228339e-02 
 1.04665121e+03 -2.46681432e-02 
 1.07078670e+03 -2.57619480e-02 
 1.09547876e+03 -2.69064851e-02 
 1.12074020e+03 -2.81040932e-02 
 1.14658417e+03 -2.93572175e-02 
 1.17302409e+03 -3.06684144e-02 
 1.20007371e+03 -3.20403563e-02 
 1.22774708e+03 -3.34758368e-02 
 1.25605860e+03 -3.49777762e-02 
 1.28502297e+03 -3.65492266e-02 
 1.31465525e+03 -3.81933783e-02 
 1.34497085e+03 -3.99135651e-02 
 1.37598551e+03 -4.17132711e-02 
 1.40771537e+03 -4.35961370e-02 
 1.44017690e+03 -4.55659669e-02 
 1.47338699e+03 -4.76267352e-02 
 1.50736290e+03 -4.97825937e-02 
 1.54212228e+03 -5.20378800e-02 
 1.57768320e+03 -5.43971241e-02 
 1.61406415e+03 -5.68650578e-02 
 1.65128404e+03 -5.94466221e-02 
 1.68936220e+03 -6.21469768e-02 
 1.72831844e+03 -6.49715088e-02 
 1.76817299e+03 -6.79258422e-02 
 1.80894658e+03 -7.10158476e-02 
 1.85066040e+03 -7.42476520e-02 
 1.89333613e+03 -7.76276499e-02 
 1.93699595e+03 -8.11625132e-02 
 1.98166255e+03 -8.48592027e-02 
 2.02735916e+03 -8.87249796e-02 
 2.07410951e+03 -9.27674170e-02 
 2.12193792e+03 -9.69944122e-02 
 2.17086923e+03 -1.01414199e-01 
 2.22092889e+03 -1.06035361e-01 
 2.27214291e+03 -1.10866845e-01 
 2.32453791e+03 -1.15917972e-01 
 2.37814113e+03 -1.21198455e-01 
 2.43298042e+03 -1.26718409e-01 
 2.48908429e+03 -1.32488371e-01 
 2.54648190e+03 -1.38519308e-01 
 2.60520309e+03 -1.44822636e-01 
 2.66527837e+03 -1.51410238e-01 
 2.72673897e+03 -1.58294472e-01 
 2.78961683e+03 -1.65488193e-01 
 2.85394464e+03 -1.73004767e-01 
 2.91975583e+03 -1.80858088e-01 
 2.98708461e+03 -1.89062592e-01 
 3.05596598e+03 -1.97633275e-01 
 3.12643573e+03 -2.06585709e-01 
 3.19853049e+03 -2.15936059e-01 
 3.27228774e+03 -2.25701097e-01 
 3.34774581e+03 -2.35898220e-01 
 3.42494392e+03 -2.46545466e-01 
 3.50392221e+03 -2.57661528e-01 
 3.58472171e+03 -2.69265769e-01 
 3.66738442e+03 -2.81378240e-01 
 3.75195331e+03 -2.94019688e-01 
 3.83847234e+03 -3.07211577e-01 
 3.92698648e+03 -3.20976093e-01 
 4.01754173e+03 -3.35336160e-01 
 4.11018515e+03 -3.50315452e-01 
 4.20496491e+03 -3.65938399e-01 
 4.30193027e+03 -3.82230194e-01 
 4.40113162e+03 -3.99216805e-01 
 4.50262052e+03 -4.16924978e-01 
 4.60644974e+03 -4.35382235e-01 
 4.71267322e+03 -4.54616885e-01 
 4.82134619e+03 -4.74658013e-01 
 4.93252513e+03 -4.95535485e-01 
 5.04626783e+03 -5.17279937e-01 
 5.16263340e+03 -5.39922768e-01 
 5.28168234e+03 -5.63496131e-01 
 5.40347650e+03 -5.88032915e-01 
 5.52807921e+03 -6.13566728e-01 
 5.65555523e+03 -6.40131879e-01 
 5.78597080e+03 -6.67763350e-01 
 5.91939372e+03 -6.96496766e-01 
 6.05589334e+03 -7.26368368e-01 
 6.19554061e+03 -7.57414970e-01 
 6.33840810e+03 -7.89673921e-01 
 6.48457008e+03 -8.23183058e-01 
 6.63410251e+03 -8.57980659e-01 
 6.78708313e+03 -8.94105383e-01 
 6.94359143e+03 -9.31596216e-01 
 7.10370877e+03 -9.70492404e-01 
 7.26751838e+03 -1.01083338e+00 
 7.43510539e+03 -1.05265871e+00 
 7.60655691e+03 -1.09600798e+00 
 7.78196206e+03 -1.14092075e+00 
 7.96141200e+03 -1.18743645e+00 
 8.14500001e+03 -1.23559428e+00 
 8.33282151e+03 -1.28543314e+00 
 8.52497412e+03 -1.33699152e+00 
 8.72155772e+03 -1.39030738e+00 
 8.92267449e+03 -1.44541809e+00 
 9.12842895e+03 -1.50236028e+00 
 9.33892805e+03 -1.56116976e+00 
 9.55428121e+03 -1.62188140e+00 
 9.77460036e+03 -1.68452904e+00 
 1.00000000e+04 -1.74914533e+00 
 1.02305973e+04 -1.81576170e+00 
 1.04665121e+04 -1.88440818e+00 
 1.07078670e+04 -1.95511334e+00 
 1.09547876e+04 -2.02790415e+00 
 1.12074020e+04 -2.10280594e+00 
 1.14658417e+04 -2.17984224e+00 
 1.17302409e+04 -2.25903474e+00 
 1.20007371e+04 -2.34040318e+00 
 1.22774708e+04 -2.42396528e+00 
 1.25605860e+04 -2.50973668e+00 
 1.28502297e+04 -2.59773085e+00 
 1.31465525e+04 -2.68795907e+00 
 1.34497085e+04 -2.78043036e+00 
 1.37598551e+04 -2.87515145e+00 
 1.40771537e+04 -2.97212675e+00 
 1.44017690e+04 -3.07135835e+00 
 1.47338699e+04 -3.17284596e+00 
 1.50736290e+04 -3.27658698e+00 
 1.54212228e+04 -3.38257647e+00 
 1.57768320e+04 -3.49080716e+00 
 1.61406415e+04 -3.60126951e+00 
 1.65128404e+04 -3.71395173e+00 
 1.68936220e+04 -3.82883984e+00 
 1.72831844e+04 -3.94591772e+00 
 1.76817299e+04 -4.06516716e+00 
 1.80894658e+04 -4.18656796e+00 
 1.85066040e+04 -4.31009799e+00 
 1.89333613e+04 -4.43573327e+00 
 1.93699595e+04 -4.56344808e+00 
 1.98166255e+04 -4.69321503e+00 
 2.02735916e+04 -4.82500519e+00 
 2.07410951e+04 -4.95878816e+00 
 2.12193792e+04 -5.09453219e+00 
 2.17086923e+04 -5.23220431e+00 
 2.22092889e+04 -5.37177038e+00 
 2.27214291e+04 -5.51319527e+00 
 2.32453791e+04 -5.65644290e+00 
 2.37814113e+04 -5.80147641e+00 
 2.43298042e+04 -5.94825823e+00 
 2.48908429e+04 -6.09675018e+00 
 2.54648190e+04 -6.24691361e+00 
 2.60520309e+04 -6.39870945e+00 
 2.66527837e+04 -6.55209836e+00 
 2.72673897e+04 -6.70704077e+00 
 2.78961683e+04 -6.86349703e+00 
 2.85394464e+04 -7.02142744e+00 
 2.91975583e+04 -7.18079235e+00 
 2.98708461e+04 -7.34155224e+00 
 3.05596598e+04 -7.50366781e+00 
 3.12643573e+04 -7.66710001e+00 
 3.19853049e+04 -7.83181013e+00 
 3.27228774e+04 -7.99775985e+00 
 3.34774581e+04 -8.16491129e+00 
 3.42494392e+04 -8.33322707e+00 
 3.50392221e+04 -8.50267035e+00 
 3.58472171e+04 -8.67320485e+00 
 3.66738442e+04 -8.84479491e+00 
 3.75195331e+04 -9.01740553e+00 
 3.83847234e+04 -9.19100236e+00 
 3.92698648e+04 -9.36555176e+00 
 4.01754173e+04 -9.54102080e+00 
 4.11018515e+04 -9.71737727e+00 
 4.20496491e+04 -9.89458973e+00 
 4.30193027e+04 -1.00726275e+01 
 4.40113162e+04 -1.02514606e+01 
 4.50262052e+04 -1.04310599e+01 
 4.60644974e+04 -1.06113970e+01 
 4.71267322e+04 -1.07924442e+01 
 4.82134619e+04 -1.09741748e+01 
 4.93252513e+04 -1.11565626e+01 
 5.04626783e+04 -1.13395823e+01 
 5.16263340e+04 -1.15232093e+01 
 5.28168234e+04 -1.17074197e+01 
 5.40347650e+04 -1.18921905e+01 
 5.52807921e+04 -1.20774992e+01 
 5.65555523e+04 -1.22633242e+01 
 5.78597080e+04 -1.24496444e+01 
 5.91939372e+04 -1.26364396e+01 
 6.05589334e+04 -1.28236901e+01 
 6.19554061e+04 -1.30113768e+01 
 6.33840810e+04 -1.31994815e+01 
 6.48457008e+04 -1.33879863e+01 
 6.63410251e+04 -1.35768742e+01 
 6.78708313e+04 -1.37661284e+01 
 6.94359143e+04 -1.39557331e+01 
 7.10370877e+04 -1.41456726e+01 
 7.26751838e+04 -1.43359322e+01 
 7.43510539e+04 -1.45264973e+01 
 7.60655691e+04 -1.47173541e+01 
 7.78196206e+04 -1.49084890e+01 
 7.96141200e+04 -1.50998891e+01 
 8.14500001e+04 -1.52915419e+01 
 8.33282151e+04 -1.54834351e+01 
 8.52497412e+04 -1.56755571e+01 
 8.72155772e+04 -1.58678965e+01 
 8.92267449e+04 -1.60604425e+01 
 9.12842895e+04 -1.62531842e+01 
 9.33892805e+04 -1.64461117e+01 
 9.55428121e+04 -1.66392148e+01 
 9.77460036e+04 -1.68324840e+01 
 1.00000000e+05 -1.70259099e+01 
 1.02305973e+05 -1.72194835e+01 
 1.04665121e+05 -1.74131961e+01 
 1.07078670e+05 -1.76070391e+01 
 1.09547876e+05 -1.78010042e+01 
 1.12074020e+05 -1.79950834e+01 
 1.14658417e+05 -1.81892688e+01 
 1.17302409e+05 -1.83835527e+01 
 1.20007371e+05 -1.85779276e+01 
 1.22774708e+05 -1.87723863e+01 
 1.25605860e+05 -1.89669216e+01 
 1.28502297e+05 -1.91615265e+01 
 1.31465525e+05 -1.93561941e+01 
 1.34497085e+05 -1.95509175e+01 
 1.37598551e+05 -1.97456903e+01 
 1.40771537e+05 -1.99405057e+01 
 1.44017690e+05 -2.01353574e+01 
 1.47338699e+05 -2.03302388e+01 
 1.50736290e+05 -2.05251436e+01 
 1.54212228e+05 -2.07200656e+01 
 1.57768320e+05 -2.09149983e+01 
 1.61406415e+05 -2.11099356e+01 
 1.65128404e+05 -2.13048711e+01 
 1.68936220e+05 -2.14997987e+01 
 1.72831844e+05 -2.16947120e+01 
 1.76817299e+05 -2.18896047e+01 
 1.80894658e+05 -2.20844705e+01 
 1.85066040e+05 -2.22793030e+01 
 1.89333613e+05 -2.24740958e+01 
 1.93699595e+05 -2.26688422e+01 
 1.98166255e+05 -2.28635358e+01 
 2.02735916e+05 -2.30581697e+01 
 2.07410951e+05 -2.32527371e+01 
 2.12193792e+05 -2.34472311e+01 
 2.17086923e+05 -2.36416447e+01 
 2.22092889e+05 -2.38359705e+01 
 2.27214291e+05 -2.40302011e+01 
 2.32453791e+05 -2.42243290e+01 
 2.37814113e+05 -2.44183465e+01 
 2.43298042e+05 -2.46122455e+01 
 2.48908429e+05 -2.48060179e+01 
 2.54648190e+05 -2.49996552e+01 
 2.60520309e+05 -2.51931488e+01 
 2.66527837e+05 -2.53864898e+01 
 2.72673897e+05 -2.55796690e+01 
 2.78961683e+05 -2.57726769e+01 
 2.85394464e+05 -2.59655037e+01 
 2.91975583e+05 -2.61581394e+01 
 2.98708461e+05 -2.63505734e+01 
 3.05596598e+05 -2.65427951e+01 
 3.12643573e+05 -2.67347932e+01 
 3.19853049e+05 -2.69265562e+01 
 3.27228774e+05 -2.71180722e+01 
 3.34774581e+05 -2.73093289e+01 
 3.42494392e+05 -2.75003133e+01 
 3.50392221e+05 -2.76910124e+01 
 3.58472171e+05 -2.78814124e+01 
 3.66738442e+05 -2.80714991e+01 
 3.75195331e+05 -2.82612578e+01 
 3.83847234e+05 -2.84506734e+01 
 3.92698648e+05 -2.86397300e+01 
 4.01754173e+05 -2.88284114e+01 
 4.11018515e+05 -2.90167007e+01 
 4.20496491e+05 -2.92045804e+01 
 4.30193027e+05 -2.93920325e+01 
 4.40113162e+05 -2.95790383e+01 
 4.50262052e+05 -2.97655784e+01 
 4.60644974e+05 -2.99516330e+01 
 4.71267322e+05 -3.01371812e+01 
 4.82134619e+05 -3.03222019e+01 
 4.93252513e+05 -3.05066729e+01 
 5.04626783e+05 -3.06905716e+01 
 5.16263340e+05 -3.08738745e+01 
 5.28168234e+05 -3.10565573e+01 
 5.40347650e+05 -3.12385952e+01 
 5.52807921e+05 -3.14199626e+01 
 5.65555523e+05 -3.16006328e+01 
 5.78597080e+05 -3.17805788e+01 
 5.91939372e+05 -3.19597727e+01 
 6.05589334e+05 -3.21381856e+01 
 6.19554061e+05 -3.23157881e+01 
 6.33840810e+05 -3.24925500e+01 
 6.48457008e+05 -3.26684403e+01 
 6.63410251e+05 -3.28434273e+01 
 6.78708313e+05 -3.30174785e+01 
 6.94359143e+05 -3.31905607e+01 
 7.10370877e+05 -3.33626401e+01 
 7.26751838e+05 -3.35336822e+01 
 7.43510539e+05 -3.37036517e+01 
 7.60655691e+05 -3.38725130e+01 
 7.78196206e+05 -3.40402296e+01 
 7.96141200e+05 -3.42067647e+01 
 8.14500001e+05 -3.43720809e+01 
 8.33282151e+05 -3.45361402e+01 
 8.52497412e+05 -3.46989046e+01 
 8.72155772e+05 -3.48603353e+01 
 8.92267449e+05 -3.50203936e+01 
 9.12842895e+05 -3.51790404e+01 
 9.33892805e+05 -3.53362365e+01 
 9.55428121e+05 -3.54919427e+01 
 9.77460036e+05 -3.56461196e+01 
 1.00000000e+06 -3.57987283e+01 
 1.02305973e+06 -3.59497296e+01 
 1.04665121e+06 -3.60990850e+01 
 1.07078670e+06 -3.62467562e+01 
 1.09547876e+06 -3.63927054e+01 
 1.12074020e+06 -3.65368954e+01 
 1.14658417e+06 -3.66792897e+01 
 1.17302409e+06 -3.68198524e+01 
 1.20007371e+06 -3.69585490e+01 
 1.22774708e+06 -3.70953454e+01 
 1.25605860e+06 -3.72302091e+01 
 1.28502297e+06 -3.73631086e+01 
 1.31465525e+06 -3.74940139e+01 
 1.34497085e+06 -3.76228963e+01 
 1.37598551e+06 -3.77497287e+01 
 1.40771537e+06 -3.78744858e+01 
 1.44017690e+06 -3.79971439e+01 
 1.47338699e+06 -3.81176811e+01 
 1.50736290e+06 -3.82360778e+01 
 1.54212228e+06 -3.83523159e+01 
 1.57768320e+06 -3.84663798e+01 
 1.61406415e+06 -3.85782560e+01 
 1.65128404e+06 -3.86879332e+01 
 1.68936220e+06 -3.87954022e+01 
 1.72831844e+06 -3.89006564e+01 
 1.76817299e+06 -3.90036915e+01 
 1.80894658e+06 -3.91045054e+01 
 1.85066040e+06 -3.92030988e+01 
 1.89333613e+06 -3.92994744e+01 
 1.93699595e+06 -3.93936376e+01 
 1.98166255e+06 -3.94855961e+01 
 2.02735916e+06 -3.95753599e+01 
 2.07410951e+06 -3.96629415e+01 
 2.12193792e+06 -3.97483556e+01 
 2.17086923e+06 -3.98316192e+01 
 2.22092889e+06 -3.99127516e+01 
 2.27214291e+06 -3.99917741e+01 
 2.32453791e+06 -4.00687102e+01 
 2.37814113e+06 -4.01435853e+01 
 2.43298042e+06 -4.02164267e+01 
 2.48908429e+06 -4.02872636e+01 
 2.54648190e+06 -4.03561270e+01 
 2.60520309e+06 -4.04230494e+01 
 2.66527837e+06 -4.04880648e+01 
 2.72673897e+06 -4.05512089e+01 
 2.78961683e+06 -4.06125185e+01 
 2.85394464e+06 -4.06720316e+01 
 2.91975583e+06 -4.07297876e+01 
 2.98708461e+06 -4.07858267e+01 
 3.05596598e+06 -4.08401901e+01 
 3.12643573e+06 -4.08929198e+01 
 3.19853049e+06 -4.09440586e+01 
 3.27228774e+06 -4.09936497e+01 
 3.34774581e+06 -4.10417372e+01 
 3.42494392e+06 -4.10883655e+01 
 3.50392221e+06 -4.11335792e+01 
 3.58472171e+06 -4.11774235e+01 
 3.66738442e+06 -4.12199435e+01 
 3.75195331e+06 -4.12611847e+01 
 3.83847234e+06 -4.13011924e+01 
