 0.00000000e+00  1.03378936e-17  0.00000000e+00  0.00000000e+00  0.00000000e+00  4.11740668e-28 
 5.00000000e-11  9.62783320e-05  5.00000000e-11  1.50000000e-04  5.00000000e-11 -2.15669209e-07 
 1.00000000e-10  1.92556633e-04  1.00000000e-10  3.00000000e-04  1.00000000e-10 -2.15666650e-07 
 2.00000000e-10  3.85113169e-04  2.00000000e-10  6.00000000e-04  2.00000000e-10 -2.15658942e-07 
 4.00000000e-10  7.70226090e-04  4.00000000e-10  1.20000000e-03  4.00000000e-10 -2.15651231e-07 
 8.00000000e-10  1.54045235e-03  8.00000000e-10  2.40000000e-03  8.00000000e-10 -2.15627963e-07 
 1.60000000e-09  3.08091357e-03  1.60000000e-09  4.80000000e-03  1.60000000e-09 -2.15588841e-07 
 3.20000000e-09  6.16191234e-03  3.20000000e-09  9.60000000e-03  3.20000000e-09 -2.15502202e-07 
 6.40000000e-09  1.23244079e-02  6.40000000e-09  1.92000000e-02  6.40000000e-09 -2.15336723e-07 
 1.14000000e-08  2.19550155e-02  1.14000000e-08  3.42000000e-02  1.14000000e-08 -2.15076235e-07 
 1.64000000e-08  3.15878912e-02  1.64000000e-08  4.92000000e-02  1.64000000e-08 -2.14828109e-07 
 2.14000000e-08  4.12230484e-02  2.14000000e-08  6.42000000e-02  2.14000000e-08 -2.14579405e-07 
 2.64000000e-08  5.08604329e-02  2.64000000e-08  7.92000000e-02  2.64000000e-08 -2.14341822e-07 
 3.14000000e-08  6.04999608e-02  3.14000000e-08  9.42000000e-02  3.14000000e-08 -2.14103018e-07 
 3.64000000e-08  7.01415261e-02  3.64000000e-08  1.09200000e-01  3.64000000e-08 -2.13875272e-07 
 4.14000000e-08  7.97850030e-02  4.14000000e-08  1.24200000e-01  4.14000000e-08 -2.13646571e-07 
 4.64000000e-08  8.94302468e-02  4.64000000e-08  1.39200000e-01  4.64000000e-08 -2.13429370e-07 
 5.14000000e-08  9.90770929e-02  5.14000000e-08  1.54200000e-01  5.14000000e-08 -2.13211817e-07 
 5.64000000e-08  1.08725356e-01  5.64000000e-08  1.69200000e-01  5.64000000e-08 -2.13006542e-07 
 6.14000000e-08  1.18374823e-01  6.14000000e-08  1.84200000e-01  6.14000000e-08 -2.12801887e-07 
 6.64000000e-08  1.28025255e-01  6.64000000e-08  1.99200000e-01  6.64000000e-08 -2.12610699e-07 
 7.14000000e-08  1.37676376e-01  7.14000000e-08  2.14200000e-01  7.14000000e-08 -2.12421570e-07 
 7.64000000e-08  1.47327868e-01  7.64000000e-08  2.29200000e-01  7.64000000e-08 -2.12247637e-07 
 8.14000000e-08  1.56979365e-01  8.14000000e-08  2.44200000e-01  8.14000000e-08 -2.12077824e-07 
 8.64000000e-08  1.66630440e-01  8.64000000e-08  2.59200000e-01  8.64000000e-08 -2.11925659e-07 
 9.14000000e-08  1.76280600e-01  9.14000000e-08  2.74200000e-01  9.14000000e-08 -2.11780529e-07 
 9.64000000e-08  1.85929266e-01  9.64000000e-08  2.89200000e-01  9.64000000e-08 -2.11656502e-07 
