 0.00000000e+00  1.39686096e+00  0.00000000e+00 -3.37700556e-04 
 1.00000000e-12  1.39685665e+00  1.00000000e-12 -3.39913801e-04 
 2.00000000e-12  1.39685242e+00  2.00000000e-12 -3.39911436e-04 
 4.00000000e-12  1.39684409e+00  4.00000000e-12 -3.39906721e-04 
 8.00000000e-12  1.39682829e+00  8.00000000e-12 -3.39897377e-04 
 1.60000000e-11  1.39680001e+00  1.60000000e-11 -3.39879034e-04 
 3.20000000e-11  1.39675609e+00  3.20000000e-11 -3.39843672e-04 
 6.40000000e-11  1.39671379e+00  6.40000000e-11 -3.39777846e-04 
 1.28000000e-10  1.39677162e+00  1.28000000e-10 -3.39662959e-04 
 2.28000000e-10  1.39707087e+00  2.28000000e-10 -3.39517965e-04 
 3.28000000e-10  1.39737120e+00  3.28000000e-10 -3.39402843e-04 
 4.28000000e-10  1.39737149e+00  4.28000000e-10 -3.39306551e-04 
 5.28000000e-10  1.39677992e+00  5.28000000e-10 -3.39221721e-04 
 6.28000000e-10  1.39531305e+00  6.28000000e-10 -3.39143747e-04 
 7.28000000e-10  1.39269504e+00  7.28000000e-10 -3.39070130e-04 
 8.28000000e-10  1.38865694e+00  8.28000000e-10 -3.39000112e-04 
 9.28000000e-10  1.38293613e+00  9.28000000e-10 -3.38934520e-04 
 1.02800000e-09  1.37527572e+00  1.02800000e-09 -3.38875799e-04 
 1.12800000e-09  1.36542413e+00  1.12800000e-09 -3.38828245e-04 
 1.22800000e-09  1.35313458e+00  1.22800000e-09 -3.38798453e-04 
 1.32800000e-09  1.33816470e+00  1.32800000e-09 -3.38796035e-04 
 1.42800000e-09  1.32027613e+00  1.42800000e-09 -3.38834671e-04 
 1.52800000e-09  1.29923421e+00  1.52800000e-09 -3.38933604e-04 
 1.62800000e-09  1.27480778e+00  1.62800000e-09 -3.39119736e-04 
 1.72800000e-09  1.24676935e+00  1.72800000e-09 -3.39430529e-04 
 1.82800000e-09  1.21489563e+00  1.82800000e-09 -3.39918016e-04 
 1.92800000e-09  1.17896871e+00  1.92800000e-09 -3.40654320e-04 
 2.02800000e-09  1.13877829e+00  2.02800000e-09 -3.41739176e-04 
 2.12800000e-09  1.09412614e+00  2.12800000e-09 -3.43309827e-04 
 2.22800000e-09  1.04483642e+00  2.22800000e-09 -3.45552568e-04 
 2.32800000e-09  9.90784409e-01  2.32800000e-09 -3.48709131e-04 
 2.42800000e-09  9.31992429e-01  2.42800000e-09 -3.53036824e-04 
 2.52800000e-09  8.68895079e-01  2.52800000e-09 -3.58475891e-04 
 2.62800000e-09  8.02609059e-01  2.62800000e-09 -3.63860867e-04 
 2.72800000e-09  7.34781582e-01  2.72800000e-09 -3.68560198e-04 
 2.82800000e-09  6.67183306e-01  2.82800000e-09 -3.73219494e-04 
 2.92800000e-09  6.01559388e-01  2.92800000e-09 -3.77783240e-04 
 3.02800000e-09  5.40077488e-01  3.02800000e-09 -3.78850444e-04 
 3.12800000e-09  4.85083969e-01  3.12800000e-09 -3.74205409e-04 
 3.22800000e-09  4.37425067e-01  3.22800000e-09 -3.67024540e-04 
 3.32800000e-09  3.96401278e-01  3.32800000e-09 -3.59813015e-04 
 3.42800000e-09  3.60884522e-01  3.42800000e-09 -3.52505645e-04 
 3.52800000e-09  3.29725277e-01  3.52800000e-09 -3.43355962e-04 
 3.62800000e-09  3.01523515e-01  3.62800000e-09 -3.30774789e-04 
 3.72800000e-09  2.74660190e-01  3.72800000e-09 -3.14974299e-04 
 3.82800000e-09  2.47690150e-01  3.82800000e-09 -3.00168944e-04 
 3.92800000e-09  2.19792343e-01  3.92800000e-09 -2.86051266e-04 
 4.02800000e-09  1.90686473e-01  4.02800000e-09 -2.73019861e-04 
 4.12800000e-09  1.60620592e-01  4.12800000e-09 -2.61653056e-04 
 4.22800000e-09  1.30553194e-01  4.22800000e-09 -2.53053033e-04 
 4.32800000e-09  1.02410320e-01  4.32800000e-09 -2.46469574e-04 
 4.42800000e-09  7.96814272e-02  4.42800000e-09 -2.43805915e-04 
 4.52800000e-09  6.87756401e-02  4.52800000e-09 -2.39082021e-04 
 4.62800000e-09  7.94028327e-02  4.62800000e-09 -2.29402259e-04 
 4.72800000e-09  1.20544526e-01  4.72800000e-09 -2.15391673e-04 
 4.82800000e-09  2.04236633e-01  4.82800000e-09 -1.98563016e-04 
 4.92800000e-09  3.26003569e-01  4.92800000e-09 -1.80859760e-04 
 5.02800000e-09  4.75853497e-01  5.02800000e-09 -1.60867999e-04 
 5.12800000e-09  6.40916464e-01  5.12800000e-09 -1.46995901e-04 
 5.22800000e-09  8.10886682e-01  5.22800000e-09 -1.33762232e-04 
 5.32800000e-09  9.85050929e-01  5.32800000e-09 -1.27471172e-04 
 5.42800000e-09  1.16150795e+00  5.42800000e-09 -1.22497376e-04 
 5.52800000e-09  1.33763803e+00  5.52800000e-09 -1.23917367e-04 
 5.62800000e-09  1.51121225e+00  5.62800000e-09 -1.25242097e-04 
 5.72800000e-09  1.68002481e+00  5.72800000e-09 -1.31141780e-04 
 5.82800000e-09  1.84148756e+00  5.82800000e-09 -1.34982119e-04 
 5.92800000e-09  1.99312502e+00  5.92800000e-09 -1.42925060e-04 
 6.02800000e-09  2.13373730e+00  6.02800000e-09 -1.46024388e-04 
 6.12800000e-09  2.27187371e+00  6.12800000e-09 -1.51072927e-04 
 6.22800000e-09  2.41363407e+00  6.22800000e-09 -1.49570462e-04 
 6.32800000e-09  2.54218834e+00  6.32800000e-09 -1.57389862e-04 
 6.42800000e-09  2.65874372e+00  6.42800000e-09 -1.61815441e-04 
 6.52800000e-09  2.76548829e+00  6.52800000e-09 -1.67880501e-04 
 6.62800000e-09  2.86408745e+00  6.62800000e-09 -1.76741178e-04 
 6.72800000e-09  2.95245275e+00  6.72800000e-09 -1.79422325e-04 
 6.82800000e-09  3.02269440e+00  6.82800000e-09 -1.73271768e-04 
 6.92800000e-09  3.07789247e+00  6.92800000e-09 -1.64268557e-04 
 7.02800000e-09  3.12653026e+00  7.02800000e-09 -1.51939860e-04 
 7.12800000e-09  3.17076914e+00  7.12800000e-09 -1.38624350e-04 
 7.22800000e-09  3.21165147e+00  7.22800000e-09 -1.19102396e-04 
 7.32800000e-09  3.25273907e+00  7.32800000e-09 -1.03412840e-04 
 7.42800000e-09  3.29275047e+00  7.42800000e-09 -9.20683827e-05 
 7.52800000e-09  3.33036855e+00  7.52800000e-09 -8.90103424e-05 
 7.62800000e-09  3.36487950e+00  7.62800000e-09 -8.51619963e-05 
 7.72800000e-09  3.39595101e+00  7.72800000e-09 -9.02089067e-05 
 7.82800000e-09  3.42352845e+00  7.82800000e-09 -9.40923465e-05 
 7.92800000e-09  3.44775220e+00  7.92800000e-09 -1.04895537e-04 
 8.02800000e-09  3.46887887e+00  8.02800000e-09 -1.12142963e-04 
 8.12800000e-09  3.48725343e+00  8.12800000e-09 -1.23658918e-04 
 8.22800000e-09  3.50330132e+00  8.22800000e-09 -1.31156215e-04 
 8.32800000e-09  3.51735868e+00  8.32800000e-09 -1.40722125e-04 
 8.42800000e-09  3.52978233e+00  8.42800000e-09 -1.39432751e-04 
 8.52800000e-09  3.54024030e+00  8.52800000e-09 -1.48642957e-04 
 8.62800000e-09  3.54884795e+00  8.62800000e-09 -1.56958761e-04 
 8.72800000e-09  3.55593313e+00  8.72800000e-09 -1.64528845e-04 
 8.82800000e-09  3.56167239e+00  8.82800000e-09 -1.74087299e-04 
 8.92800000e-09  3.56616667e+00  8.92800000e-09 -1.75505415e-04 
 9.02800000e-09  3.56953667e+00  9.02800000e-09 -1.68593534e-04 
 9.12800000e-09  3.57245027e+00  9.12800000e-09 -1.58682145e-04 
 9.22800000e-09  3.57537293e+00  9.22800000e-09 -1.45512364e-04 
 9.32800000e-09  3.57828657e+00  9.32800000e-09 -1.31463663e-04 
 9.42800000e-09  3.58114887e+00  9.42800000e-09 -1.11270680e-04 
 9.52800000e-09  3.58400748e+00  9.52800000e-09 -9.51841924e-05 
 9.62800000e-09  3.58665093e+00  9.62800000e-09 -8.44101211e-05 
 9.72800000e-09  3.58894184e+00  9.72800000e-09 -8.18545196e-05 
 9.82800000e-09  3.59085239e+00  9.82800000e-09 -7.87316911e-05 
 9.92800000e-09  3.59240658e+00  9.92800000e-09 -8.44352041e-05 
 1.00280000e-08  3.59364970e+00  1.00280000e-08 -8.91137086e-05 
 1.01280000e-08  3.59462310e+00  1.01280000e-08 -1.00478634e-04 
 1.02280000e-08  3.59535941e+00  1.02280000e-08 -1.08313288e-04 
 1.03280000e-08  3.59588489e+00  1.03280000e-08 -1.20189275e-04 
 1.04280000e-08  3.59623377e+00  1.04280000e-08 -1.28164865e-04 
 1.05280000e-08  3.59638776e+00  1.05280000e-08 -1.37634980e-04 
 1.06280000e-08  3.59617708e+00  1.06280000e-08 -1.36075361e-04 
 1.07280000e-08  3.59571057e+00  1.07280000e-08 -1.46386149e-04 
 1.08280000e-08  3.59516459e+00  1.08280000e-08 -1.54584775e-04 
 1.09280000e-08  3.59475638e+00  1.09280000e-08 -1.62724130e-04 
 1.10280000e-08  3.59447300e+00  1.10280000e-08 -1.72100408e-04 
 1.11280000e-08  3.59438388e+00  1.11280000e-08 -1.73462898e-04 
 1.12280000e-08  3.59462555e+00  1.12280000e-08 -1.66582283e-04 
 1.13280000e-08  3.59516973e+00  1.13280000e-08 -1.56977429e-04 
 1.14280000e-08  3.59597463e+00  1.14280000e-08 -1.43843413e-04 
 1.15280000e-08  3.59705948e+00  1.15280000e-08 -1.30152986e-04 
 1.16280000e-08  3.59834522e+00  1.16280000e-08 -1.09749525e-04 
 1.17280000e-08  3.59953004e+00  1.17280000e-08 -9.49521974e-05 
 1.18280000e-08  3.60058265e+00  1.18280000e-08 -8.41131702e-05 
 1.19280000e-08  3.60134829e+00  1.19280000e-08 -8.24137767e-05 
 1.20280000e-08  3.60159134e+00  1.20280000e-08 -7.89685900e-05 
 1.21280000e-08  3.60133079e+00  1.21280000e-08 -8.56217597e-05 
 1.22280000e-08  3.60068320e+00  1.22280000e-08 -8.98098609e-05 
 1.23280000e-08  3.59976058e+00  1.23280000e-08 -1.01959781e-04 
 1.24280000e-08  3.59863608e+00  1.24280000e-08 -1.09107980e-04 
 1.25280000e-08  3.59729840e+00  1.25280000e-08 -1.21536584e-04 
 1.26280000e-08  3.59583763e+00  1.26280000e-08 -1.29022937e-04 
 1.27280000e-08  3.59378737e+00  1.27280000e-08 -1.38208371e-04 
 1.28280000e-08  3.58956425e+00  1.28280000e-08 -1.36303891e-04 
 1.29280000e-08  3.58380480e+00  1.29280000e-08 -1.47628330e-04 
 1.30280000e-08  3.57539655e+00  1.30280000e-08 -1.54961129e-04 
 1.31280000e-08  3.56894512e+00  1.31280000e-08 -1.64025644e-04 
 1.32280000e-08  3.56582417e+00  1.32280000e-08 -1.72696194e-04 
 1.33280000e-08  3.56749642e+00  1.33280000e-08 -1.73843681e-04 
 1.34280000e-08  3.57560215e+00  1.34280000e-08 -1.66288476e-04 
 1.35280000e-08  3.58926126e+00  1.35280000e-08 -1.57187195e-04 
 1.36280000e-08  3.60811865e+00  1.36280000e-08 -1.43614065e-04 
 1.37280000e-08  3.63581414e+00  1.37280000e-08 -1.31402644e-04 
 1.38280000e-08  3.67106890e+00  1.38280000e-08 -1.09871556e-04 
 1.39280000e-08  3.70825544e+00  1.39280000e-08 -9.72146234e-05 
 1.40280000e-08  3.74640030e+00  1.40280000e-08 -8.56041163e-05 
 1.41280000e-08  3.78225037e+00  1.41280000e-08 -8.52965734e-05 
 1.42280000e-08  3.80804832e+00  1.42280000e-08 -7.98758850e-05 
 1.43280000e-08  3.81872587e+00  1.43280000e-08 -8.71973267e-05 
 1.44280000e-08  3.81130970e+00  1.44280000e-08 -8.88314437e-05 
 1.45280000e-08  3.78363950e+00  1.45280000e-08 -1.01161955e-04 
 1.46280000e-08  3.73359168e+00  1.46280000e-08 -1.05362907e-04 
 1.47280000e-08  3.65863240e+00  1.47280000e-08 -1.17680730e-04 
 1.48280000e-08  3.55761382e+00  1.48280000e-08 -1.21440324e-04 
 1.49280000e-08  3.42405855e+00  1.49280000e-08 -1.31341101e-04 
 1.50280000e-08  3.21914511e+00  1.50280000e-08 -1.22536723e-04 
 1.51280000e-08  2.95341620e+00  1.51280000e-08 -1.32756059e-04 
 1.52280000e-08  2.66723357e+00  1.52280000e-08 -1.34352676e-04 
 1.53280000e-08  2.37306654e+00  1.53280000e-08 -1.48419412e-04 
 1.54280000e-08  2.05510526e+00  1.54280000e-08 -1.45408926e-04 
