 0.00000000e+00  3.29998298e+00  0.00000000e+00  3.29998298e+00  0.00000000e+00  3.29998348e+00  0.00000000e+00  3.29998348e+00  0.00000000e+00 -4.00000000e-01  0.00000000e+00  0.00000000e+00 
 2.00000000e-10  3.29998298e+00  2.00000000e-10  3.29998298e+00  2.00000000e-10  3.29998348e+00  2.00000000e-10  3.29998348e+00  2.00000000e-10 -3.99998404e-01  2.00000000e-10 -6.38704367e-13 
 4.00000000e-10  3.29998298e+00  4.00000000e-10  3.29998298e+00  4.00000000e-10  3.29998348e+00  4.00000000e-10  3.29998348e+00  4.00000000e-10 -3.99996804e-01  4.00000000e-10 -4.25015925e-13 
 8.00000000e-10  3.29998298e+00  8.00000000e-10  3.29998298e+00  8.00000000e-10  3.29998348e+00  8.00000000e-10  3.29998348e+00  8.00000000e-10 -3.99993604e-01  8.00000000e-10 -3.65272916e-13 
 1.60000000e-09  3.29998298e+00  1.60000000e-09  3.29998298e+00  1.60000000e-09  3.29998348e+00  1.60000000e-09  3.29998348e+00  1.60000000e-09 -3.99987204e-01  1.60000000e-09 -3.84056936e-13 
 3.20000000e-09  3.29998298e+00  3.20000000e-09  3.29998298e+00  3.20000000e-09  3.29998348e+00  3.20000000e-09  3.29998348e+00  3.20000000e-09 -3.99974404e-01  3.20000000e-09 -3.98193631e-13 
 6.40000000e-09  3.29998298e+00  6.40000000e-09  3.29998298e+00  6.40000000e-09  3.29998348e+00  6.40000000e-09  3.29998348e+00  6.40000000e-09 -3.99948804e-01  6.40000000e-09 -4.13996528e-13 
 1.28000000e-08  3.29998298e+00  1.28000000e-08  3.29998298e+00  1.28000000e-08  3.29998348e+00  1.28000000e-08  3.29998348e+00  1.28000000e-08 -3.99897604e-01  1.28000000e-08 -4.47166664e-13 
 2.00000000e-08  3.29998298e+00  2.00000000e-08  3.29998298e+00  2.00000000e-08  3.29998348e+00  2.00000000e-08  3.29998348e+00  2.00000000e-08 -3.99840004e-01  2.00000000e-08 -4.83499471e-13 
 2.00100000e-08  3.30135527e+00  2.00100000e-08  3.30135519e+00  2.00100000e-08  3.30993745e+00  2.00100000e-08  3.30993688e+00  2.00100000e-08 -3.99848363e-01  2.00100000e-08  2.41976566e-01 
 2.00300000e-08  3.30513017e+00  2.00300000e-08  3.30512999e+00  2.00300000e-08  3.31934025e+00  2.00300000e-08  3.31933983e+00  2.00300000e-08 -3.99849892e-01  2.00300000e-08  8.55970840e-01 
 2.00480036e-08  3.30880696e+00  2.00480036e-08  3.30880676e+00  2.00480036e-08  3.32231195e+00  2.00480036e-08  3.32231185e+00  2.00480036e-08 -3.99838559e-01  2.00480036e-08  1.44046609e+00 
 2.00699284e-08  3.31332746e+00  2.00699284e-08  3.31333065e+00  2.00699284e-08  3.32654175e+00  2.00699284e-08  3.32656004e+00  2.00699284e-08 -3.94778579e-01  2.00699284e-08  2.16493844e+00 
 2.00849642e-08  3.31615230e+00  2.00849642e-08  3.31613410e+00  2.00849642e-08  3.32768998e+00  2.00849642e-08  3.32754237e+00  2.00849642e-08 -3.95836265e-01  2.00849642e-08  2.66226105e+00 
 2.01000000e-08  3.31716067e+00  2.01000000e-08  3.31711528e+00  2.01000000e-08  3.31776068e+00  2.01000000e-08  3.31758670e+00  2.01000000e-08 -4.00441298e-01  2.01000000e-08  3.18169086e+00 
 2.01002868e-08  3.31716422e+00  2.01002868e-08  3.31711827e+00  2.01002868e-08  3.31788989e+00  2.01002868e-08  3.31771897e+00  2.01002868e-08 -4.00207169e-01  2.01002868e-08  3.19029286e+00 
 2.01008605e-08  3.31717178e+00  2.01008605e-08  3.31712472e+00  2.01008605e-08  3.31802877e+00  2.01008605e-08  3.31785855e+00  2.01008605e-08 -3.99861129e-01  2.01008605e-08  3.20578009e+00 
 2.01013020e-08  3.31717767e+00  2.01013020e-08  3.31712973e+00  2.01013020e-08  3.31804421e+00  2.01013020e-08  3.31786872e+00  2.01013020e-08 -3.99689560e-01  2.01013020e-08  3.21608138e+00 
 2.01019645e-08  3.31718593e+00  2.01019645e-08  3.31713652e+00  2.01019645e-08  3.31797854e+00  2.01019645e-08  3.31778577e+00  2.01019645e-08 -3.99530289e-01  2.01019645e-08  3.22918742e+00 
 2.01026884e-08  3.31719360e+00  2.01026884e-08  3.31714231e+00  2.01026884e-08  3.31784735e+00  2.01026884e-08  3.31762465e+00  2.01026884e-08 -3.99435468e-01  2.01026884e-08  3.24079620e+00 
 2.01041362e-08  3.31720413e+00  2.01041362e-08  3.31714780e+00  2.01041362e-08  3.31756265e+00  2.01041362e-08  3.31725761e+00  2.01041362e-08 -3.99349185e-01  2.01041362e-08  3.25782943e+00 
 2.01070317e-08  3.31721029e+00  2.01070317e-08  3.31713774e+00  2.01070317e-08  3.31714566e+00  2.01070317e-08  3.31663712e+00  2.01070317e-08 -3.99299720e-01  2.01070317e-08  3.27705293e+00 
 2.01119999e-08  3.31719597e+00  2.01119999e-08  3.31707432e+00  2.01119999e-08  3.31681278e+00  2.01119999e-08  3.31590034e+00  2.01119999e-08 -3.99246273e-01  2.01119999e-08  3.28943833e+00 
 2.01219364e-08  3.31713139e+00  2.01219364e-08  3.31679306e+00  2.01219364e-08  3.31656128e+00  2.01219364e-08  3.31434657e+00  2.01219364e-08 -3.98872076e-01  2.01219364e-08  3.29635571e+00 
 2.01359475e-08  3.31699480e+00  2.01359475e-08  3.31619104e+00  2.01359475e-08  3.31625327e+00  2.01359475e-08  3.31290605e+00  2.01359475e-08 -3.98830987e-01  2.01359475e-08  3.29798551e+00 
 2.01571586e-08  3.31667178e+00  2.01571586e-08  3.31520167e+00  2.01571586e-08  3.31549415e+00  2.01571586e-08  3.31207764e+00  2.01571586e-08 -3.99002426e-01  2.01571586e-08  3.29883760e+00 
 2.01863747e-08  3.31575373e+00  2.01863747e-08  3.31185271e+00  2.01863747e-08  3.31316163e+00  2.01863747e-08  3.30209407e+00  2.01863747e-08 -3.99709159e-01  2.01863747e-08  3.29942692e+00 
 2.02197277e-08  3.31053223e+00  2.02197277e-08  3.30908206e+00  2.02197277e-08  3.29638357e+00  2.02197277e-08  3.30480270e+00  2.02197277e-08 -4.00238935e-01  2.02197277e-08  3.29952566e+00 
 2.02521477e-08  3.30209470e+00  2.02521477e-08  3.30822922e+00  2.02521477e-08  3.28229829e+00  2.02521477e-08  3.30831755e+00  2.02521477e-08 -4.00356686e-01  2.02521477e-08  3.29952822e+00 
 2.02924683e-08  3.28903407e+00  2.02924683e-08  3.30795691e+00  2.02924683e-08  3.26625375e+00  2.02924683e-08  3.30822879e+00  2.02924683e-08 -4.00090915e-01  2.02924683e-08  3.29980119e+00 
 2.03403078e-08  3.27357950e+00  2.03403078e-08  3.30573745e+00  2.03403078e-08  3.25318274e+00  2.03403078e-08  3.30144006e+00  2.03403078e-08 -3.99877643e-01  2.03403078e-08  3.29996642e+00 
 2.03886903e-08  3.25901655e+00  2.03886903e-08  3.30151776e+00  2.03886903e-08  3.24075927e+00  2.03886903e-08  3.29467102e+00  2.03886903e-08 -3.99837228e-01  2.03886903e-08  3.29998228e+00 
