 5.49137000e-11  4.57521182e-05  5.49137000e-11 -6.84784296e-07 
 1.09827400e-10  9.14913555e-05  1.09827400e-10 -6.84797569e-07 
 2.19654800e-10  1.82932506e-04  2.19654800e-10 -6.84787604e-07 
 4.39309600e-10  3.65672387e-04  4.39309600e-10 -6.84791494e-07 
 8.78619200e-10  7.30635877e-04  8.78619200e-10 -6.84635585e-07 
 1.59117024e-09  1.32135404e-03  1.59117024e-09 -6.84394289e-07 
 2.54764416e-09  2.11236066e-03  2.54764416e-09 -6.84029492e-07 
 4.29030549e-09  3.54943123e-03  4.29030549e-09 -6.83485961e-07 
 5.49137000e-09  4.53764402e-03  5.49137000e-09 -6.83106230e-07 
 5.83990227e-09  4.82414286e-03  5.83990227e-09 -6.83062911e-07 
 6.53696680e-09  5.39682890e-03  6.53696680e-09 -6.82754821e-07 
 7.93109586e-09  6.54111354e-03  7.93109586e-09 -6.82457822e-07 
 1.07193540e-08  8.82622538e-03  1.07193540e-08 -6.81577215e-07 
 1.62107240e-08  1.33169565e-02  1.62107240e-08 -6.80207829e-07 
 2.17020940e-08  1.77980921e-02  2.17020940e-08 -6.78690241e-07 
 2.71934640e-08  2.22713074e-02  2.71934640e-08 -6.77405474e-07 
 3.26848340e-08  2.67373402e-02  3.26848340e-08 -6.75959513e-07 
 3.81762040e-08  3.11965725e-02  3.81762040e-08 -6.74741841e-07 
 4.36675740e-08  3.56492244e-02  4.36675740e-08 -6.73361574e-07 
 4.91589440e-08  4.00954304e-02  4.91589440e-08 -6.72209792e-07 
 5.46503140e-08  4.45352734e-02  5.46503140e-08 -6.70896774e-07 
 6.01416840e-08  4.89688003e-02  6.01416840e-08 -6.69814711e-07 
 6.56330540e-08  5.33960302e-02  6.56330540e-08 -6.68575178e-07 
 7.11244240e-08  5.78169585e-02  7.11244240e-08 -6.67571982e-07 
 7.66157940e-08  6.22315581e-02  7.66157940e-08 -6.66418785e-07 
 8.21071640e-08  6.66397802e-02  8.21071640e-08 -6.65512062e-07 
 8.75985340e-08  7.10415532e-02  8.75985340e-08 -6.64468878e-07 
