 4.40319000e-11  2.88714181e-05  4.40319000e-11 -2.41942247e-07  4.40319000e-11  2.43738287e-06 
 8.80638000e-11  5.77404617e-05  8.80638000e-11 -2.41927994e-07  8.80638000e-11  4.87461805e-06 
 1.76127600e-10  1.15471570e-04  1.76127600e-10 -2.41885233e-07  1.76127600e-10  9.74864583e-06 
 3.52255200e-10  2.30906793e-04  3.52255200e-10 -2.41842908e-07  3.52255200e-10  1.94949345e-05 
 7.04510400e-10  4.61676028e-04  7.04510400e-10 -2.41716212e-07  7.04510400e-10  3.89804688e-05 
 1.40902080e-09  9.22854835e-04  1.40902080e-09 -2.41509537e-07  1.40902080e-09  7.79235344e-05 
 2.81804160e-09  1.84403490e-03  2.81804160e-09 -2.41064188e-07  2.81804160e-09  1.55698704e-04 
 4.40319000e-09  2.87888236e-03  4.40319000e-09 -2.40606892e-07  4.40319000e-09  2.43020785e-04 
 4.68499416e-09  3.06271648e-03  4.68499416e-09 -2.40558212e-07  4.68499416e-09  2.58525459e-04 
 5.24860248e-09  3.43027058e-03  5.24860248e-09 -2.40309091e-07  5.24860248e-09  2.89517455e-04 
 6.37581912e-09  4.16494941e-03  6.37581912e-09 -2.40062723e-07  6.37581912e-09  3.51432285e-04 
 8.63025240e-09  5.63274729e-03  8.63025240e-09 -2.39327261e-07  8.63025240e-09  4.74987105e-04 
 1.30334424e-08  8.49423695e-03  1.30334424e-08 -2.38157750e-07  1.30334424e-08  7.15260771e-04 
 1.74366324e-08  1.13493766e-02  1.74366324e-08 -2.36850450e-07  1.74366324e-08  9.54174733e-04 
 2.18398224e-08  1.41985625e-02  2.18398224e-08 -2.35726048e-07  2.18398224e-08  1.19175362e-03 
 2.62430124e-08  1.70420154e-02  2.62430124e-08 -2.34460773e-07  2.62430124e-08  1.42802125e-03 
 3.06462024e-08  1.98798858e-02  3.06462024e-08 -2.33376874e-07  3.06462024e-08  1.66300098e-03 
 3.50493924e-08  2.27122910e-02  3.50493924e-08 -2.32151203e-07  3.50493924e-08  1.89671582e-03 
 3.94525824e-08  2.55393298e-02  3.94525824e-08 -2.31106342e-07  3.94525824e-08  2.12918859e-03 
 4.38557724e-08  2.83610905e-02  4.38557724e-08 -2.29919368e-07  4.38557724e-08  2.36044206e-03 
 4.82589624e-08  3.11776539e-02  4.82589624e-08 -2.28913054e-07  4.82589624e-08  2.59049905e-03 
 5.26621524e-08  3.39890955e-02  5.26621524e-08 -2.27764667e-07  5.26621524e-08  2.81938261e-03 
 5.70653424e-08  3.67954859e-02  5.70653424e-08 -2.26797182e-07  5.70653424e-08  3.04711616e-03 
 6.14685324e-08  3.95968918e-02  6.14685324e-08 -2.25688097e-07  6.14685324e-08  3.27372374e-03 
 6.58717224e-08  4.23933745e-02  6.58717224e-08 -2.24760658e-07  6.58717224e-08  3.49923018e-03 
 7.02749124e-08  4.51849896e-02  7.02749124e-08 -2.23692687e-07  7.02749124e-08  3.72366144e-03 
 7.46781024e-08  4.79717843e-02  7.46781024e-08 -2.22807813e-07  7.46781024e-08  3.94704490e-03 
 7.90812924e-08  5.07537941e-02  7.90812924e-08 -2.21784325e-07  7.90812924e-08  4.16940981e-03 
 8.34844824e-08  5.35310378e-02  8.34844824e-08 -2.20946424e-07  8.34844824e-08  4.39078773e-03 
 8.78876724e-08  5.63035094e-02  8.78876724e-08 -2.19973108e-07  8.78876724e-08  4.61121318e-03 
 9.22908624e-08  5.90711665e-02  9.22908624e-08 -2.19189483e-07  9.22908624e-08  4.83072437e-03 
 9.66940524e-08  6.18339137e-02  9.66940524e-08 -2.18275726e-07  9.66940524e-08  5.04936425e-03 
 1.01097242e-07  6.45915776e-02  1.01097242e-07 -2.17558496e-07  1.01097242e-07  5.26718175e-03 
 1.05500432e-07  6.73438713e-02  1.05500432e-07 -2.16720024e-07  1.05500432e-07  5.48423353e-03 
 1.09903622e-07  7.00903427e-02  1.09903622e-07 -2.16089665e-07  1.09903622e-07  5.70058606e-03 
 1.14306812e-07  7.28303004e-02  1.14306812e-07 -2.15353130e-07  1.14306812e-07  5.91631835e-03 
 1.18710002e-07  7.55627075e-02  1.18710002e-07 -2.14844168e-07  1.18710002e-07  6.13152519e-03 
 1.23113192e-07  7.82860298e-02  1.23113192e-07 -2.14253902e-07  1.23113192e-07  6.34632099e-03 
