 8.19053000e-11  5.57492322e-05  8.19053000e-11 -5.78020275e-07 
 1.63810600e-10  1.11497308e-04  1.63810600e-10 -5.78044225e-07 
 3.27621200e-10  2.22990384e-04  3.27621200e-10 -5.78054650e-07 
 6.55242400e-10  4.45964365e-04  6.55242400e-10 -5.78057647e-07 
 1.31048480e-09  8.91868106e-04  1.31048480e-09 -5.77915634e-07 
 2.12946524e-09  1.44911932e-03  2.12946524e-09 -5.77750938e-07 
 3.58612968e-09  2.44005106e-03  3.58612968e-09 -5.77412648e-07 
 6.49945856e-09  4.42110898e-03  6.49945856e-09 -5.76794745e-07 
 8.19053000e-09  5.57054817e-03  8.19053000e-09 -5.76412420e-07 
 8.77319578e-09  5.96651037e-03  8.77319578e-09 -5.76358230e-07 
 9.93852733e-09  6.75830949e-03  9.93852733e-09 -5.75982415e-07 
 1.22691904e-08  8.34140977e-03  1.22691904e-08 -5.75610237e-07 
 1.69305166e-08  1.15056409e-02  1.69305166e-08 -5.74500494e-07 
 2.51210466e-08  1.70593496e-02  2.51210466e-08 -5.72932944e-07 
 3.33115766e-08  2.26053042e-02  3.33115766e-08 -5.71167408e-07 
 4.15021066e-08  2.81437193e-02  4.15021066e-08 -5.69688911e-07 
 4.96926366e-08  3.36747962e-02  4.96926366e-08 -5.68008783e-07 
 5.78831666e-08  3.91987252e-02  5.78831666e-08 -5.66612386e-07 
 6.60736966e-08  4.47156871e-02  6.60736966e-08 -5.65011301e-07 
 7.42642266e-08  5.02258544e-02  7.42642266e-08 -5.63691068e-07 
 8.24547566e-08  5.57293925e-02  8.24547566e-08 -5.62163416e-07 
 9.06452866e-08  6.12264606e-02  9.06452866e-08 -5.60914012e-07 
 9.88358166e-08  6.67172121e-02  9.88358166e-08 -5.59454711e-07 
 1.07026347e-07  7.22017955e-02  1.07026347e-07 -5.58271318e-07 
 1.15216877e-07  7.76803543e-02  1.15216877e-07 -5.56875855e-07 
 1.23407407e-07  8.31530264e-02  1.23407407e-07 -5.55754332e-07 
 1.31597937e-07  8.86199420e-02  1.31597937e-07 -5.54419042e-07 
 1.39788467e-07  9.40812200e-02  1.39788467e-07 -5.53356354e-07 
 1.47978997e-07  9.95369594e-02  1.47978997e-07 -5.52079053e-07 
 1.56169527e-07  1.04987225e-01  1.56169527e-07 -5.51074183e-07 
 1.64360057e-07  1.10432022e-01  1.64360057e-07 -5.49855469e-07 
 1.72550587e-07  1.15871247e-01  1.72550587e-07 -5.48911252e-07 
 1.80741117e-07  1.21304608e-01  1.80741117e-07 -5.47757044e-07 
 1.88931647e-07  1.26731485e-01  1.88931647e-07 -5.46883662e-07 
 1.97122177e-07  1.32150683e-01  1.97122177e-07 -5.45810122e-07 
 2.05312707e-07  1.37560024e-01  2.05312707e-07 -5.45032442e-07 
 2.13503237e-07  1.42955638e-01  2.13503237e-07 -5.44077807e-07 
 2.21693767e-07  1.48330782e-01  2.21693767e-07 -5.43455447e-07 
 2.29884297e-07  1.53673852e-01  2.29884297e-07 -5.42713650e-07 
