 0.00000000e+00  4.29659435e-19  0.00000000e+00  0.00000000e+00  0.00000000e+00  2.07082559e-30 
 3.71400000e-07  6.41918080e-01  3.71400000e-07  1.22562000e+00  3.71400000e-07 -2.71259723e-07 
 3.76400000e-07  6.42083134e-01  3.76400000e-07  1.24212000e+00  3.76400000e-07 -2.72438384e-07 
 3.81400000e-07  6.42300862e-01  3.81400000e-07  1.25862000e+00  3.81400000e-07 -2.74071854e-07 
 3.86400000e-07  6.42596577e-01  3.86400000e-07  1.27512000e+00  3.86400000e-07 -2.76339222e-07 
 3.91400000e-07  6.42999641e-01  3.91400000e-07  1.29162000e+00  3.91400000e-07 -2.79419339e-07 
 3.96400000e-07  6.43544505e-01  3.96400000e-07  1.30812000e+00  3.96400000e-07 -2.83566606e-07 
 4.01400000e-07  6.44271693e-01  4.01400000e-07  1.32462000e+00  4.01400000e-07 -2.89052687e-07 
 4.06400000e-07  6.45228513e-01  4.06400000e-07  1.34112000e+00  4.06400000e-07 -2.96241762e-07 
 4.11400000e-07  6.46469094e-01  4.11400000e-07  1.35762000e+00  4.11400000e-07 -3.05527433e-07 
 4.16400000e-07  6.48053193e-01  4.16400000e-07  1.37412000e+00  4.16400000e-07 -3.17397146e-07 
 4.21400000e-07  6.50043205e-01  4.21400000e-07  1.39062000e+00  4.21400000e-07 -3.32352630e-07 
 4.26400000e-07  6.52499082e-01  4.26400000e-07  1.40712000e+00  4.26400000e-07 -3.50955896e-07 
 4.31400000e-07  6.55471561e-01  4.31400000e-07  1.42362000e+00  4.31400000e-07 -3.73735393e-07 
 4.36400000e-07  6.58994864e-01  4.36400000e-07  1.44012000e+00  4.36400000e-07 -4.01227149e-07 
 4.41400000e-07  6.63080629e-01  4.41400000e-07  1.45662000e+00  4.41400000e-07 -4.33886756e-07 
 4.46400000e-07  6.67714813e-01  4.46400000e-07  1.47312000e+00  4.46400000e-07 -4.72143568e-07 
 4.51400000e-07  6.72858610e-01  4.51400000e-07  1.48962000e+00  4.51400000e-07 -5.16327459e-07 
 4.56400000e-07  6.78453274e-01  4.56400000e-07  1.50612000e+00  4.56400000e-07 -5.66735691e-07 
 4.61400000e-07  6.84427648e-01  4.61400000e-07  1.52262000e+00  4.61400000e-07 -6.23569652e-07 
 4.66400000e-07  6.90706559e-01  4.66400000e-07  1.53912000e+00  4.66400000e-07 -6.87010240e-07 
 4.71400000e-07  6.97218115e-01  4.71400000e-07  1.55562000e+00  4.71400000e-07 -7.57157739e-07 
 4.76400000e-07  7.03898530e-01  4.76400000e-07  1.57212000e+00  4.76400000e-07 -8.34103970e-07 
 4.81400000e-07  7.10696217e-01  4.81400000e-07  1.58862000e+00  4.81400000e-07 -9.17928244e-07 
 4.86400000e-07  7.17571376e-01  4.86400000e-07  1.60512000e+00  4.86400000e-07 -1.00869389e-06 
 4.91400000e-07  7.24494657e-01  4.91400000e-07  1.62162000e+00  4.91400000e-07 -1.10646974e-06 
 4.96400000e-07  7.31445176e-01  4.96400000e-07  1.63812000e+00  4.96400000e-07 -1.21131663e-06 
 5.01400000e-07  7.38408412e-01  5.01400000e-07  1.65462000e+00  5.01400000e-07 -1.32330121e-06 
 5.06400000e-07  7.45374364e-01  5.06400000e-07  1.67112000e+00  5.06400000e-07 -1.44247853e-06 
 5.11400000e-07  7.52336132e-01  5.11400000e-07  1.68762000e+00  5.11400000e-07 -1.56890478e-06 
 5.16400000e-07  7.59288919e-01  5.16400000e-07  1.70412000e+00  5.16400000e-07 -1.70262070e-06 
 5.21400000e-07  7.66229369e-01  5.21400000e-07  1.72062000e+00  5.21400000e-07 -1.84366591e-06 
 5.26400000e-07  7.73155140e-01  5.26400000e-07  1.73712000e+00  5.26400000e-07 -1.99206399e-06 
 5.31400000e-07  7.80064625e-01  5.31400000e-07  1.75362000e+00  5.31400000e-07 -2.14783799e-06 
 5.36400000e-07  7.86956769e-01  5.36400000e-07  1.77012000e+00  5.36400000e-07 -2.31099635e-06 
 5.41400000e-07  7.93830943e-01  5.41400000e-07  1.78662000e+00  5.41400000e-07 -2.48154880e-06 
 5.46400000e-07  8.00686849e-01  5.46400000e-07  1.80312000e+00  5.46400000e-07 -2.65949232e-06 
 5.51400000e-07  8.07524449e-01  5.51400000e-07  1.81962000e+00  5.51400000e-07 -2.84482704e-06 
 5.56400000e-07  8.14343908e-01  5.56400000e-07  1.83612000e+00  5.56400000e-07 -3.03754201e-06 
 5.61400000e-07  8.21145549e-01  5.61400000e-07  1.85262000e+00  5.61400000e-07 -3.23763095e-06 
 5.66400000e-07  8.27929816e-01  5.66400000e-07  1.86912000e+00  5.66400000e-07 -3.44507782e-06 
 5.71400000e-07  8.34697243e-01  5.71400000e-07  1.88562000e+00  5.71400000e-07 -3.65987232e-06 
 5.76400000e-07  8.41448431e-01  5.76400000e-07  1.90212000e+00  5.76400000e-07 -3.88199536e-06 
 5.81400000e-07  8.48184023e-01  5.81400000e-07  1.91862000e+00  5.81400000e-07 -4.11143436e-06 
 5.86400000e-07  8.54904689e-01  5.86400000e-07  1.93512000e+00  5.86400000e-07 -4.34816857e-06 
 5.91400000e-07  8.61611115e-01  5.91400000e-07  1.95162000e+00  5.91400000e-07 -4.59218428e-06 
 5.96400000e-07  8.68304003e-01  5.96400000e-07  1.96812000e+00  5.96400000e-07 -4.84345998e-06 
 6.01400000e-07  8.74984071e-01  6.01400000e-07  1.98462000e+00  6.01400000e-07 -5.10198153e-06 
 6.06400000e-07  8.81652051e-01  6.06400000e-07  2.00112000e+00  6.06400000e-07 -5.36772724e-06 
 6.11400000e-07  8.88308594e-01  6.11400000e-07  2.01762000e+00  6.11400000e-07 -5.64068292e-06 
 6.16400000e-07  8.94954086e-01  6.16400000e-07  2.03412000e+00  6.16400000e-07 -5.92082700e-06 
 6.21400000e-07  9.01588562e-01  6.21400000e-07  2.05062000e+00  6.21400000e-07 -6.20814550e-06 
 6.26400000e-07  9.08212432e-01  6.26400000e-07  2.06712000e+00  6.26400000e-07 -6.50261708e-06 
 6.31400000e-07  9.14828568e-01  6.31400000e-07  2.08362000e+00  6.31400000e-07 -6.80422805e-06 
 6.36400000e-07  9.21443422e-01  6.36400000e-07  2.10012000e+00  6.36400000e-07 -7.11295739e-06 
 6.41400000e-07  9.28058808e-01  6.41400000e-07  2.11662000e+00  6.41400000e-07 -7.42879172e-06 
 6.46400000e-07  9.34648904e-01  6.46400000e-07  2.13312000e+00  6.46400000e-07 -7.75171031e-06 
 6.51400000e-07  9.41156779e-01  6.51400000e-07  2.14962000e+00  6.51400000e-07 -8.08170012e-06 
 6.56400000e-07  9.47608780e-01  6.56400000e-07  2.16612000e+00  6.56400000e-07 -8.41874082e-06 
 6.61400000e-07  9.54341221e-01  6.61400000e-07  2.18262000e+00  6.61400000e-07 -8.76282011e-06 
 6.66400000e-07  9.61778768e-01  6.66400000e-07  2.19912000e+00  6.66400000e-07 -9.11391985e-06 
 6.71400000e-07  9.68854785e-01  6.71400000e-07  2.21562000e+00  6.71400000e-07 -9.47203541e-06 
 6.76400000e-07  9.71790699e-01  6.76400000e-07  2.23212000e+00  6.76400000e-07 -9.83717261e-06 
 6.81400000e-07  9.71022829e-01  6.81400000e-07  2.24862000e+00  6.81400000e-07 -1.02094275e-05 
 6.86400000e-07  9.86893573e-01  6.86400000e-07  2.26512000e+00  6.86400000e-07 -1.06027217e-05 
 6.91400000e-07  1.04069957e+00  6.91400000e-07  2.28162000e+00  6.91400000e-07 -1.10434171e-05 
 6.96400000e-07  1.04842396e+00  6.96400000e-07  2.29812000e+00  6.96400000e-07 -1.17207780e-05 
 7.01400000e-07  7.86293065e-01  7.01400000e-07  2.31462000e+00  7.01400000e-07 -1.37427535e-05 
 7.05641431e-07  4.96211995e-01  7.05641431e-07  2.32861672e+00  7.05641431e-07 -2.03577154e-05 
 7.09055352e-07  8.02301926e-01  7.09055352e-07  2.33988266e+00  7.09055352e-07 -2.45243627e-05 
 7.11572584e-07  1.45784442e+00  7.11572584e-07  2.34818953e+00  7.11572584e-07 -2.09515759e-05 
 7.13654506e-07  1.98274142e+00  7.13654506e-07  2.35505987e+00  7.13654506e-07 -3.63922026e-05 
 7.15360090e-07  2.17863203e+00  7.15360090e-07  2.36068830e+00  7.15360090e-07 -3.20236636e-05 
 7.16909716e-07  2.34206861e+00  7.16909716e-07  2.36580206e+00  7.16909716e-07 -1.23114548e-05 
 7.18283104e-07  2.49159080e+00  7.18283104e-07  2.37033424e+00  7.18283104e-07 -1.24716857e-05 
 7.19717260e-07  2.51817322e+00  7.19717260e-07  2.37506696e+00  7.19717260e-07 -1.88274218e-05 
 7.21304556e-07  2.18291376e+00  7.21304556e-07  2.38030504e+00  7.21304556e-07 -2.98344046e-05 
 7.22711038e-07  1.36837970e+00  7.22711038e-07  2.38494643e+00  7.22711038e-07 -3.56213825e-05 
 7.24047594e-07  6.37890180e-01  7.24047594e-07  2.38935706e+00  7.24047594e-07 -4.09344064e-05 
 7.25327486e-07  1.87759164e-01  7.25327486e-07  2.39358070e+00  7.25327486e-07 -2.07304999e-05 
 7.26622912e-07  4.66877777e-02  7.26622912e-07  2.39785561e+00  7.26622912e-07 -1.24509591e-05 
 7.28080104e-07  1.83222428e-02  7.28080104e-07  2.40266434e+00  7.28080104e-07 -1.28895882e-05 
 7.29701275e-07  2.22790483e-03  7.29701275e-07  2.40801421e+00  7.29701275e-07 -2.44066937e-05 
 7.31327444e-07 -2.73915738e-02  7.31327444e-07  2.41338057e+00  7.31327444e-07 -3.33646016e-05 
 7.32609071e-07 -1.29856646e-01  7.32609071e-07  2.41760994e+00  7.32609071e-07 -4.23581140e-05 
 7.33805348e-07 -1.23236631e-01  7.33805348e-07  2.42155765e+00  7.33805348e-07 -3.47300270e-05 
 7.35065723e-07  1.93121472e-01  7.35065723e-07  2.42571689e+00  7.35065723e-07 -1.88257678e-05 
 7.36123462e-07  6.08262168e-01  7.36123462e-07  2.42920742e+00  7.36123462e-07 -9.89743341e-06 
 7.37246581e-07  1.02108622e+00  7.37246581e-07  2.43291372e+00  7.37246581e-07 -1.59346014e-05 
 7.38680830e-07  1.47448478e+00  7.38680830e-07  2.43764674e+00  7.38680830e-07 -2.08173130e-05 
 7.40214757e-07  1.87060122e+00  7.40214757e-07  2.44270870e+00  7.40214757e-07 -3.55492527e-05 
 7.41630898e-07  2.13948208e+00  7.41630898e-07  2.44738196e+00  7.41630898e-07 -3.93227388e-05 
 7.42762038e-07  2.24920375e+00  7.42762038e-07  2.45111472e+00  7.42762038e-07 -4.19259398e-05 
 7.43979904e-07  2.36979107e+00  7.43979904e-07  2.45513368e+00  7.43979904e-07 -1.86436822e-05 
 7.45157956e-07  2.51842004e+00  7.45157956e-07  2.45902125e+00  7.45157956e-07 -1.37887589e-05 
 7.46264655e-07  2.62240322e+00  7.46264655e-07  2.46267336e+00  7.46264655e-07 -1.27723401e-05 
 7.47756423e-07  2.59313357e+00  7.47756423e-07  2.46759620e+00  7.47756423e-07 -2.51172774e-05 
 7.49335709e-07  2.03641480e+00  7.49335709e-07  2.47280784e+00  7.49335709e-07 -3.35991419e-05 
 7.50884988e-07  1.04488392e+00  7.50884988e-07  2.47792046e+00  7.50884988e-07 -4.56656274e-05 
 7.52031256e-07  4.41797703e-01  7.52031256e-07  2.48170314e+00  7.52031256e-07 -3.54976556e-05 
 7.53273574e-07  1.06790722e-01  7.53273574e-07  2.48580279e+00  7.53273574e-07 -1.90369718e-05 
 7.54272549e-07  4.29195259e-02  7.54272549e-07  2.48909941e+00  7.54272549e-07 -1.05476522e-05 
 7.55354088e-07  2.09337532e-02  7.55354088e-07  2.49266849e+00  7.55354088e-07 -1.78350140e-05 
 7.56631146e-07  4.48977453e-03  7.56631146e-07  2.49688278e+00  7.56631146e-07 -2.21362764e-05 
 7.58045707e-07 -1.63799734e-02  7.58045707e-07  2.50155083e+00  7.58045707e-07 -3.73262106e-05 
 7.59279716e-07 -9.95682334e-02  7.59279716e-07  2.50562306e+00  7.59279716e-07 -3.97212690e-05 
 7.60301051e-07 -1.56430908e-01  7.60301051e-07  2.50899347e+00  7.60301051e-07 -4.73254823e-05 
 7.61377306e-07  9.75637402e-03  7.61377306e-07  2.51254511e+00  7.61377306e-07 -2.56160383e-05 
 7.62555865e-07  4.54191350e-01  7.62555865e-07  2.51643436e+00  7.62555865e-07 -1.68913533e-05 
 7.63790914e-07  9.67451429e-01  7.63790914e-07  2.52051002e+00  7.63790914e-07 -1.19658267e-05 
 7.65130637e-07  1.44860666e+00  7.65130637e-07  2.52493110e+00  7.65130637e-07 -2.57548910e-05 
 7.66822966e-07  1.91924286e+00  7.66822966e-07  2.53051579e+00  7.66822966e-07 -3.36459197e-05 
 7.68001782e-07  2.17820152e+00  7.68001782e-07  2.53440588e+00  7.68001782e-07 -4.60505259e-05 
 7.69153200e-07  2.31618692e+00  7.69153200e-07  2.53820556e+00  7.69153200e-07 -4.20303445e-05 
 7.70218045e-07  2.42483980e+00  7.70218045e-07  2.54171955e+00  7.70218045e-07 -2.90159396e-05 
 7.71358279e-07  2.57891465e+00  7.71358279e-07  2.54548232e+00  7.71358279e-07 -1.12696509e-05 
 7.72603578e-07  2.70976668e+00  7.72603578e-07  2.54959181e+00  7.72603578e-07 -1.90517826e-05 
 7.74047146e-07  2.66936361e+00  7.74047146e-07  2.55435558e+00  7.74047146e-07 -2.32205063e-05 
 7.75511337e-07  2.10212525e+00  7.75511337e-07  2.55918741e+00  7.75511337e-07 -4.11398847e-05 
 7.76564542e-07  1.37112798e+00  7.76564542e-07  2.56266299e+00  7.76564542e-07 -4.15829992e-05 
 7.77639904e-07  6.86201773e-01  7.77639904e-07  2.56621168e+00  7.77639904e-07 -4.91880392e-05 
 7.78669411e-07  2.49371350e-01  7.78669411e-07  2.56960906e+00  7.78669411e-07 -2.59112096e-05 
 7.79775174e-07  6.87547364e-02  7.79775174e-07  2.57325807e+00  7.79775174e-07 -1.78961149e-05 
 7.81024495e-07  2.48925899e-02  7.81024495e-07  2.57738083e+00  7.81024495e-07 -1.35022562e-05 
 7.82325441e-07  6.13312557e-03  7.82325441e-07  2.58167396e+00  7.82325441e-07 -2.80416052e-05 
 7.84344338e-07 -4.27014191e-02  7.84344338e-07  2.58833632e+00  7.84344338e-07 -3.84386791e-05 
 7.86042058e-07 -1.43999863e-01  7.86042058e-07  2.59393879e+00  7.86042058e-07 -5.14811108e-05 
 7.87238210e-07  7.61308622e-02  7.87238210e-07  2.59788609e+00  7.87238210e-07 -2.51816998e-05 
 7.88432227e-07  5.91167061e-01  7.88432227e-07  2.60182635e+00  7.88432227e-07 -1.68460212e-05 
 7.89600433e-07  1.10085504e+00  7.89600433e-07  2.60568143e+00  7.89600433e-07 -1.56692577e-05 
 7.90966445e-07  1.59936615e+00  7.90966445e-07  2.61018927e+00  7.90966445e-07 -3.01729553e-05 
 7.92107715e-07  1.93349797e+00  7.92107715e-07  2.61395546e+00  7.92107715e-07 -3.64862119e-05 
 7.93169338e-07  2.20739489e+00  7.93169338e-07  2.61745881e+00  7.93169338e-07 -4.66696738e-05 
 7.94099894e-07  2.34913719e+00  7.94099894e-07  2.62052965e+00  7.94099894e-07 -4.97678170e-05 
 7.95008812e-07  2.44044670e+00  7.95008812e-07  2.62352908e+00  7.95008812e-07 -3.88506183e-05 
 7.96057650e-07  2.58245525e+00  7.96057650e-07  2.62699024e+00  7.96057650e-07 -2.01233821e-05 
 7.97079695e-07  2.73179130e+00  7.97079695e-07  2.63036299e+00  7.97079695e-07 -1.42984003e-05 
 7.98093280e-07  2.81078250e+00  7.98093280e-07  2.63370782e+00  7.98093280e-07 -2.05835850e-05 
 7.99299125e-07  2.72574842e+00  7.99299125e-07  2.63768711e+00  7.99299125e-07 -2.94913802e-05 
 8.00346895e-07  2.31814160e+00  8.00346895e-07  2.64114475e+00  8.00346895e-07 -4.02631415e-05 
 8.01436246e-07  1.51723363e+00  8.01436246e-07  2.64473961e+00  8.01436246e-07 -4.60664362e-05 
 8.02274299e-07  9.04070494e-01  8.02274299e-07  2.64750519e+00  8.02274299e-07 -5.31886866e-05 
 8.03181334e-07  4.11178234e-01  8.03181334e-07  2.65049840e+00  8.03181334e-07 -3.73949252e-05 
 8.04217829e-07  1.17950348e-01  8.04217829e-07  2.65391883e+00  8.04217829e-07 -2.29243076e-05 
 8.05040158e-07  5.28362827e-02  8.05040158e-07  2.65663252e+00  8.05040158e-07 -1.26223906e-05 
 8.05980123e-07  2.52795831e-02  8.05980123e-07  2.65973441e+00  8.05980123e-07 -2.19846703e-05 
 8.07860054e-07 -4.84970245e-03  8.07860054e-07  2.66593818e+00  8.07860054e-07 -3.12684928e-05 
 8.09375448e-07 -7.18312462e-02  8.09375448e-07  2.67093898e+00  8.09375448e-07 -5.01453280e-05 
 8.10837444e-07 -1.41884771e-01  8.10837444e-07  2.67576356e+00  8.10837444e-07 -4.73162902e-05 
 8.11867219e-07  9.84509764e-02  8.11867219e-07  2.67916182e+00  8.11867219e-07 -3.20570546e-05 
 8.13028059e-07  6.44309371e-01  8.13028059e-07  2.68299259e+00  8.13028059e-07 -1.22065199e-05 
 8.14281454e-07  1.22194158e+00  8.14281454e-07  2.68712880e+00  8.14281454e-07 -2.47849028e-05 
 8.15588963e-07  1.70729166e+00  8.15588963e-07  2.69144358e+00  8.15588963e-07 -2.85353858e-05 
 8.16650028e-07  2.03910019e+00  8.16650028e-07  2.69494509e+00  8.16650028e-07 -4.65651667e-05 
 8.17725746e-07  2.31026222e+00  8.17725746e-07  2.69849496e+00  8.17725746e-07 -4.69096962e-05 
 8.18570438e-07  2.43656808e+00  8.18570438e-07  2.70128245e+00  8.18570438e-07 -5.66610050e-05 
 8.19510671e-07  2.54343615e+00  8.19510671e-07  2.70438521e+00  8.19510671e-07 -3.23533723e-05 
 8.20711603e-07  2.72608648e+00  8.20711603e-07  2.70834829e+00  8.20711603e-07 -2.09389934e-05 
 8.22075686e-07  2.88161193e+00  8.22075686e-07  2.71284976e+00  8.22075686e-07 -1.70846855e-05 
 8.23506846e-07  2.77159003e+00  8.23506846e-07  2.71757259e+00  8.23506846e-07 -3.69310602e-05 
 8.25205363e-07  1.74422826e+00  8.25205363e-07  2.72317770e+00  8.25205363e-07 -4.51345157e-05 
 8.26646608e-07  7.34534560e-01  8.26646608e-07  2.72793380e+00  8.26646608e-07 -5.66709233e-05 
 8.27672802e-07  2.49278433e-01  8.27672802e-07  2.73132025e+00  8.27672802e-07 -2.81343068e-05 
 8.28788550e-07  6.26962387e-02  8.28788550e-07  2.73500221e+00  8.28788550e-07 -1.98808983e-05 
