 2.64795000e-11  2.23504544e-05  2.64795000e-11 -2.50196664e-07  2.64795000e-11  1.44524697e-06 
 5.29590000e-11  4.46751801e-05  5.29590000e-11 -2.50059238e-07  5.29590000e-11  2.89013305e-06 
 1.05918000e-10  8.92483263e-05  1.05918000e-10 -2.49678626e-07  1.05918000e-10  5.77884135e-06 
 2.11836000e-10  1.78094714e-04  2.11836000e-10 -2.49316408e-07  2.11836000e-10  1.15521234e-05 
 4.23672000e-10  3.54629835e-04  4.23672000e-10 -2.48354099e-07  4.23672000e-10  2.30830070e-05 
 8.47344000e-10  7.03382520e-04  8.47344000e-10 -2.47058617e-07  8.47344000e-10  4.60904764e-05 
 1.42673133e-09  1.17200136e-03  1.42673133e-09 -2.45375476e-07  1.42673133e-09  7.74533848e-05 
 2.38301480e-09  1.92791748e-03  2.38301480e-09 -2.43452845e-07  2.38301480e-09  1.29015089e-04 
 2.64795000e-09  2.13406482e-03  2.64795000e-09 -2.43025726e-07  2.64795000e-09  1.43263130e-04 
 2.79938365e-09  2.25133146e-03  2.79938365e-09 -2.42892884e-07  2.79938365e-09  1.51400827e-04 
 3.10225096e-09  2.48471035e-03  3.10225096e-09 -2.42182990e-07  3.10225096e-09  1.67663278e-04 
 3.70798557e-09  2.94724270e-03  3.70798557e-09 -2.41607971e-07  3.70798557e-09  2.00140659e-04 
 4.91945479e-09  3.85808822e-03  4.91945479e-09 -2.40028125e-07  4.91945479e-09  2.64931957e-04 
 6.95450825e-09  5.35632154e-03  6.95450825e-09 -2.38686833e-07  6.95450825e-09  3.73377249e-04 
 9.10153637e-09  6.90736928e-03  9.10153637e-09 -2.37286453e-07  9.10153637e-09  4.87367520e-04 
 1.17494864e-08  8.79277648e-03  1.17494864e-08 -2.36357151e-07  1.17494864e-08  6.27465094e-04 
 1.43974364e-08  1.06574339e-02  1.43974364e-08 -2.35236174e-07  1.43974364e-08  7.67095442e-04 
 1.70453864e-08  1.25070966e-02  1.70453864e-08 -2.34620690e-07  1.70453864e-08  9.06303671e-04 
 1.96933364e-08  1.43449836e-02  1.96933364e-08 -2.33687903e-07  1.96933364e-08  1.04511919e-03 
 2.23412864e-08  1.61729066e-02  2.23412864e-08 -2.33196825e-07  2.23412864e-08  1.18356359e-03 
 2.49892364e-08  1.79918379e-02  2.49892364e-08 -2.32353570e-07  2.49892364e-08  1.32165435e-03 
 2.76371864e-08  1.98022096e-02  2.76371864e-08 -2.31932192e-07  2.76371864e-08  1.45940678e-03 
 3.02851364e-08  2.16040773e-02  3.02851364e-08 -2.31146918e-07  3.02851364e-08  1.59683505e-03 
 3.29330864e-08  2.33972091e-02  3.29330864e-08 -2.30776701e-07  3.29330864e-08  1.73395284e-03 
 3.55810364e-08  2.51811346e-02  3.55810364e-08 -2.30038701e-07  3.55810364e-08  1.87077374e-03 
 3.82289864e-08  2.69551672e-02  3.82289864e-08 -2.29713857e-07  3.82289864e-08  2.00731149e-03 
 4.08769364e-08  2.87184121e-02  4.08769364e-08 -2.29020632e-07  4.08769364e-08  2.14358014e-03 
 4.35248864e-08  3.04697619e-02  4.35248864e-08 -2.28740941e-07  4.35248864e-08  2.27959426e-03 
 4.61728364e-08  3.22078852e-02  4.61728364e-08 -2.28093965e-07  4.61728364e-08  2.41536897e-03 
 4.88207864e-08  3.39312080e-02  4.88207864e-08 -2.27862218e-07  4.88207864e-08  2.55092008e-03 
 5.14687364e-08  3.56378897e-02  5.14687364e-08 -2.27265375e-07  5.14687364e-08  2.68626416e-03 
 5.41166864e-08  3.73257931e-02  5.41166864e-08 -2.27086404e-07  5.41166864e-08  2.82141861e-03 
 5.67646364e-08  3.89924500e-02  5.67646364e-08 -2.26545401e-07  5.67646364e-08  2.95640171e-03 
 5.94125864e-08  4.06350203e-02  5.94125864e-08 -2.26425747e-07  5.94125864e-08  3.09123274e-03 
 6.20605364e-08  4.22502457e-02  6.20605364e-08 -2.25947950e-07  6.20605364e-08  3.22593202e-03 
 6.47084864e-08  4.38343966e-02  6.47084864e-08 -2.25895818e-07  6.47084864e-08  3.36052095e-03 
 6.73564364e-08  4.53832126e-02  6.73564364e-08 -2.25490297e-07  6.73564364e-08  3.49502215e-03 
 7.00043864e-08  4.68918348e-02  7.00043864e-08 -2.25515661e-07  7.00043864e-08  3.62945948e-03 
 7.26523364e-08  4.83547305e-02  7.26523364e-08 -2.25193349e-07  7.26523364e-08  3.76385812e-03 
 7.53002864e-08  4.97656081e-02  7.53002864e-08 -2.25308163e-07  7.53002864e-08  3.89824470e-03 
 7.79482364e-08  5.11173236e-02  7.79482364e-08 -2.25082104e-07  7.79482364e-08  4.03264732e-03 
 8.05961864e-08  5.24017762e-02  8.05961864e-08 -2.25300572e-07  8.05961864e-08  4.16709568e-03 
 8.32441364e-08  5.36097936e-02  8.32441364e-08 -2.25186209e-07  8.32441364e-08  4.30162119e-03 
 8.58920864e-08  5.47310077e-02  8.58920864e-08 -2.25525097e-07  8.58920864e-08  4.43625701e-03 
 8.85400364e-08  5.57537189e-02  8.85400364e-08 -2.25540597e-07  8.85400364e-08  4.57103822e-03 
 9.11879864e-08  5.66647528e-02  9.11879864e-08 -2.26019546e-07  9.11879864e-08  4.70600189e-03 
 9.38359364e-08  5.74493093e-02  9.38359364e-08 -2.26186090e-07  9.38359364e-08  4.84118722e-03 
 9.64838864e-08  5.80908104e-02  9.64838864e-08 -2.26827868e-07  9.64838864e-08  4.97663564e-03 
 9.91318364e-08  5.85707505e-02  9.91318364e-08 -2.27169827e-07  9.91318364e-08  5.11239098e-03 
 1.01779786e-07  5.88685624e-02  1.01779786e-07 -2.28000375e-07  1.01779786e-07  5.24849957e-03 
 1.04427736e-07  5.89615148e-02  1.04427736e-07 -2.28545153e-07  1.04427736e-07  5.38501040e-03 
 1.07075686e-07  5.88246673e-02  1.07075686e-07 -2.29593113e-07  1.07075686e-07  5.52197527e-03 
 1.09723636e-07  5.84309254e-02  1.09723636e-07 -2.30370185e-07  1.09723636e-07  5.65944896e-03 
 1.12371586e-07  5.77512583e-02  1.12371586e-07 -2.31665182e-07  1.12371586e-07  5.79748940e-03 
 1.15019536e-07  5.67551791e-02  1.15019536e-07 -2.32703212e-07  1.15019536e-07  5.93615785e-03 
 1.17667486e-07  5.54116343e-02  1.17667486e-07 -2.34271214e-07  1.17667486e-07  6.07551914e-03 
 1.20315436e-07  5.36905183e-02  1.20315436e-07 -2.35590837e-07  1.20315436e-07  6.21564198e-03 
 1.22963386e-07  5.15651055e-02  1.22963386e-07 -2.37443293e-07  1.22963386e-07  6.35659942e-03 
 1.25611336e-07  4.90157521e-02  1.25611336e-07 -2.39041477e-07  1.25611336e-07  6.49846965e-03 
 1.28259286e-07  4.60351896e-02  1.28259286e-07 -2.41154276e-07  1.28259286e-07  6.64133727e-03 
 1.30907236e-07  4.26354762e-02  1.30907236e-07 -2.42978951e-07  1.30907236e-07  6.78529549e-03 
 1.33555186e-07  3.88564042e-02  1.33555186e-07 -2.45266434e-07  1.33555186e-07  6.93044686e-03 
 1.36203136e-07  3.47752433e-02  1.36203136e-07 -2.47256094e-07  1.36203136e-07  7.07689169e-03 
 1.38851086e-07  3.05005736e-02  1.38851086e-07 -2.49586514e-07  1.38851086e-07  7.22480030e-03 
 1.41499036e-07  2.61797733e-02  1.41499036e-07 -2.51514696e-07  1.41499036e-07  7.37434770e-03 
 1.44146986e-07  2.19811764e-02  1.44146986e-07 -2.53804236e-07  1.44146986e-07  7.52574485e-03 
 1.46794936e-07  1.80706240e-02  1.46794936e-07 -2.55711251e-07  1.46794936e-07  7.67924340e-03 
 1.49381692e-07  1.46593616e-02  1.49381692e-07 -2.58005404e-07  1.49381692e-07  7.83150528e-03 
 1.51997397e-07  1.17051435e-02  1.51997397e-07 -2.60070544e-07  1.51997397e-07  7.98811760e-03 
