 0.00000000e+00  3.69414060e-01 
 5.00000000e-11  3.69417503e-01 
 1.00000000e-10  3.69425523e-01 
 2.00000000e-10  3.69452088e-01 
 4.00000000e-10  3.69581425e-01 
 8.00000000e-10  3.70232525e-01 
 1.60000000e-09  3.73411641e-01 
 3.20000000e-09  3.87486372e-01 
 5.00000000e-09  4.13830053e-01 
 5.31625437e-09  4.19293694e-01 
 5.94876310e-09  4.30101129e-01 
 7.21378056e-09  4.50782712e-01 
 9.74381548e-09  4.88476808e-01 
 1.48038853e-08  5.52371698e-01 
 2.48038853e-08  6.51283578e-01 
 3.48038853e-08  7.31209460e-01 
 4.48038853e-08  8.04443563e-01 
 5.48038853e-08  8.75993178e-01 
 6.48038853e-08  9.47217372e-01 
 7.48038853e-08  1.01826546e+00 
 8.48038853e-08  1.08915674e+00 
 9.48038853e-08  1.15990757e+00 
 1.04803885e-07  1.23051591e+00 
 1.14803885e-07  1.30098957e+00 
 1.24803885e-07  1.37132274e+00 
 1.34803885e-07  1.44151996e+00 
 1.44803885e-07  1.51157387e+00 
 1.54803885e-07  1.58148679e+00 
 1.64803885e-07  1.65125025e+00 
 1.74803885e-07  1.72086450e+00 
 1.84803885e-07  1.79031969e+00 
 1.94803885e-07  1.85961356e+00 
 2.04803885e-07  1.92873413e+00 
 2.14803885e-07  1.99767549e+00 
 2.24803885e-07  2.06642146e+00 
 2.34803885e-07  2.13495878e+00 
 2.44803885e-07  2.20325936e+00 
 2.54803885e-07  2.27128592e+00 
 2.64803885e-07  2.33895927e+00 
 2.74803885e-07  2.40613073e+00 
 2.84803885e-07  2.47251024e+00 
 2.94803885e-07  2.53765429e+00 
 3.04803885e-07  2.60099992e+00 
 3.14803885e-07  2.66197291e+00 
 3.24803885e-07  2.72004612e+00 
 3.34803885e-07  2.77479602e+00 
 3.44803885e-07  2.82590498e+00 
 3.54803885e-07  2.87317792e+00 
 3.64803885e-07  2.91652367e+00 
 3.74803885e-07  2.95595470e+00 
 3.84803885e-07  2.99156099e+00 
 3.94803885e-07  3.02350264e+00 
 4.04803885e-07  3.05198390e+00 
 4.14803885e-07  3.07724541e+00 
 4.24803885e-07  3.09954284e+00 
 4.34803885e-07  3.11914225e+00 
 4.44803885e-07  3.13630464e+00 
 4.54803885e-07  3.15128506e+00 
 4.64803885e-07  3.16432237e+00 
 4.74803885e-07  3.17564131e+00 
 4.84803885e-07  3.18544604e+00 
 4.94803885e-07  3.19392405e+00 
 5.04803885e-07  3.20124200e+00 
 5.14803885e-07  3.20755056e+00 
 5.24803885e-07  3.21298154e+00 
 5.34803885e-07  3.21765287e+00 
 5.44803885e-07  3.22166644e+00 
 5.54803885e-07  3.22511290e+00 
 5.64803885e-07  3.22806973e+00 
 5.74803885e-07  3.23060569e+00 
 5.84803885e-07  3.23277898e+00 
 5.94803885e-07  3.23464130e+00 
 6.04803885e-07  3.23623597e+00 
 6.14803885e-07  3.23760161e+00 
 6.24803885e-07  3.23877026e+00 
 6.34803885e-07  3.23977062e+00 
 6.44803885e-07  3.24062626e+00 
 6.54803885e-07  3.24135849e+00 
 6.64803885e-07  3.24198454e+00 
 6.74803885e-07  3.24252019e+00 
 6.84803885e-07  3.24297802e+00 
 6.94803885e-07  3.24336973e+00 
 7.04803885e-07  3.24370441e+00 
 7.14803885e-07  3.24399076e+00 
 7.24803885e-07  3.24423536e+00 
 7.34803885e-07  3.24444466e+00 
 7.44803885e-07  3.24462337e+00 
 7.54803885e-07  3.24477632e+00 
 7.64803885e-07  3.24490688e+00 
 7.74803885e-07  3.24501865e+00 
 7.84803885e-07  3.24511401e+00 
 7.94803885e-07  3.24519569e+00 
 8.04803885e-07  3.24526533e+00 
 8.14803885e-07  3.24532501e+00 
 8.24803885e-07  3.24537587e+00 
 8.34803885e-07  3.24541948e+00 
 8.44803885e-07  3.24545661e+00 
 8.54803885e-07  3.24548848e+00 
 8.64803885e-07  3.24551559e+00 
 8.74803885e-07  3.24553888e+00 
 8.84803885e-07  3.24555867e+00 
 8.94803885e-07  3.24557570e+00 
 9.04803885e-07  3.24559013e+00 
 9.14803885e-07  3.24560259e+00 
 9.24803885e-07  3.24561312e+00 
 9.34803885e-07  3.24562222e+00 
 9.44803885e-07  3.24562990e+00 
 9.54803885e-07  3.24563657e+00 
 9.64803885e-07  3.24564216e+00 
 9.74803885e-07  3.24564704e+00 
 9.84803885e-07  3.24565112e+00 
 9.94803885e-07  3.24565469e+00 
 1.00480389e-06  3.24565766e+00 
 1.01480389e-06  3.24566028e+00 
 1.02480389e-06  3.24566244e+00 
 1.03480389e-06  3.24566436e+00 
