 0.00000000e+00  1.27606361e+00  0.00000000e+00 -1.68638506e-04 
 1.00000000e-12  1.27606125e+00  1.00000000e-12 -1.69870570e-04 
 2.00000000e-12  1.27605891e+00  2.00000000e-12 -1.69869895e-04 
 4.00000000e-12  1.27605427e+00  4.00000000e-12 -1.69868548e-04 
 8.00000000e-12  1.27604528e+00  8.00000000e-12 -1.69865867e-04 
 1.60000000e-11  1.27602839e+00  1.60000000e-11 -1.69860565e-04 
 3.20000000e-11  1.27599888e+00  3.20000000e-11 -1.69850191e-04 
 6.40000000e-11  1.27595600e+00  6.40000000e-11 -1.69830321e-04 
 1.28000000e-10  1.27592695e+00  1.28000000e-10 -1.69793768e-04 
 2.28000000e-10  1.27599914e+00  2.28000000e-10 -1.69743914e-04 
 3.28000000e-10  1.27616421e+00  3.28000000e-10 -1.69701270e-04 
 4.28000000e-10  1.27636163e+00  4.28000000e-10 -1.69664159e-04 
 5.28000000e-10  1.27653206e+00  5.28000000e-10 -1.69631243e-04 
 6.28000000e-10  1.27661732e+00  6.28000000e-10 -1.69601465e-04 
 7.28000000e-10  1.27656029e+00  7.28000000e-10 -1.69574004e-04 
 8.28000000e-10  1.27630489e+00  8.28000000e-10 -1.69548235e-04 
 9.28000000e-10  1.27579597e+00  9.28000000e-10 -1.69523699e-04 
 1.02800000e-09  1.27497932e+00  1.02800000e-09 -1.69500082e-04 
 1.12800000e-09  1.27380156e+00  1.12800000e-09 -1.69477197e-04 
 1.22800000e-09  1.27221016e+00  1.22800000e-09 -1.69454977e-04 
 1.32800000e-09  1.27015335e+00  1.32800000e-09 -1.69433463e-04 
 1.42800000e-09  1.26758010e+00  1.42800000e-09 -1.69412807e-04 
 1.52800000e-09  1.26444009e+00  1.52800000e-09 -1.69393272e-04 
 1.62800000e-09  1.26068366e+00  1.62800000e-09 -1.69375244e-04 
 1.72800000e-09  1.25626180e+00  1.72800000e-09 -1.69359239e-04 
 1.82800000e-09  1.25112610e+00  1.82800000e-09 -1.69345927e-04 
 1.92800000e-09  1.24522873e+00  1.92800000e-09 -1.69336150e-04 
 2.02800000e-09  1.23852240e+00  2.02800000e-09 -1.69330959e-04 
 2.12800000e-09  1.23096035e+00  2.12800000e-09 -1.69331649e-04 
 2.22800000e-09  1.22249630e+00  2.22800000e-09 -1.69339814e-04 
 2.32800000e-09  1.21308441e+00  2.32800000e-09 -1.69357397e-04 
 2.42800000e-09  1.20267930e+00  2.42800000e-09 -1.69386777e-04 
 2.52800000e-09  1.19123599e+00  2.52800000e-09 -1.69430850e-04 
 2.62800000e-09  1.17870988e+00  2.62800000e-09 -1.69493146e-04 
 2.72800000e-09  1.16505677e+00  2.72800000e-09 -1.69577959e-04 
 2.82800000e-09  1.15023287e+00  2.82800000e-09 -1.69690516e-04 
 2.92800000e-09  1.13419480e+00  2.92800000e-09 -1.69837173e-04 
 3.02800000e-09  1.11689966e+00  3.02800000e-09 -1.70025658e-04 
 3.12800000e-09  1.09830507e+00  3.12800000e-09 -1.70265367e-04 
 3.22800000e-09  1.07836931e+00  3.22800000e-09 -1.70567717e-04 
 3.32800000e-09  1.05705148e+00  3.32800000e-09 -1.70946569e-04 
 3.42800000e-09  1.03431169e+00  3.42800000e-09 -1.71418736e-04 
 3.52800000e-09  1.01011150e+00  3.52800000e-09 -1.72004549e-04 
 3.62800000e-09  9.84414622e-01  3.62800000e-09 -1.72728474e-04 
 3.72800000e-09  9.57188258e-01  3.72800000e-09 -1.73619638e-04 
 3.82800000e-09  9.28405953e-01  3.82800000e-09 -1.74711915e-04 
