 0.00000000e+00  1.26346951e+00  0.00000000e+00 -2.31830674e-04 
 1.00000000e-12  1.26347082e+00  1.00000000e-12 -2.31137903e-04 
 2.00000000e-12  1.26347212e+00  2.00000000e-12 -2.31138353e-04 
 4.00000000e-12  1.26347470e+00  4.00000000e-12 -2.31139251e-04 
 8.00000000e-12  1.26347966e+00  8.00000000e-12 -2.31141036e-04 
 1.60000000e-11  1.26348888e+00  1.60000000e-11 -2.31144562e-04 
 3.20000000e-11  1.26350458e+00  3.20000000e-11 -2.31151447e-04 
 6.40000000e-11  1.26352573e+00  6.40000000e-11 -2.31164581e-04 
 1.28000000e-10  1.26353284e+00  1.28000000e-10 -2.31188585e-04 
 2.28000000e-10  1.26347521e+00  2.28000000e-10 -2.31221118e-04 
 3.28000000e-10  1.26337138e+00  3.28000000e-10 -2.31248995e-04 
 4.28000000e-10  1.26326648e+00  4.28000000e-10 -2.31273642e-04 
 5.28000000e-10  1.26320476e+00  5.28000000e-10 -2.31296196e-04 
 6.28000000e-10  1.26322956e+00  6.28000000e-10 -2.31317566e-04 
 7.28000000e-10  1.26338337e+00  7.28000000e-10 -2.31338488e-04 
 8.28000000e-10  1.26370786e+00  8.28000000e-10 -2.31359562e-04 
 9.28000000e-10  1.26424384e+00  9.28000000e-10 -2.31381289e-04 
 1.02800000e-09  1.26503133e+00  1.02800000e-09 -2.31404096e-04 
 1.12800000e-09  1.26610953e+00  1.12800000e-09 -2.31428361e-04 
 1.22800000e-09  1.26751686e+00  1.22800000e-09 -2.31454431e-04 
 1.32800000e-09  1.26929096e+00  1.32800000e-09 -2.31482643e-04 
 1.42800000e-09  1.27146866e+00  1.42800000e-09 -2.31513340e-04 
 1.52800000e-09  1.27408605e+00  1.52800000e-09 -2.31546886e-04 
 1.62800000e-09  1.27717843e+00  1.62800000e-09 -2.31583685e-04 
 1.72800000e-09  1.28078034e+00  1.72800000e-09 -2.31624203e-04 
 1.82800000e-09  1.28492555e+00  1.82800000e-09 -2.31668986e-04 
 1.92800000e-09  1.28964707e+00  1.92800000e-09 -2.31718693e-04 
 2.02800000e-09  1.29497718e+00  2.02800000e-09 -2.31774125e-04 
 2.12800000e-09  1.30094740e+00  2.12800000e-09 -2.31836267e-04 
 2.22800000e-09  1.30758851e+00  2.22800000e-09 -2.31906343e-04 
 2.32800000e-09  1.31493057e+00  2.32800000e-09 -2.31985877e-04 
 2.42800000e-09  1.32300291e+00  2.42800000e-09 -2.32076779e-04 
 2.52800000e-09  1.33183409e+00  2.52800000e-09 -2.32181450e-04 
 2.62800000e-09  1.34145198e+00  2.62800000e-09 -2.32302914e-04 
 2.72800000e-09  1.35188363e+00  2.72800000e-09 -2.32444990e-04 
 2.82800000e-09  1.36315535e+00  2.82800000e-09 -2.32612504e-04 
 2.92800000e-09  1.37529261e+00  2.92800000e-09 -2.32811559e-04 
 3.02800000e-09  1.38831999e+00  3.02800000e-09 -2.33049879e-04 
 3.12800000e-09  1.40226116e+00  3.12800000e-09 -2.33337231e-04 
 3.22800000e-09  1.41713878e+00  3.22800000e-09 -2.33685954e-04 
 3.32800000e-09  1.43297443e+00  3.32800000e-09 -2.34111606e-04 
 3.42800000e-09  1.44978847e+00  3.42800000e-09 -2.34633735e-04 
 3.52800000e-09  1.46759985e+00  3.52800000e-09 -2.35276757e-04 
 3.62800000e-09  1.48642588e+00  3.62800000e-09 -2.36070809e-04 
 3.72800000e-09  1.50628161e+00  3.72800000e-09 -2.37052175e-04 
 3.82800000e-09  1.52717893e+00  3.82800000e-09 -2.38261846e-04 
 3.92800000e-09  1.54912471e+00  3.92800000e-09 -2.39737822e-04 
 4.02800000e-09  1.57211756e+00  4.02800000e-09 -2.41494843e-04 
 4.12800000e-09  1.59614017e+00  4.12800000e-09 -2.43505215e-04 
 4.22800000e-09  1.62114236e+00  4.22800000e-09 -2.45655482e-04 
 4.32800000e-09  1.64701922e+00  4.32800000e-09 -2.47666559e-04 
 4.42800000e-09  1.67361773e+00  4.42800000e-09 -2.49284121e-04 
 4.52800000e-09  1.70081746e+00  4.52800000e-09 -2.50414168e-04 
 4.62800000e-09  1.72863657e+00  4.62800000e-09 -2.51151431e-04 
 4.72800000e-09  1.75723228e+00  4.72800000e-09 -2.51618636e-04 
 4.82800000e-09  1.78679443e+00  4.82800000e-09 -2.51784022e-04 
 4.92800000e-09  1.81746108e+00  4.92800000e-09 -2.51263555e-04 
 5.02800000e-09  1.84930580e+00  5.02800000e-09 -2.49585730e-04 
 5.12800000e-09  1.88234414e+00  5.12800000e-09 -2.46762224e-04 
 5.22800000e-09  1.91652886e+00  5.22800000e-09 -2.43195538e-04 
 5.32800000e-09  1.95175178e+00  5.32800000e-09 -2.39222781e-04 
 5.42800000e-09  1.98785673e+00  5.42800000e-09 -2.35036229e-04 
 5.52800000e-09  2.02464445e+00  5.52800000e-09 -2.30682671e-04 
 5.62800000e-09  2.06187720e+00  5.62800000e-09 -2.26018108e-04 
 5.72800000e-09  2.09930125e+00  5.72800000e-09 -2.20752639e-04 
 5.82800000e-09  2.13667745e+00  5.82800000e-09 -2.14441969e-04 
 5.92800000e-09  2.17371230e+00  5.92800000e-09 -2.07196930e-04 
 6.02800000e-09  2.20985223e+00  6.02800000e-09 -1.99343403e-04 
 6.12800000e-09  2.24410904e+00  6.12800000e-09 -1.91327078e-04 
 6.22800000e-09  2.27514332e+00  6.22800000e-09 -1.83363936e-04 
 6.32800000e-09  2.30135847e+00  6.32800000e-09 -1.75734642e-04 
 6.42800000e-09  2.32085720e+00  6.42800000e-09 -1.68500509e-04 
 6.52800000e-09  2.33133954e+00  6.52800000e-09 -1.61646266e-04 
 6.62800000e-09  2.33008865e+00  6.62800000e-09 -1.54929140e-04 
 6.72800000e-09  2.31432391e+00  6.72800000e-09 -1.48312336e-04 
 6.82800000e-09  2.28191737e+00  6.82800000e-09 -1.41885700e-04 
 6.92800000e-09  2.23190901e+00  6.92800000e-09 -1.35999175e-04 
 7.02800000e-09  2.16461140e+00  7.02800000e-09 -1.30964682e-04 
 7.12800000e-09  2.08110623e+00  7.12800000e-09 -1.26894810e-04 
 7.22800000e-09  1.98261169e+00  7.22800000e-09 -1.23902397e-04 
 7.32800000e-09  1.87021549e+00  7.32800000e-09 -1.21489716e-04 
 7.42800000e-09  1.74500537e+00  7.42800000e-09 -1.20119347e-04 
 7.52800000e-09  1.60830291e+00  7.52800000e-09 -1.19331717e-04 
 7.62800000e-09  1.46260065e+00  7.62800000e-09 -1.18710449e-04 
 7.72800000e-09  1.31271452e+00  7.72800000e-09 -1.17048767e-04 
 7.82800000e-09  1.16531054e+00  7.82800000e-09 -1.14544280e-04 
 7.92800000e-09  1.02613825e+00  7.92800000e-09 -1.11037765e-04 
 8.02800000e-09  8.97836744e-01  8.02800000e-09 -1.06981553e-04 
 8.12800000e-09  7.81148416e-01  8.12800000e-09 -1.02191625e-04 
 8.22800000e-09  6.75733464e-01  8.22800000e-09 -9.73608009e-05 
 8.32800000e-09  5.78158721e-01  8.32800000e-09 -9.05435575e-05 
 8.42800000e-09  4.87239564e-01  8.42800000e-09 -8.40100568e-05 
 8.52800000e-09  4.07056692e-01  8.52800000e-09 -7.76424553e-05 
