 6.30957344e+03  0.00000000e+00  0.00000000e+00  6.30957344e+03  1.36264161e+02 -6.57610686e+01  6.30957344e+03  0.00000000e+00  0.00000000e+00  6.30957344e+03  1.00000000e+00  0.00000000e+00  6.30957344e+03  0.00000000e+00  0.00000000e+00  6.30957344e+03  0.00000000e+00  0.00000000e+00 
 7.07945784e+03  0.00000000e+00  0.00000000e+00  7.07945784e+03  1.29910161e+02 -7.03447554e+01  7.07945784e+03  0.00000000e+00  0.00000000e+00  7.07945784e+03  1.00000000e+00  0.00000000e+00  7.07945784e+03  0.00000000e+00  0.00000000e+00  7.07945784e+03  0.00000000e+00  0.00000000e+00 
 7.94328235e+03  0.00000000e+00  0.00000000e+00  7.94328235e+03  1.22706767e+02 -7.45519248e+01  7.94328235e+03  0.00000000e+00  0.00000000e+00  7.94328235e+03  1.00000000e+00  0.00000000e+00  7.94328235e+03  0.00000000e+00  0.00000000e+00  7.94328235e+03  0.00000000e+00  0.00000000e+00 
 8.91250938e+03  0.00000000e+00  0.00000000e+00  8.91250938e+03  1.14699927e+02 -7.81908052e+01  8.91250938e+03  0.00000000e+00  0.00000000e+00  8.91250938e+03  1.00000000e+00  0.00000000e+00  8.91250938e+03  0.00000000e+00  0.00000000e+00  8.91250938e+03  0.00000000e+00  0.00000000e+00 
 1.00000000e+04  0.00000000e+00  0.00000000e+00  1.00000000e+04  1.05992817e+02 -8.10721601e+01  1.00000000e+04  0.00000000e+00  0.00000000e+00  1.00000000e+04  1.00000000e+00  0.00000000e+00  1.00000000e+04  0.00000000e+00  0.00000000e+00  1.00000000e+04  0.00000000e+00  0.00000000e+00 
 1.12201845e+04  0.00000000e+00  0.00000000e+00  1.12201845e+04  9.67468178e+01 -8.30300851e+01  1.12201845e+04  0.00000000e+00  0.00000000e+00  1.12201845e+04  1.00000000e+00  0.00000000e+00  1.12201845e+04  0.00000000e+00  0.00000000e+00  1.12201845e+04  0.00000000e+00  0.00000000e+00 
 1.25892541e+04  0.00000000e+00  0.00000000e+00  1.25892541e+04  8.71733554e+01 -8.39434745e+01  1.25892541e+04  0.00000000e+00  0.00000000e+00  1.25892541e+04  1.00000000e+00  0.00000000e+00  1.25892541e+04  0.00000000e+00  0.00000000e+00  1.25892541e+04  0.00000000e+00  0.00000000e+00 
 1.41253754e+04  0.00000000e+00  0.00000000e+00  1.41253754e+04  7.75164867e+01 -8.37534641e+01  1.41253754e+04  0.00000000e+00  0.00000000e+00  1.41253754e+04  1.00000000e+00  0.00000000e+00  1.41253754e+04  0.00000000e+00  0.00000000e+00  1.41253754e+04  0.00000000e+00  0.00000000e+00 
 1.58489319e+04  0.00000000e+00  0.00000000e+00  1.58489319e+04  6.80288477e+01 -8.24724244e+01  1.58489319e+04  0.00000000e+00  0.00000000e+00  1.58489319e+04  1.00000000e+00  0.00000000e+00  1.58489319e+04  0.00000000e+00  0.00000000e+00  1.58489319e+04  0.00000000e+00  0.00000000e+00 
 1.77827941e+04  0.00000000e+00  0.00000000e+00  1.77827941e+04  5.89457811e+01 -8.01820439e+01  1.77827941e+04  0.00000000e+00  0.00000000e+00  1.77827941e+04  1.00000000e+00  0.00000000e+00  1.77827941e+04  0.00000000e+00  0.00000000e+00  1.77827941e+04  0.00000000e+00  0.00000000e+00 
 1.99526231e+04  0.00000000e+00  0.00000000e+00  1.99526231e+04  5.04631012e+01 -7.70210341e+01  1.99526231e+04  0.00000000e+00  0.00000000e+00  1.99526231e+04  1.00000000e+00  0.00000000e+00  1.99526231e+04  0.00000000e+00  0.00000000e+00  1.99526231e+04  0.00000000e+00  0.00000000e+00 
 2.23872114e+04  0.00000000e+00  0.00000000e+00  2.23872114e+04  4.27226931e+01 -7.31657614e+01  2.23872114e+04  0.00000000e+00  0.00000000e+00  2.23872114e+04  1.00000000e+00  0.00000000e+00  2.23872114e+04  0.00000000e+00  0.00000000e+00  2.23872114e+04  0.00000000e+00  0.00000000e+00 
 2.51188643e+04  0.00000000e+00  0.00000000e+00  2.51188643e+04  3.58076209e+01 -6.88085173e+01  2.51188643e+04  0.00000000e+00  0.00000000e+00  2.51188643e+04  1.00000000e+00  0.00000000e+00  2.51188643e+04  0.00000000e+00  0.00000000e+00  2.51188643e+04  0.00000000e+00  0.00000000e+00 
 2.81838293e+04  0.00000000e+00  0.00000000e+00  2.81838293e+04  2.97457990e+01 -6.41378430e+01  2.81838293e+04  0.00000000e+00  0.00000000e+00  2.81838293e+04  1.00000000e+00  0.00000000e+00  2.81838293e+04  0.00000000e+00  0.00000000e+00  2.81838293e+04  0.00000000e+00  0.00000000e+00 
 3.16227766e+04  0.00000000e+00  0.00000000e+00  3.16227766e+04  2.45195525e+01 -5.93237943e+01  3.16227766e+04  0.00000000e+00  0.00000000e+00  3.16227766e+04  1.00000000e+00  0.00000000e+00  3.16227766e+04  0.00000000e+00  0.00000000e+00  3.16227766e+04  0.00000000e+00  0.00000000e+00 
 3.54813389e+04  0.00000000e+00  0.00000000e+00  3.54813389e+04  2.00778960e+01 -5.45091510e+01  3.54813389e+04  0.00000000e+00  0.00000000e+00  3.54813389e+04  1.00000000e+00  0.00000000e+00  3.54813389e+04  0.00000000e+00  0.00000000e+00  3.54813389e+04  0.00000000e+00  0.00000000e+00 
 3.98107171e+04  0.00000000e+00  0.00000000e+00  3.98107171e+04  1.63488457e+01 -4.98060588e+01  3.98107171e+04  0.00000000e+00  0.00000000e+00  3.98107171e+04  1.00000000e+00  0.00000000e+00  3.98107171e+04  0.00000000e+00  0.00000000e+00  3.98107171e+04  0.00000000e+00  0.00000000e+00 
 4.46683592e+04  0.00000000e+00  0.00000000e+00  4.46683592e+04  1.32500286e+01 -4.52967583e+01  4.46683592e+04  0.00000000e+00  0.00000000e+00  4.46683592e+04  1.00000000e+00  0.00000000e+00  4.46683592e+04  0.00000000e+00  0.00000000e+00  4.46683592e+04  0.00000000e+00  0.00000000e+00 
 5.01187234e+04  0.00000000e+00  0.00000000e+00  5.01187234e+04  1.06968105e+01 -4.10368619e+01  5.01187234e+04  0.00000000e+00  0.00000000e+00  5.01187234e+04  1.00000000e+00  0.00000000e+00  5.01187234e+04  0.00000000e+00  0.00000000e+00  5.01187234e+04  0.00000000e+00  0.00000000e+00 
 5.62341325e+04  0.00000000e+00  0.00000000e+00  5.62341325e+04  8.60787841e+00 -3.70598380e+01  5.62341325e+04  0.00000000e+00  0.00000000e+00  5.62341325e+04  1.00000000e+00  0.00000000e+00  5.62341325e+04  0.00000000e+00  0.00000000e+00  5.62341325e+04  0.00000000e+00  0.00000000e+00 
 6.30957344e+04  0.00000000e+00  0.00000000e+00  6.30957344e+04  6.90862088e+00 -3.33817425e+01  6.30957344e+04  0.00000000e+00  0.00000000e+00  6.30957344e+04  1.00000000e+00  0.00000000e+00  6.30957344e+04  0.00000000e+00  0.00000000e+00  6.30957344e+04  0.00000000e+00  0.00000000e+00 
 7.07945784e+04  0.00000000e+00  0.00000000e+00  7.07945784e+04  5.53281203e+00 -3.00056054e+01  7.07945784e+04  0.00000000e+00  0.00000000e+00  7.07945784e+04  1.00000000e+00  0.00000000e+00  7.07945784e+04  0.00000000e+00  0.00000000e+00  7.07945784e+04  0.00000000e+00  0.00000000e+00 
 7.94328235e+04  0.00000000e+00  0.00000000e+00  7.94328235e+04  4.42310631e+00 -2.69251854e+01  7.94328235e+04  0.00000000e+00  0.00000000e+00  7.94328235e+04  1.00000000e+00  0.00000000e+00  7.94328235e+04  0.00000000e+00  0.00000000e+00  7.94328235e+04  0.00000000e+00  0.00000000e+00 
 8.91250938e+04  0.00000000e+00  0.00000000e+00  8.91250938e+04  3.53077350e+00 -2.41280043e+01  8.91250938e+04  0.00000000e+00  0.00000000e+00  8.91250938e+04  1.00000000e+00  0.00000000e+00  8.91250938e+04  0.00000000e+00  0.00000000e+00  8.91250938e+04  0.00000000e+00  0.00000000e+00 
 1.00000000e+05  0.00000000e+00  0.00000000e+00  1.00000000e+05  2.81500010e+00 -2.15976926e+01  1.00000000e+05  0.00000000e+00  0.00000000e+00  1.00000000e+05  1.00000000e+00  0.00000000e+00  1.00000000e+05  0.00000000e+00  0.00000000e+00  1.00000000e+05  0.00000000e+00  0.00000000e+00 
 1.12201845e+05  0.00000000e+00  0.00000000e+00  1.12201845e+05  2.24198578e+00 -1.93157364e+01  1.12201845e+05  0.00000000e+00  0.00000000e+00  1.12201845e+05  1.00000000e+00  0.00000000e+00  1.12201845e+05  0.00000000e+00  0.00000000e+00  1.12201845e+05  0.00000000e+00  0.00000000e+00 
 1.25892541e+05  0.00000000e+00  0.00000000e+00  1.25892541e+05  1.78398337e+00 -1.72627341e+01  1.25892541e+05  0.00000000e+00  0.00000000e+00  1.25892541e+05  1.00000000e+00  0.00000000e+00  1.25892541e+05  0.00000000e+00  0.00000000e+00  1.25892541e+05  0.00000000e+00  0.00000000e+00 
 1.41253754e+05  0.00000000e+00  0.00000000e+00  1.41253754e+05  1.41837145e+00 -1.54192688e+01  1.41253754e+05  0.00000000e+00  0.00000000e+00  1.41253754e+05  1.00000000e+00  0.00000000e+00  1.41253754e+05  0.00000000e+00  0.00000000e+00  1.41253754e+05  0.00000000e+00  0.00000000e+00 
