 4.44161000e-11  2.94991124e-05  4.44161000e-11 -2.27670997e-07  4.44161000e-11  2.05524817e-06 
 8.88322000e-11  5.89883569e-05  8.88322000e-11 -2.27620571e-07  8.88322000e-11  4.11032417e-06 
 1.77664400e-10  1.17937914e-04  1.77664400e-10 -2.27477502e-07  1.77664400e-10  8.21996373e-06 
 3.55328800e-10  2.35725556e-04  3.55328800e-10 -2.27345784e-07  3.55328800e-10  1.64372253e-05 
 7.10657600e-10  4.70886742e-04  7.10657600e-10 -2.26980262e-07  7.10657600e-10  3.28639046e-05 
 1.42131520e-09  9.39770601e-04  1.42131520e-09 -2.26484277e-07  1.42131520e-09  6.56874554e-05 
 2.64505886e-09  1.74364277e-03  2.64505886e-09 -2.25697642e-07  2.64505886e-09  1.22122867e-04 
 4.44161000e-09  2.91803021e-03  4.44161000e-09 -2.24917838e-07  4.44161000e-09  2.04793126e-04 
 4.65243161e-09  3.05550003e-03  4.65243161e-09 -2.24869276e-07  4.65243161e-09  2.14480930e-04 
 5.07407483e-09  3.33026098e-03  5.07407483e-09 -2.24619215e-07  5.07407483e-09  2.33848361e-04 
 5.91736127e-09  3.87913039e-03  5.91736127e-09 -2.24393995e-07  5.91736127e-09  2.72551011e-04 
 7.60393415e-09  4.97467029e-03  7.60393415e-09 -2.23743502e-07  7.60393415e-09  3.49830612e-04 
 1.09770799e-08  7.15907707e-03  1.09770799e-08 -2.22834786e-07  1.09770799e-08  5.03904671e-04 
 1.51115544e-08  9.82760503e-03  1.51115544e-08 -2.21672265e-07  1.51115544e-08  6.91903288e-04 
 1.95531644e-08  1.26858164e-02  1.95531644e-08 -2.20650051e-07  1.95531644e-08  8.92856857e-04 
 2.39947744e-08  1.55362694e-02  2.39947744e-08 -2.19518498e-07  2.39947744e-08  1.09278999e-03 
 2.84363844e-08  1.83793465e-02  2.84363844e-08 -2.18568231e-07  2.84363844e-08  1.29172508e-03 
 3.28779944e-08  2.12150383e-02  3.28779944e-08 -2.17491536e-07  3.28779944e-08  1.48968230e-03 
 3.73196044e-08  2.40430697e-02  3.73196044e-08 -2.16588216e-07  3.73196044e-08  1.68668068e-03 
 4.17612144e-08  2.68629325e-02  4.17612144e-08 -2.15554594e-07  4.17612144e-08  1.88273864e-03 
 4.62028244e-08  2.96738754e-02  4.62028244e-08 -2.14692534e-07  4.62028244e-08  2.07787424e-03 
 5.06444344e-08  3.24748681e-02  5.06444344e-08 -2.13699511e-07  5.06444344e-08  2.27210538e-03 
 5.50860444e-08  3.52645458e-02  5.50860444e-08 -2.12878164e-07  5.50860444e-08  2.46544991e-03 
 5.95276544e-08  3.80411336e-02  5.95276544e-08 -2.11926539e-07  5.95276544e-08  2.65792570e-03 
 6.39692644e-08  4.08023497e-02  6.39692644e-08 -2.11147788e-07  6.39692644e-08  2.84955072e-03 
 6.84108744e-08  4.35452826e-02  6.84108744e-08 -2.10240453e-07  6.84108744e-08  3.04034308e-03 
 7.28524844e-08  4.62662377e-02  7.28524844e-08 -2.09508221e-07  7.28524844e-08  3.23032113e-03 
 7.72940944e-08  4.89605449e-02  7.72940944e-08 -2.08650230e-07  7.72940944e-08  3.41950350e-03 
 8.17357044e-08  5.16223199e-02  8.17357044e-08 -2.07970862e-07  8.17357044e-08  3.60790916e-03 
 8.61773144e-08  5.42441673e-02  8.61773144e-08 -2.07170066e-07  8.61773144e-08  3.79555752e-03 
 9.06189244e-08  5.68168137e-02  9.06189244e-08 -2.06553191e-07  9.06189244e-08  3.98246846e-03 
 9.50605344e-08  5.93286557e-02  9.50605344e-08 -2.05821323e-07  9.50605344e-08  4.16866241e-03 
 9.95021444e-08  6.17652048e-02  9.95021444e-08 -2.05281163e-07  9.95021444e-08  4.35416045e-03 
 1.03943754e-07  6.41084097e-02  1.03943754e-07 -2.04635394e-07  1.03943754e-07  4.53898434e-03 
 1.08385364e-07  6.63358329e-02  1.08385364e-07 -2.04192593e-07  1.08385364e-07  4.72315656e-03 
 1.12826974e-07  6.84196556e-02  1.12826974e-07 -2.03657649e-07  1.12826974e-07  4.90670038e-03 
 1.17268584e-07  7.03254828e-02  1.17268584e-07 -2.03341712e-07  1.17268584e-07  5.08963983e-03 
 1.21710194e-07  7.20109207e-02  1.21710194e-07 -2.02952659e-07  1.21710194e-07  5.27199967e-03 
 1.26151804e-07  7.34238983e-02  1.26151804e-07 -2.02805088e-07  1.26151804e-07  5.45380535e-03 
 1.30593414e-07  7.45007156e-02  1.30593414e-07 -2.02610812e-07  1.30593414e-07  5.63508290e-03 
 1.35035024e-07  7.51638186e-02  1.35035024e-07 -2.02688866e-07  1.35035024e-07  5.81585878e-03 
 1.39476634e-07  7.53193432e-02  1.39476634e-07 -2.02755941e-07  1.39476634e-07  5.99615980e-03 
 1.43918244e-07  7.48545670e-02  1.43918244e-07 -2.03136204e-07  1.43918244e-07  6.17601298e-03 
 1.48359854e-07  7.36356155e-02  1.48359854e-07 -2.03551250e-07  1.48359854e-07  6.35544570e-03 
 1.52801464e-07  7.15062585e-02  1.52801464e-07 -2.04328737e-07  1.52801464e-07  6.53448625e-03 
