 0.00000000e+00  1.37418173e+00  0.00000000e+00 -1.93747288e-04 
 1.00000000e-12  1.37418293e+00  1.00000000e-12 -1.93132831e-04 
 2.00000000e-12  1.37418412e+00  2.00000000e-12 -1.93133284e-04 
 4.00000000e-12  1.37418647e+00  4.00000000e-12 -1.93134186e-04 
 8.00000000e-12  1.37419099e+00  8.00000000e-12 -1.93135979e-04 
 1.60000000e-11  1.37419932e+00  1.60000000e-11 -1.93139517e-04 
 3.20000000e-11  1.37421324e+00  3.20000000e-11 -1.93146410e-04 
 6.40000000e-11  1.37423093e+00  6.40000000e-11 -1.93159504e-04 
 1.28000000e-10  1.37423202e+00  1.28000000e-10 -1.93183262e-04 
 2.28000000e-10  1.37416976e+00  2.28000000e-10 -1.93215156e-04 
 3.28000000e-10  1.37407080e+00  3.28000000e-10 -1.93242316e-04 
 4.28000000e-10  1.37398483e+00  4.28000000e-10 -1.93266378e-04 
 5.28000000e-10  1.37396071e+00  5.28000000e-10 -1.93288628e-04 
 6.28000000e-10  1.37404654e+00  6.28000000e-10 -1.93310080e-04 
 7.28000000e-10  1.37428963e+00  7.28000000e-10 -1.93331550e-04 
 8.28000000e-10  1.37473655e+00  8.28000000e-10 -1.93353707e-04 
 9.28000000e-10  1.37543309e+00  9.28000000e-10 -1.93377117e-04 
 1.02800000e-09  1.37642433e+00  1.02800000e-09 -1.93402279e-04 
 1.12800000e-09  1.37775459e+00  1.12800000e-09 -1.93429658e-04 
 1.22800000e-09  1.37946743e+00  1.22800000e-09 -1.93459708e-04 
 1.32800000e-09  1.38160568e+00  1.32800000e-09 -1.93492904e-04 
 1.42800000e-09  1.38421143e+00  1.42800000e-09 -1.93529768e-04 
 1.52800000e-09  1.38732600e+00  1.52800000e-09 -1.93570896e-04 
 1.62800000e-09  1.39098994e+00  1.62800000e-09 -1.93616994e-04 
 1.72800000e-09  1.39524306e+00  1.72800000e-09 -1.93668923e-04 
 1.82800000e-09  1.40012438e+00  1.82800000e-09 -1.93727741e-04 
 1.92800000e-09  1.40567216e+00  1.92800000e-09 -1.93794780e-04 
 2.02800000e-09  1.41192388e+00  2.02800000e-09 -1.93871717e-04 
 2.12800000e-09  1.41891626e+00  2.12800000e-09 -1.93960690e-04 
 2.22800000e-09  1.42668523e+00  2.22800000e-09 -1.94064435e-04 
 2.32800000e-09  1.43526592e+00  2.32800000e-09 -1.94186468e-04 
