 5.28446000e-11  3.63611448e-05  5.28446000e-11 -2.45440079e-07  5.28446000e-11  2.64832120e-06 
 1.05689200e-10  7.27134919e-05  1.05689200e-10 -2.45417063e-07  1.05689200e-10  5.29642918e-06 
 2.11378400e-10  1.45392532e-04  2.11378400e-10 -2.45348590e-07  2.11378400e-10  1.05920090e-05 
 4.22756800e-10  2.90652724e-04  4.22756800e-10 -2.45282701e-07  4.22756800e-10  2.11806459e-05 
 8.45513600e-10  5.80815599e-04  8.45513600e-10 -2.45088392e-07  8.45513600e-10  4.23479854e-05 
 1.69102720e-09  1.15993341e-03  1.69102720e-09 -2.44790635e-07  1.69102720e-09  8.46439258e-05 
 3.38205440e-09  2.31456459e-03  3.38205440e-09 -2.44181821e-07  3.38205440e-09  1.69086277e-04 
 5.28446000e-09  3.60953490e-03  5.28446000e-09 -2.43603288e-07  5.28446000e-09  2.63853466e-04 
 5.62266544e-09  3.83941526e-03  5.62266544e-09 -2.43538821e-07  5.62266544e-09  2.80675923e-04 
 6.29907632e-09  4.29891691e-03  6.29907632e-09 -2.43225713e-07  6.29907632e-09  3.14298396e-04 
 7.65189808e-09  5.21698775e-03  7.65189808e-09 -2.42921287e-07  7.65189808e-09  3.81454209e-04 
 1.03575416e-08  7.04998059e-03  1.03575416e-08 -2.42016515e-07  1.03575416e-08  5.15413395e-04 
 1.56420016e-08  1.06203493e-02  1.56420016e-08 -2.40606559e-07  1.56420016e-08  7.75721570e-04 
 2.09264616e-08  1.41800256e-02  2.09264616e-08 -2.39037759e-07  2.09264616e-08  1.03430698e-03 
 2.62109216e-08  1.77301577e-02  2.62109216e-08 -2.37703471e-07  2.62109216e-08  1.29120977e-03 
 3.14953816e-08  2.12713172e-02  3.14953816e-08 -2.36200455e-07  3.14953816e-08  1.54646789e-03 
 3.67798416e-08  2.48038572e-02  3.67798416e-08 -2.34928011e-07  3.67798416e-08  1.80011847e-03 
 4.20643016e-08  2.83280296e-02  4.20643016e-08 -2.33485009e-07  4.20643016e-08  2.05219832e-03 
 4.73487616e-08  3.18440311e-02  4.73487616e-08 -2.32271724e-07  4.73487616e-08  2.30274429e-03 
 5.26332216e-08  3.53520220e-02  5.26332216e-08 -2.30887609e-07  5.26332216e-08  2.55179358e-03 
 5.79176816e-08  3.88521326e-02  5.79176816e-08 -2.29733380e-07  5.79176816e-08  2.79938405e-03 
 6.32021416e-08  4.23444633e-02  6.32021416e-08 -2.28408905e-07  6.32021416e-08  3.04555455e-03 
 6.84866016e-08  4.58290801e-02  6.84866016e-08 -2.27315343e-07  6.84866016e-08  3.29034527e-03 
 7.37710616e-08  4.93060045e-02  7.37710616e-08 -2.26053087e-07  7.37710616e-08  3.53379826e-03 
 7.90555216e-08  5.27751979e-02  7.90555216e-08 -2.25023951e-07  7.90555216e-08  3.77595803e-03 
 8.43399816e-08  5.62365381e-02  8.43399816e-08 -2.23829168e-07  8.43399816e-08  4.01687223e-03 
 8.96244416e-08  5.96897854e-02  8.96244416e-08 -2.22871657e-07  8.96244416e-08  4.25659271e-03 
 9.49089016e-08  6.31345338e-02  9.49089016e-08 -2.21754090e-07  9.49089016e-08  4.49517672e-03 
 1.00193362e-07  6.65701424e-02  1.00193362e-07 -2.20881252e-07  1.00193362e-07  4.73268844e-03 
 1.05477822e-07  6.99956382e-02  1.05477822e-07 -2.19858193e-07  1.05477822e-07  4.96920095e-03 
 1.10762282e-07  7.34095796e-02  1.10762282e-07 -2.19092677e-07  1.10762282e-07  5.20479847e-03 
 1.16046742e-07  7.68098653e-02  1.16046742e-07 -2.18193423e-07  1.16046742e-07  5.43957913e-03 
 1.21331202e-07  8.01934676e-02  1.21331202e-07 -2.17572626e-07  1.21331202e-07  5.67365807e-03 
 1.26615662e-07  8.35560605e-02  1.26615662e-07 -2.16844299e-07  1.26615662e-07  5.90717102e-03 
 1.31900122e-07  8.68915046e-02  1.31900122e-07 -2.16426886e-07  1.31900122e-07  6.14027824e-03 
 1.37184582e-07  9.01911334e-02  1.37184582e-07 -2.15941706e-07  1.37184582e-07  6.37316887e-03 
 1.42469042e-07  9.34427709e-02  1.42469042e-07 -2.15815666e-07  1.42469042e-07  6.60606545e-03 
 1.47753502e-07  9.66293846e-02  1.47753502e-07 -2.15679756e-07  1.47753502e-07  6.83922873e-03 
 1.53037962e-07  9.97272483e-02  1.53037962e-07 -2.15971763e-07  1.53037962e-07  7.07296214e-03 
 1.58322422e-07  1.02703452e-01  1.58322422e-07 -2.16334656e-07  1.58322422e-07  7.30761589e-03 
 1.63606882e-07  1.05512546e-01  1.63606882e-07 -2.17219088e-07  1.63606882e-07  7.54358994e-03 
