 0.00000000e+00  3.59999998e+00  0.00000000e+00  3.59999998e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00 -3.58317471e-11 
 1.00000000e-12  3.59999998e+00  1.00000000e-12  3.59999998e+00  1.00000000e-12  0.00000000e+00  1.00000000e-12 -3.58295130e-11 
 2.00000000e-12  3.59999998e+00  2.00000000e-12  3.59999998e+00  2.00000000e-12  0.00000000e+00  2.00000000e-12 -3.58292562e-11 
 4.00000000e-12  3.59999998e+00  4.00000000e-12  3.59999998e+00  4.00000000e-12  0.00000000e+00  4.00000000e-12 -3.58287983e-11 
 8.00000000e-12  3.59999998e+00  8.00000000e-12  3.59999998e+00  8.00000000e-12  0.00000000e+00  8.00000000e-12 -3.58278199e-11 
 1.60000000e-11  3.59999999e+00  1.60000000e-11  3.59999998e+00  1.60000000e-11  0.00000000e+00  1.60000000e-11 -3.58256307e-11 
 3.20000000e-11  3.59999999e+00  3.20000000e-11  3.59999998e+00  3.20000000e-11  0.00000000e+00  3.20000000e-11 -3.68760161e-11 
 6.40000000e-11  3.59999999e+00  6.40000000e-11  3.59999998e+00  6.40000000e-11  0.00000000e+00  6.40000000e-11 -3.52925519e-11 
 1.28000000e-10  3.59999999e+00  1.28000000e-10  3.59999998e+00  1.28000000e-10  0.00000000e+00  1.28000000e-10 -3.57038817e-11 
 2.28000000e-10  3.59999999e+00  2.28000000e-10  3.59999998e+00  2.28000000e-10  0.00000000e+00  2.28000000e-10 -3.52324331e-11 
 3.28000000e-10  3.59999999e+00  3.28000000e-10  3.59999998e+00  3.28000000e-10  0.00000000e+00  3.28000000e-10 -3.61551115e-11 
 4.28000000e-10  3.59999999e+00  4.28000000e-10  3.59999998e+00  4.28000000e-10  0.00000000e+00  4.28000000e-10 -3.54312946e-11 
 5.28000000e-10  3.59999998e+00  5.28000000e-10  3.59999998e+00  5.28000000e-10  0.00000000e+00  5.28000000e-10 -3.61902279e-11 
 6.28000000e-10  3.59999998e+00  6.28000000e-10  3.59999998e+00  6.28000000e-10  0.00000000e+00  6.28000000e-10 -3.54353155e-11 
 7.28000000e-10  3.59999998e+00  7.28000000e-10  3.59999998e+00  7.28000000e-10  0.00000000e+00  7.28000000e-10 -3.61900306e-11 
 8.28000000e-10  3.59999998e+00  8.28000000e-10  3.59999998e+00  8.28000000e-10  0.00000000e+00  8.28000000e-10 -3.54348883e-11 
 9.28000000e-10  3.59999998e+00  9.28000000e-10  3.59999998e+00  9.28000000e-10  0.00000000e+00  9.28000000e-10 -3.61897782e-11 
 1.02800000e-09  3.59999998e+00  1.02800000e-09  3.59999998e+00  1.02800000e-09  0.00000000e+00  1.02800000e-09 -3.54347708e-11 
 1.12800000e-09  3.59999998e+00  1.12800000e-09  3.59999998e+00  1.12800000e-09  0.00000000e+00  1.12800000e-09 -3.61897420e-11 
 1.22800000e-09  3.59999998e+00  1.22800000e-09  3.59999998e+00  1.22800000e-09  0.00000000e+00  1.22800000e-09 -3.54347747e-11 
 1.32800000e-09  3.59999998e+00  1.32800000e-09  3.59999998e+00  1.32800000e-09  0.00000000e+00  1.32800000e-09 -3.61897673e-11 
